ts_code,futu_code,exchange,name,delist_date,last_ddate
PP2406.DCE,PP2406,DCE,聚丙烯2406,20240614,20240619
FB2406.DCE,FB2406,DCE,纤维板2406,20240614,20240619
B2406.DCE,B2406,DCE,豆二2406,20240614,20240619
SM2406.ZCE,SM406,CZCE,锰硅2406,20240614,20240619
J2406.DCE,J2406,DCE,焦炭2406,20240614,20240619
TA2406.ZCE,TA406,CZCE,PTA2406,20240614,20240619
I2406.DCE,I2406,DCE,铁矿石2406,20240614,20240619
PF2406.ZCE,PF406,CZCE,短纤2406,20240614,20240619
BB2406.DCE,BB2406,DCE,胶合板2406,20240614,20240619
UR2406.ZCE,UR406,CZCE,尿素2406,20240614,20240619
P2406.DCE,P2406,DCE,棕榈油2406,20240614,20240619
SF2406.ZCE,SF406,CZCE,硅铁2406,20240614,20240619
CY2406.ZCE,CY406,CZCE,棉纱2406,20240614,20240619
L2406.DCE,L2406,DCE,塑料2406,20240614,20240619
MA2406.ZCE,MA406,CZCE,甲醇2406,20240614,20240619
AO2406.SHF,AO2406,SHFE,氧化铝2406,20240617,20240619
AU2309.SHF,AU2309,SHFE,沪金2309,20230915,20230918
CU2406.SHF,CU2406,SHFE,沪铜2406,20240617,20240619
SS2406.SHF,SS2406,SHFE,不锈钢2406,20240617,20240619
NR2406.INE,NR2406,INE,20号胶2406,20240617,20240624
RB2406.SHF,RB2406,SHFE,螺纹钢2406,20240617,20240619
SP2406.SHF,SP2406,SHFE,纸浆2406,20240617,20240619
HC2406.SHF,HC2406,SHFE,热轧卷板2406,20240617,20240619
NI2406.SHF,NI2406,SHFE,沪镍2406,20240617,20240619
AL2406.SHF,AL2406,SHFE,沪铝2406,20240617,20240619
AG2406.SHF,AG2406,SHFE,沪银2406,20240617,20240619
ZN2406.SHF,ZN2406,SHFE,沪锌2406,20240617,20240619
SN2406.SHF,SN2406,SHFE,沪锡2406,20240617,20240619
PB2406.SHF,PB2406,SHFE,沪铅2406,20240617,20240619
BC2406.INE,BC2406,INE,国际铜2406,20240617,20240624
WR2406.SHF,WR2406,SHFE,线材2406,20240617,20240619
RU2406.SHF,RU2406,SHFE,橡胶2406,20240617,20240619
BU2506.SHF,BU2506,SHFE,沥青2506,20250616,20250618
IF2308.CFX,IF2308,CFFEX,IF2308,20230818,20230818
IC2308.CFX,IC2308,CFFEX,IC2308,20230818,20230818
IM2308.CFX,IM2308,CFFEX,IM2308,20230818,20230818
IH2308.CFX,IH2308,CFFEX,IH2308,20230818,20230818
PG2406.DCE,PG2406,DCE,LPG2406,20240625,20240628
EB2406.DCE,EB2406,DCE,苯乙烯2406,20240625,20240628
EG2406.DCE,EG2406,DCE,乙二醇2406,20240625,20240628
JD2406.DCE,JD2406,DCE,鸡蛋2406,20240625,20240628
SCTAS2311.INE,SC2311TAS,INE,原油2311TAS,20231019,
FU2407.SHF,FU2407,SHFE,燃油2407,20240628,20240702
LU2407.INE,LU2407,INE,低硫燃料油2407,20240628,20240705
SC2407.INE,SC2407,INE,原油2407,20240628,20240705
ZC2407.ZCE,ZC407,CZCE,动力煤2407,20240705,20240710
LR2407.ZCE,LR407,CZCE,晚籼稻2407,20240712,20240717
CY2407.ZCE,CY407,CZCE,棉纱2407,20240712,20240717
SM2407.ZCE,SM407,CZCE,锰硅2407,20240712,20240717
MA2407.ZCE,MA407,CZCE,甲醇2407,20240712,20240717
RR2407.DCE,RR2407,DCE,粳米2407,20240712,20240717
Y2407.DCE,Y2407,DCE,豆油2407,20240712,20240717
L2407.DCE,L2407,DCE,塑料2407,20240712,20240717
P2407.DCE,P2407,DCE,棕榈油2407,20240712,20240717
OI2407.ZCE,OI407,CZCE,菜油2407,20240712,20240717
B2407.DCE,B2407,DCE,豆二2407,20240712,20240717
SF2407.ZCE,SF407,CZCE,硅铁2407,20240712,20240717
I2407.DCE,I2407,DCE,铁矿石2407,20240712,20240717
WH2407.ZCE,WH407,CZCE,强麦2407,20240712,20240820
RS2407.ZCE,RS407,CZCE,菜籽2407,20240712,20240717
CF2407.ZCE,CF407,CZCE,郑棉2407,20240712,20240717
M2407.DCE,M2407,DCE,豆粕2407,20240712,20240717
JM2407.DCE,JM2407,DCE,焦煤2407,20240712,20240717
FG2407.ZCE,FG407,CZCE,玻璃2407,20240712,20240717
J2407.DCE,J2407,DCE,焦炭2407,20240712,20240717
UR2407.ZCE,UR407,CZCE,尿素2407,20240712,20240717
V2407.DCE,V2407,DCE,PVC2407,20240712,20240717
RI2407.ZCE,RI407,CZCE,早籼稻2407,20240712,20240717
CJ2407.ZCE,CJ407,CZCE,红枣2407,20240712,20240717
JR2407.ZCE,JR407,CZCE,粳稻2407,20240712,20240717
C2407.DCE,C2407,DCE,玉米2407,20240712,20240717
RM2407.ZCE,RM407,CZCE,菜粕2407,20240712,20240717
BB2407.DCE,BB2407,DCE,胶合板2407,20240712,20240717
PF2407.ZCE,PF407,CZCE,短纤2407,20240712,20240717
SA2407.ZCE,SA407,CZCE,纯碱2407,20240712,20240717
SR2407.ZCE,SR407,CZCE,白糖2407,20240712,20240717
CS2407.DCE,CS2407,DCE,玉米淀粉2407,20240712,20240717
TA2407.ZCE,TA407,CZCE,PTA2407,20240712,20240717
PP2407.DCE,PP2407,DCE,聚丙烯2407,20240712,20240717
FB2407.DCE,FB2407,DCE,纤维板2407,20240712,20240717
PM2407.ZCE,PM407,CZCE,普麦2407,20240712,20240717
A2407.DCE,A2407,DCE,豆一2407,20240712,20240717
BC2407.INE,BC2407,INE,国际铜2407,20240715,20240722
SN2407.SHF,SN2407,SHFE,沪锡2407,20240715,20240717
NI2407.SHF,NI2407,SHFE,沪镍2407,20240715,20240717
BU2407.SHF,BU2407,SHFE,沥青2407,20240715,20240717
AO2407.SHF,AO2407,SHFE,氧化铝2407,20240715,20240717
HC2407.SHF,HC2407,SHFE,热轧卷板2407,20240715,20240717
ZN2407.SHF,ZN2407,SHFE,沪锌2407,20240715,20240717
AL2407.SHF,AL2407,SHFE,沪铝2407,20240715,20240717
WR2407.SHF,WR2407,SHFE,线材2407,20240715,20240717
PB2407.SHF,PB2407,SHFE,沪铅2407,20240715,20240717
AG2407.SHF,AG2407,SHFE,沪银2407,20240715,20240717
SP2407.SHF,SP2407,SHFE,纸浆2407,20240715,20240717
RB2407.SHF,RB2407,SHFE,螺纹钢2407,20240715,20240717
RU2407.SHF,RU2407,SHFE,橡胶2407,20240715,20240717
CU2407.SHF,CU2407,SHFE,沪铜2407,20240715,20240717
NR2407.INE,NR2407,INE,20号胶2407,20240715,20240722
SS2407.SHF,SS2407,SHFE,不锈钢2407,20240715,20240717
AU2408.SHF,AU2408,SHFE,沪金2408,20240815,20240816
BR2401.SHF,BR2401,SHFE,丁二烯橡胶2401,20240115,20240117
BR2402.SHF,BR2402,SHFE,丁二烯橡胶2402,20240216,20240220
IH2403.CFX,IH2403,CFFEX,IH2403,20240315,20240315
BR2403.SHF,BR2403,SHFE,丁二烯橡胶2403,20240315,20240319
IM2403.CFX,IM2403,CFFEX,IM2403,20240315,20240315
IF2403.CFX,IF2403,CFFEX,IF2403,20240315,20240315
IC2403.CFX,IC2403,CFFEX,IC2403,20240315,20240315
BR2404.SHF,BR2404,SHFE,丁二烯橡胶2404,20240415,20240417
BR2405.SHF,BR2405,SHFE,丁二烯橡胶2405,20240515,20240517
BR2406.SHF,BR2406,SHFE,丁二烯橡胶2406,20240617,20240619
BR2407.SHF,BR2407,SHFE,丁二烯橡胶2407,20240715,20240717
EB2407.DCE,EB2407,DCE,苯乙烯2407,20240726,20240731
EG2407.DCE,EG2407,DCE,乙二醇2407,20240726,20240731
JD2407.DCE,JD2407,DCE,鸡蛋2407,20240726,20240731
PG2407.DCE,PG2407,DCE,LPG2407,20240726,20240731
LH2407.DCE,LH2407,DCE,生猪2407,20240726,20240731
SCTAS2312.INE,SC2312TAS,INE,原油2312TAS,20231120,
FU2408.SHF,FU2408,SHFE,燃油2408,20240731,20240802
LU2408.INE,LU2408,INE,低硫燃料油2408,20240731,20240807
SC2408.INE,SC2408,INE,原油2408,20240731,20240807
ZC2408.ZCE,ZC408,CZCE,动力煤2408,20240807,20240812
EC2404.INE,EC2404,INE,集运指数(欧线)2404,20240429,20240429
EC2406.INE,EC2406,INE,集运指数(欧线)2406,20240624,20240624
EC2408.INE,EC2408,INE,集运指数(欧线)2408,20240826,20240826
EC2410.INE,EC2410,INE,集运指数(欧线)2410,20241028,20241028
EC2412.INE,EC2412,INE,集运指数(欧线)2412,20241230,20241230
FB2408.DCE,FB2408,DCE,纤维板2408,20240814,20240819
L2408.DCE,L2408,DCE,塑料2408,20240814,20240819
PP2408.DCE,PP2408,DCE,聚丙烯2408,20240814,20240819
JM2408.DCE,JM2408,DCE,焦煤2408,20240814,20240819
I2408.DCE,I2408,DCE,铁矿石2408,20240814,20240819
PF2408.ZCE,PF408,CZCE,短纤2408,20240814,20240819
B2408.DCE,B2408,DCE,豆二2408,20240814,20240819
M2408.DCE,M2408,DCE,豆粕2408,20240814,20240819
V2408.DCE,V2408,DCE,PVC2408,20240814,20240819
RM2408.ZCE,RM408,CZCE,菜粕2408,20240814,20240819
J2408.DCE,J2408,DCE,焦炭2408,20240814,20240819
MA2408.ZCE,MA408,CZCE,甲醇2408,20240814,20240819
TA2408.ZCE,TA408,CZCE,PTA2408,20240814,20240819
RR2408.DCE,RR2408,DCE,粳米2408,20240814,20240819
SA2408.ZCE,SA408,CZCE,纯碱2408,20240814,20240819
FG2408.ZCE,FG408,CZCE,玻璃2408,20240814,20240819
P2408.DCE,P2408,DCE,棕榈油2408,20240814,20240819
BB2408.DCE,BB2408,DCE,胶合板2408,20240814,20240819
SM2408.ZCE,SM408,CZCE,锰硅2408,20240814,20240819
Y2408.DCE,Y2408,DCE,豆油2408,20240814,20240819
UR2408.ZCE,UR408,CZCE,尿素2408,20240814,20240819
RS2408.ZCE,RS408,CZCE,菜籽2408,20240814,20240819
SF2408.ZCE,SF408,CZCE,硅铁2408,20240814,20240819
CY2408.ZCE,CY408,CZCE,棉纱2408,20240814,20240819
AU2311.SHF,AU2311,SHFE,沪金2311,20231115,20231116
PB2408.SHF,PB2408,SHFE,沪铅2408,20240815,20240819
WR2408.SHF,WR2408,SHFE,线材2408,20240815,20240819
NR2408.INE,NR2408,INE,20号胶2408,20240815,20240822
BC2408.INE,BC2408,INE,国际铜2408,20240815,20240822
NI2408.SHF,NI2408,SHFE,沪镍2408,20240815,20240819
SN2408.SHF,SN2408,SHFE,沪锡2408,20240815,20240819
SP2408.SHF,SP2408,SHFE,纸浆2408,20240815,20240819
RU2408.SHF,RU2408,SHFE,橡胶2408,20240815,20240819
SS2408.SHF,SS2408,SHFE,不锈钢2408,20240815,20240819
HC2408.SHF,HC2408,SHFE,热轧卷板2408,20240815,20240819
BR2408.SHF,BR2408,SHFE,丁二烯橡胶2408,20240815,20240819
ZN2408.SHF,ZN2408,SHFE,沪锌2408,20240815,20240819
CU2408.SHF,CU2408,SHFE,沪铜2408,20240815,20240819
AO2408.SHF,AO2408,SHFE,氧化铝2408,20240815,20240819
AL2408.SHF,AL2408,SHFE,沪铝2408,20240815,20240819
AG2408.SHF,AG2408,SHFE,沪银2408,20240815,20240819
RB2408.SHF,RB2408,SHFE,螺纹钢2408,20240815,20240819
BU2408.SHF,BU2408,SHFE,沥青2408,20240815,20240819
IM2310.CFX,IM2310,CFFEX,IM2310,20231020,20231020
IH2310.CFX,IH2310,CFFEX,IH2310,20231020,20231020
IF2310.CFX,IF2310,CFFEX,IF2310,20231020,20231020
IC2310.CFX,IC2310,CFFEX,IC2310,20231020,20231020
JD2408.DCE,JD2408,DCE,鸡蛋2408,20240827,20240830
EB2408.DCE,EB2408,DCE,苯乙烯2408,20240827,20240830
EG2408.DCE,EG2408,DCE,乙二醇2408,20240827,20240830
PG2408.DCE,PG2408,DCE,LPG2408,20240827,20240830
SCTAS2401.INE,SC2401TAS,INE,原油2401TAS,20231219,
LU2409.INE,LU2409,INE,低硫燃料油2409,20240830,20240906
FU2409.SHF,FU2409,SHFE,燃油2409,20240830,20240903
SC2609.INE,SC2609,INE,原油2609,20260831,20260907
ZC2409.ZCE,ZC409,CZCE,动力煤2409,20240906,20240911
PX2405.ZCE,PX405,CZCE,对二甲苯2405,20240514,20240517
SH2405.ZCE,SH405,CZCE,烧碱2405,20240514,20240517
SH2406.ZCE,SH406,CZCE,烧碱2406,20240614,20240619
PX2406.ZCE,PX406,CZCE,对二甲苯2406,20240614,20240619
TF2406.CFX,TF2406,CFFEX,TF2406,20240614,20240619
TS2406.CFX,TS2406,CFFEX,TS2406,20240614,20240619
TL2406.CFX,TL2406,CFFEX,TL2406,20240614,20240619
T2406.CFX,T2406,CFFEX,T2406,20240614,20240619
PX2407.ZCE,PX407,CZCE,对二甲苯2407,20240712,20240717
SH2407.ZCE,SH407,CZCE,烧碱2407,20240712,20240717
PX2408.ZCE,PX408,CZCE,对二甲苯2408,20240814,20240819
SH2408.ZCE,SH408,CZCE,烧碱2408,20240814,20240819
SH2409.ZCE,SH409,CZCE,烧碱2409,20240913,20240920
PX2409.ZCE,PX409,CZCE,对二甲苯2409,20240913,20240920
SR2409.ZCE,SR409,CZCE,白糖2409,20240913,20240920
I2409.DCE,I2409,DCE,铁矿石2409,20240913,20240918
CS2409.DCE,CS2409,DCE,玉米淀粉2409,20240913,20240918
SA2409.ZCE,SA409,CZCE,纯碱2409,20240913,20240920
CJ2409.ZCE,CJ409,CZCE,红枣2409,20240913,20240920
CF2409.ZCE,CF409,CZCE,郑棉2409,20240913,20240920
JR2409.ZCE,JR409,CZCE,粳稻2409,20240913,20240920
RS2409.ZCE,RS409,CZCE,菜籽2409,20240913,20240920
OI2409.ZCE,OI409,CZCE,菜油2409,20240913,20240920
RM2409.ZCE,RM409,CZCE,菜粕2409,20240913,20240920
RI2409.ZCE,RI409,CZCE,早籼稻2409,20240913,20240920
P2409.DCE,P2409,DCE,棕榈油2409,20240913,20240918
CY2409.ZCE,CY409,CZCE,棉纱2409,20240913,20240920
SM2409.ZCE,SM409,CZCE,锰硅2409,20240913,20240920
M2409.DCE,M2409,DCE,豆粕2409,20240913,20240918
V2409.DCE,V2409,DCE,PVC2409,20240913,20240918
SF2409.ZCE,SF409,CZCE,硅铁2409,20240913,20240920
FB2409.DCE,FB2409,DCE,纤维板2409,20240913,20240918
TA2409.ZCE,TA409,CZCE,PTA2409,20240913,20240920
RR2409.DCE,RR2409,DCE,粳米2409,20240913,20240918
L2409.DCE,L2409,DCE,塑料2409,20240913,20240918
PP2409.DCE,PP2409,DCE,聚丙烯2409,20240913,20240918
UR2409.ZCE,UR409,CZCE,尿素2409,20240913,20240920
BB2409.DCE,BB2409,DCE,胶合板2409,20240913,20240918
LR2409.ZCE,LR409,CZCE,晚籼稻2409,20240913,20240920
PM2409.ZCE,PM409,CZCE,普麦2409,20240913,20240920
WH2409.ZCE,WH409,CZCE,强麦2409,20240913,20241021
Y2409.DCE,Y2409,DCE,豆油2409,20240913,20240918
B2409.DCE,B2409,DCE,豆二2409,20240913,20240918
J2409.DCE,J2409,DCE,焦炭2409,20240913,20240918
JM2409.DCE,JM2409,DCE,焦煤2409,20240913,20240918
MA2409.ZCE,MA409,CZCE,甲醇2409,20240913,20240920
C2409.DCE,C2409,DCE,玉米2409,20240913,20240918
A2409.DCE,A2409,DCE,豆一2409,20240913,20240918
PF2409.ZCE,PF409,CZCE,短纤2409,20240913,20240920
FG2409.ZCE,FG409,CZCE,玻璃2409,20240913,20240920
IH2311.CFX,IH2311,CFFEX,IH2311,20231117,20231117
IC2311.CFX,IC2311,CFFEX,IC2311,20231117,20231117
IM2311.CFX,IM2311,CFFEX,IM2311,20231117,20231117
IF2311.CFX,IF2311,CFFEX,IF2311,20231117,20231117
AO2409.SHF,AO2409,SHFE,氧化铝2409,20240916,20240918
NR2409.INE,NR2409,INE,20号胶2409,20240916,20240923
BR2409.SHF,BR2409,SHFE,丁二烯橡胶2409,20240916,20240918
PB2409.SHF,PB2409,SHFE,沪铅2409,20240916,20240918
CU2409.SHF,CU2409,SHFE,沪铜2409,20240916,20240918
NI2409.SHF,NI2409,SHFE,沪镍2409,20240916,20240918
WR2409.SHF,WR2409,SHFE,线材2409,20240916,20240918
AL2409.SHF,AL2409,SHFE,沪铝2409,20240916,20240918
RU2409.SHF,RU2409,SHFE,橡胶2409,20240916,20240918
SN2409.SHF,SN2409,SHFE,沪锡2409,20240916,20240918
ZN2409.SHF,ZN2409,SHFE,沪锌2409,20240916,20240918
AG2409.SHF,AG2409,SHFE,沪银2409,20240916,20240918
HC2409.SHF,HC2409,SHFE,热轧卷板2409,20240916,20240918
RB2409.SHF,RB2409,SHFE,螺纹钢2409,20240916,20240918
SS2409.SHF,SS2409,SHFE,不锈钢2409,20240916,20240918
SP2409.SHF,SP2409,SHFE,纸浆2409,20240916,20240918
BC2409.INE,BC2409,INE,国际铜2409,20240916,20240923
AU2410.SHF,AU2410,SHFE,沪金2410,20241015,20241016
BU2509.SHF,BU2509,SHFE,沥青2509,20250915,20250917
EB2409.DCE,EB2409,DCE,苯乙烯2409,20240924,20240927
EG2409.DCE,EG2409,DCE,乙二醇2409,20240924,20240927
PG2409.DCE,PG2409,DCE,LPG2409,20240924,20240927
LH2409.DCE,LH2409,DCE,生猪2409,20240924,20240927
JD2409.DCE,JD2409,DCE,鸡蛋2409,20240924,20240927
SCTAS2402.INE,SC2402TAS,INE,原油2402TAS,20240119,
SC2410.INE,SC2410,INE,原油2410,20240930,20241014
FU2410.SHF,FU2410,SHFE,燃油2410,20240930,20241009
LU2410.INE,LU2410,INE,低硫燃料油2410,20240930,20241014
ZC2410.ZCE,ZC410,CZCE,动力煤2410,20241014,20241017
AU2401.SHF,AU2401,SHFE,沪金2401,20240115,20240116
BC2410.INE,BC2410,INE,国际铜2410,20241015,20241022
PB2410.SHF,PB2410,SHFE,沪铅2410,20241015,20241017
BR2410.SHF,BR2410,SHFE,丁二烯橡胶2410,20241015,20241017
HC2410.SHF,HC2410,SHFE,热轧卷板2410,20241015,20241017
RU2410.SHF,RU2410,SHFE,橡胶2410,20241015,20241017
AO2410.SHF,AO2410,SHFE,氧化铝2410,20241015,20241017
CU2410.SHF,CU2410,SHFE,沪铜2410,20241015,20241017
AG2410.SHF,AG2410,SHFE,沪银2410,20241015,20241017
RB2410.SHF,RB2410,SHFE,螺纹钢2410,20241015,20241017
NI2410.SHF,NI2410,SHFE,沪镍2410,20241015,20241017
AL2410.SHF,AL2410,SHFE,沪铝2410,20241015,20241017
WR2410.SHF,WR2410,SHFE,线材2410,20241015,20241017
BU2410.SHF,BU2410,SHFE,沥青2410,20241015,20241017
SS2410.SHF,SS2410,SHFE,不锈钢2410,20241015,20241017
ZN2410.SHF,ZN2410,SHFE,沪锌2410,20241015,20241017
NR2410.INE,NR2410,INE,20号胶2410,20241015,20241022
SP2410.SHF,SP2410,SHFE,纸浆2410,20241015,20241017
SN2410.SHF,SN2410,SHFE,沪锡2410,20241015,20241017
IC2406.CFX,IC2406,CFFEX,IC2406,20240621,20240621
IH2406.CFX,IH2406,CFFEX,IH2406,20240621,20240621
IF2406.CFX,IF2406,CFFEX,IF2406,20240621,20240621
IM2406.CFX,IM2406,CFFEX,IM2406,20240621,20240621
V2410.DCE,V2410,DCE,PVC2410,20241018,20241023
I2410.DCE,I2410,DCE,铁矿石2410,20241018,20241023
P2410.DCE,P2410,DCE,棕榈油2410,20241018,20241023
PP2410.DCE,PP2410,DCE,聚丙烯2410,20241018,20241023
FB2410.DCE,FB2410,DCE,纤维板2410,20241018,20241023
L2410.DCE,L2410,DCE,塑料2410,20241018,20241023
BB2410.DCE,BB2410,DCE,胶合板2410,20241018,20241023
RR2410.DCE,RR2410,DCE,粳米2410,20241018,20241023
B2410.DCE,B2410,DCE,豆二2410,20241018,20241023
JM2410.DCE,JM2410,DCE,焦煤2410,20241018,20241023
J2410.DCE,J2410,DCE,焦炭2410,20241018,20241023
FG2410.ZCE,FG410,CZCE,玻璃2410,20241021,20241024
PF2410.ZCE,PF410,CZCE,短纤2410,20241021,20241024
CY2410.ZCE,CY410,CZCE,棉纱2410,20241021,20241024
UR2410.ZCE,UR410,CZCE,尿素2410,20241021,20241024
MA2410.ZCE,MA410,CZCE,甲醇2410,20241021,20241024
PX2410.ZCE,PX410,CZCE,对二甲苯2410,20241021,20241024
SA2410.ZCE,SA410,CZCE,纯碱2410,20241021,20241024
SF2410.ZCE,SF410,CZCE,硅铁2410,20241021,20241024
SH2410.ZCE,SH410,CZCE,烧碱2410,20241021,20241024
AP2410.ZCE,AP410,CZCE,苹果2410,20241021,20241024
PK2410.ZCE,PK410,CZCE,花生2410,20241021,20241024
SM2410.ZCE,SM410,CZCE,锰硅2410,20241021,20241024
TA2410.ZCE,TA410,CZCE,PTA2410,20241021,20241024
JD2410.DCE,JD2410,DCE,鸡蛋2410,20241028,20241031
EG2410.DCE,EG2410,DCE,乙二醇2410,20241028,20241031
EB2410.DCE,EB2410,DCE,苯乙烯2410,20241028,20241031
PG2410.DCE,PG2410,DCE,LPG2410,20241028,20241031
SCTAS2403.INE,SC2403TAS,INE,原油2403TAS,20240219,
SC2411.INE,SC2411,INE,原油2411,20241031,20241107
LU2411.INE,LU2411,INE,低硫燃料油2411,20241031,20241107
FU2411.SHF,FU2411,SHFE,燃油2411,20241031,20241104
ZC2411.ZCE,ZC411,CZCE,动力煤2411,20241107,20241112
OI2411.ZCE,OI411,CZCE,菜油2411,20241114,20241119
P2411.DCE,P2411,DCE,棕榈油2411,20241114,20241119
Y2411.DCE,Y2411,DCE,豆油2411,20241114,20241119
PM2411.ZCE,PM411,CZCE,普麦2411,20241114,20241119
RR2411.DCE,RR2411,DCE,粳米2411,20241114,20241119
B2411.DCE,B2411,DCE,豆二2411,20241114,20241119
SH2411.ZCE,SH411,CZCE,烧碱2411,20241114,20241119
PF2411.ZCE,PF411,CZCE,短纤2411,20241114,20241119
PP2411.DCE,PP2411,DCE,聚丙烯2411,20241114,20241119
M2411.DCE,M2411,DCE,豆粕2411,20241114,20241119
SF2411.ZCE,SF411,CZCE,硅铁2411,20241114,20241119
FB2411.DCE,FB2411,DCE,纤维板2411,20241114,20241119
J2411.DCE,J2411,DCE,焦炭2411,20241114,20241119
RM2411.ZCE,RM411,CZCE,菜粕2411,20241114,20241119
JM2411.DCE,JM2411,DCE,焦煤2411,20241114,20241119
SA2411.ZCE,SA411,CZCE,纯碱2411,20241114,20241119
JR2411.ZCE,JR411,CZCE,粳稻2411,20241114,20241119
V2411.DCE,V2411,DCE,PVC2411,20241114,20241119
C2411.DCE,C2411,DCE,玉米2411,20241114,20241119
FG2411.ZCE,FG411,CZCE,玻璃2411,20241114,20241119
WH2411.ZCE,WH411,CZCE,强麦2411,20241114,20241220
RS2411.ZCE,RS411,CZCE,菜籽2411,20241114,20241119
UR2411.ZCE,UR411,CZCE,尿素2411,20241114,20241119
LR2411.ZCE,LR411,CZCE,晚籼稻2411,20241114,20241119
TA2411.ZCE,TA411,CZCE,PTA2411,20241114,20241119
PK2411.ZCE,PK411,CZCE,花生2411,20241114,20241119
RI2411.ZCE,RI411,CZCE,早籼稻2411,20241114,20241119
AP2411.ZCE,AP411,CZCE,苹果2411,20241114,20241119
I2411.DCE,I2411,DCE,铁矿石2411,20241114,20241119
PX2411.ZCE,PX411,CZCE,对二甲苯2411,20241114,20241119
CS2411.DCE,CS2411,DCE,玉米淀粉2411,20241114,20241119
SM2411.ZCE,SM411,CZCE,锰硅2411,20241114,20241119
L2411.DCE,L2411,DCE,塑料2411,20241114,20241119
CF2411.ZCE,CF411,CZCE,郑棉2411,20241114,20241119
A2411.DCE,A2411,DCE,豆一2411,20241114,20241119
MA2411.ZCE,MA411,CZCE,甲醇2411,20241114,20241119
SR2411.ZCE,SR411,CZCE,白糖2411,20241114,20241119
CY2411.ZCE,CY411,CZCE,棉纱2411,20241114,20241119
BB2411.DCE,BB2411,DCE,胶合板2411,20241114,20241119
BC2411.INE,BC2411,INE,国际铜2411,20241115,20241122
BR2411.SHF,BR2411,SHFE,丁二烯橡胶2411,20241115,20241119
AO2411.SHF,AO2411,SHFE,氧化铝2411,20241115,20241119
NR2411.INE,NR2411,INE,20号胶2411,20241115,20241122
PB2411.SHF,PB2411,SHFE,沪铅2411,20241115,20241119
NI2411.SHF,NI2411,SHFE,沪镍2411,20241115,20241119
RB2411.SHF,RB2411,SHFE,螺纹钢2411,20241115,20241119
WR2411.SHF,WR2411,SHFE,线材2411,20241115,20241119
SS2411.SHF,SS2411,SHFE,不锈钢2411,20241115,20241119
AL2411.SHF,AL2411,SHFE,沪铝2411,20241115,20241119
BU2411.SHF,BU2411,SHFE,沥青2411,20241115,20241119
AG2411.SHF,AG2411,SHFE,沪银2411,20241115,20241119
SN2411.SHF,SN2411,SHFE,沪锡2411,20241115,20241119
RU2411.SHF,RU2411,SHFE,橡胶2411,20241115,20241119
ZN2411.SHF,ZN2411,SHFE,沪锌2411,20241115,20241119
CU2411.SHF,CU2411,SHFE,沪铜2411,20241115,20241119
HC2411.SHF,HC2411,SHFE,热轧卷板2411,20241115,20241119
SP2411.SHF,SP2411,SHFE,纸浆2411,20241115,20241119
AU2412.SHF,AU2412,SHFE,沪金2412,20241216,20241217
IH2401.CFX,IH2401,CFFEX,IH2401,20240119,20240119
IF2401.CFX,IF2401,CFFEX,IF2401,20240119,20240119
IC2401.CFX,IC2401,CFFEX,IC2401,20240119,20240119
IM2401.CFX,IM2401,CFFEX,IM2401,20240119,20240119
PG2411.DCE,PG2411,DCE,LPG2411,20241126,20241129
EB2411.DCE,EB2411,DCE,苯乙烯2411,20241126,20241129
LH2411.DCE,LH2411,DCE,生猪2411,20241126,20241129
EG2411.DCE,EG2411,DCE,乙二醇2411,20241126,20241129
JD2411.DCE,JD2411,DCE,鸡蛋2411,20241126,20241129
SCTAS2404.INE,SC2404TAS,INE,原油2404TAS,20240319,
FU2412.SHF,FU2412,SHFE,燃油2412,20241129,20241203
LU2412.INE,LU2412,INE,低硫燃料油2412,20241129,20241206
SC2612.INE,SC2612,INE,原油2612,20261130,20261207
ZC2412.ZCE,ZC412,CZCE,动力煤2412,20241206,20241211
T2409.CFX,T2409,CFFEX,T2409,20240913,20240920
TS2409.CFX,TS2409,CFFEX,TS2409,20240913,20240920
TF2409.CFX,TF2409,CFFEX,TF2409,20240913,20240920
TL2409.CFX,TL2409,CFFEX,TL2409,20240913,20240920
FB2412.DCE,FB2412,DCE,纤维板2412,20241213,20241218
SM2412.ZCE,SM412,CZCE,锰硅2412,20241213,20241218
PF2412.ZCE,PF412,CZCE,短纤2412,20241213,20241218
PP2412.DCE,PP2412,DCE,聚丙烯2412,20241213,20241218
SF2412.ZCE,SF412,CZCE,硅铁2412,20241213,20241218
AP2412.ZCE,AP412,CZCE,苹果2412,20241213,20241218
L2412.DCE,L2412,DCE,塑料2412,20241213,20241218
SH2412.ZCE,SH412,CZCE,烧碱2412,20241213,20241218
SA2412.ZCE,SA412,CZCE,纯碱2412,20241213,20241218
I2412.DCE,I2412,DCE,铁矿石2412,20241213,20241218
CJ2412.ZCE,CJ412,CZCE,红枣2412,20241213,20241218
BB2412.DCE,BB2412,DCE,胶合板2412,20241213,20241218
RR2412.DCE,RR2412,DCE,粳米2412,20241213,20241218
UR2412.ZCE,UR412,CZCE,尿素2412,20241213,20241218
J2412.DCE,J2412,DCE,焦炭2412,20241213,20241218
FG2412.ZCE,FG412,CZCE,玻璃2412,20241213,20241218
B2412.DCE,B2412,DCE,豆二2412,20241213,20241218
P2412.DCE,P2412,DCE,棕榈油2412,20241213,20241218
V2412.DCE,V2412,DCE,PVC2412,20241213,20241218
M2412.DCE,M2412,DCE,豆粕2412,20241213,20241218
