,order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
358,AL0002,AL,0.0,铝0002,0.05,2000-02-15,Future,al0002,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",1999-08-31,有色,2000-02-15,null,2000-02-16,2000-02-22
359,AL0003,AL,0.0,铝0003,0.05,2000-03-15,Future,al0003,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",1999-09-10,有色,2000-03-15,null,2000-03-16,2000-03-22
360,AL0004,AL,0.0,铝0004,0.05,2000-04-17,Future,al0004,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",1999-10-11,有色,2000-04-17,null,2000-04-18,2000-04-24
361,AL0005,AL,0.0,铝0005,0.05,2000-05-15,Future,al0005,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",1999-11-30,有色,2000-05-15,null,2000-05-16,2000-05-22
362,AL0006,AL,0.0,铝0006,0.05,2000-06-15,Future,al0006,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",1999-11-30,有色,2000-06-15,null,2000-06-16,2000-06-22
363,AL0007,AL,0.0,铝0007,0.05,2000-07-17,Future,al0007,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-01-20,有色,2000-07-17,null,2000-07-18,2000-07-24
364,AL0008,AL,0.0,铝0008,0.05,2000-08-15,Future,al0008,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-02-02,有色,2000-08-15,null,2000-08-16,2000-08-22
365,AL0009,AL,0.0,铝0009,0.05,2000-09-15,Future,al0009,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-02-15,有色,2000-09-15,null,2000-09-18,2000-09-22
366,AL0010,AL,0.0,铝0010,0.05,2000-10-16,Future,al0010,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-02-17,有色,2000-10-16,null,2000-10-17,2000-10-23
367,AL0011,AL,0.0,铝0011,0.05,2000-11-15,Future,al0011,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-04-26,有色,2000-11-15,null,2000-11-16,2000-11-22
368,AL0012,AL,0.0,铝0012,0.05,2000-12-15,Future,al0012,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-05-23,有色,2000-12-15,null,2000-12-18,2000-12-22
369,AL0101,AL,0.0,铝0101,0.05,2001-01-15,Future,al0101,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-07-18,有色,2001-01-15,null,2001-01-16,2001-02-05
370,AL0102,AL,0.0,铝0102,0.05,2001-02-15,Future,al0102,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-08-15,有色,2001-02-15,null,2001-02-16,2001-02-22
371,AL0103,AL,0.0,铝0103,0.05,2001-03-15,Future,al0103,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-09-07,有色,2001-03-15,null,2001-03-16,2001-03-22
372,AL0104,AL,0.0,铝0104,0.05,2001-04-16,Future,al0104,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-09-29,有色,2001-04-16,null,2001-04-17,2001-04-23
373,AL0105,AL,0.0,铝0105,0.05,2001-05-15,Future,al0105,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-10-20,有色,2001-05-15,null,2001-05-16,2001-05-22
374,AL0106,AL,0.0,铝0106,0.05,2001-06-15,Future,al0106,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-10-23,有色,2001-06-15,null,2001-06-18,2001-06-22
375,AL0107,AL,0.0,铝0107,0.05,2001-07-16,Future,al0107,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-10-31,有色,2001-07-16,null,2001-07-17,2001-07-23
376,AL0108,AL,0.0,铝0108,0.05,2001-08-15,Future,al0108,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2000-11-09,有色,2001-08-15,null,2001-08-16,2001-08-22
377,AL0109,AL,0.0,铝0109,0.05,2001-09-17,Future,al0109,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2001-04-03,有色,2001-09-17,null,2001-09-18,2001-09-24
378,AL0110,AL,0.0,铝0110,0.05,2001-10-15,Future,al0110,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2001-04-06,有色,2001-10-15,null,2001-10-16,2001-10-22
379,AL0111,AL,0.0,铝0111,0.05,2001-11-15,Future,al0111,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2001-03-02,有色,2001-11-15,null,2001-11-16,2001-11-22
380,AL0112,AL,0.0,铝0112,0.05,2001-12-17,Future,al0112,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2001-05-10,有色,2001-12-17,null,2001-12-18,2001-12-24
381,AL0201,AL,0.0,铝0201,0.05,2002-01-15,Future,al0201,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2001-06-06,有色,2002-01-15,null,2002-01-16,2002-01-22
382,AL0202,AL,0.0,铝0202,0.05,2002-02-19,Future,al0202,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2001-07-17,有色,2002-02-19,null,2002-02-20,2002-03-01
383,AL0203,AL,0.0,铝0203,0.05,2002-03-15,Future,al0203,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2001-08-07,有色,2002-03-15,null,2002-03-18,2002-03-22
384,AL0204,AL,0.0,铝0204,0.05,2002-04-15,Future,al0204,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2001-09-20,有色,2002-04-15,null,2002-04-16,2002-04-22
385,AL0205,AL,0.0,铝0205,0.05,2002-05-15,Future,al0205,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2001-10-26,有色,2002-05-15,null,2002-05-16,2002-05-22
386,AL0206,AL,0.0,铝0206,0.05,2002-06-17,Future,al0206,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2001-10-22,有色,2002-06-17,null,2002-06-18,2002-06-24
387,AL0207,AL,0.0,铝0207,0.05,2002-07-15,Future,al0207,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2001-12-25,有色,2002-07-15,null,2002-07-16,2002-07-22
388,AL0208,AL,0.0,铝0208,0.05,2002-08-15,Future,al0208,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-02-04,有色,2002-08-15,null,2002-08-16,2002-08-22
389,AL0209,AL,0.0,铝0209,0.05,2002-09-16,Future,al0209,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-03-04,有色,2002-09-16,null,2002-09-17,2002-09-23
390,AL0210,AL,0.0,铝0210,0.05,2002-10-15,Future,al0210,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-03-20,有色,2002-10-15,null,2002-10-16,2002-10-22
391,AL0211,AL,0.0,铝0211,0.05,2002-11-15,Future,al0211,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-03-20,有色,2002-11-15,null,2002-11-18,2002-11-22
392,AL0212,AL,0.0,铝0212,0.05,2002-12-16,Future,al0212,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-03-20,有色,2002-12-16,null,2002-12-17,2002-12-23
393,AL0301,AL,0.0,铝0301,0.05,2003-01-15,Future,al0301,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-06-13,有色,2003-01-15,null,2003-01-16,2003-01-22
394,AL0302,AL,0.0,铝0302,0.05,2003-02-17,Future,al0302,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-07-16,有色,2003-02-17,null,2003-02-18,2003-02-24
395,AL0303,AL,0.0,铝0303,0.05,2003-03-17,Future,al0303,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-06-06,有色,2003-03-17,null,2003-03-18,2003-03-24
396,AL0304,AL,0.0,铝0304,0.05,2003-04-15,Future,al0304,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-09-10,有色,2003-04-15,null,2003-04-16,2003-04-22
397,AL0305,AL,0.0,铝0305,0.05,2003-05-15,Future,al0305,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-10-23,有色,2003-05-15,null,2003-05-16,2003-05-22
398,AL0306,AL,0.0,铝0306,0.05,2003-06-16,Future,al0306,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-11-18,有色,2003-06-16,null,2003-06-17,2003-06-23
399,AL0307,AL,0.0,铝0307,0.05,2003-07-15,Future,al0307,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-12-12,有色,2003-07-15,null,2003-07-16,2003-07-22
400,AL0308,AL,0.0,铝0308,0.05,2003-08-15,Future,al0308,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2002-12-31,有色,2003-08-15,null,2003-08-18,2003-08-22
401,AL0309,AL,0.0,铝0309,0.05,2003-09-15,Future,al0309,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-01-10,有色,2003-09-15,null,2003-09-16,2003-09-22
402,AL0310,AL,0.0,铝0310,0.05,2003-10-15,Future,al0310,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-02-28,有色,2003-10-15,null,2003-10-16,2003-10-22
403,AL0311,AL,0.0,铝0311,0.05,2003-11-17,Future,al0311,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-02-28,有色,2003-11-17,null,2003-11-18,2003-11-24
404,AL0312,AL,0.0,铝0312,0.05,2003-12-15,Future,al0312,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-04-14,有色,2003-12-15,null,2003-12-16,2003-12-22
405,AL0401,AL,0.0,铝0401,0.05,2004-01-15,Future,al0401,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-06-02,有色,2004-01-15,null,2004-01-16,2004-02-03
406,AL0402,AL,0.0,铝0402,0.05,2004-02-16,Future,al0402,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-07-18,有色,2004-02-16,null,2004-02-17,2004-02-23
407,AL0403,AL,0.0,铝0403,0.05,2004-03-15,Future,al0403,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-08-22,有色,2004-03-15,null,2004-03-16,2004-03-22
408,AL0404,AL,0.0,铝0404,0.05,2004-04-15,Future,al0404,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-08-04,有色,2004-04-15,null,2004-04-16,2004-04-22
409,AL0405,AL,0.0,铝0405,0.05,2004-05-17,Future,al0405,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-09-04,有色,2004-05-17,null,2004-05-18,2004-05-24
410,AL0406,AL,0.0,铝0406,0.05,2004-06-15,Future,al0406,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-09-22,有色,2004-06-15,null,2004-06-16,2004-06-22
411,AL0407,AL,0.0,铝0407,0.05,2004-07-15,Future,al0407,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-09-04,有色,2004-07-15,null,2004-07-16,2004-07-22
412,AL0408,AL,0.0,铝0408,0.05,2004-08-16,Future,al0408,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-10-14,有色,2004-08-16,null,2004-08-17,2004-08-23
413,AL0409,AL,0.0,铝0409,0.05,2004-09-15,Future,al0409,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-11-03,有色,2004-09-15,null,2004-09-16,2004-09-22
414,AL0410,AL,0.0,铝0410,0.05,2004-10-15,Future,al0410,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-11-24,有色,2004-10-15,null,2004-10-18,2004-10-22
415,AL0411,AL,0.0,铝0411,0.05,2004-11-15,Future,al0411,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2003-12-24,有色,2004-11-15,null,2004-11-16,2004-11-22
416,AL0412,AL,0.0,铝0412,0.05,2004-12-15,Future,al0412,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-02-06,有色,2004-12-15,null,2004-12-16,2004-12-22
417,AL0501,AL,0.0,铝0501,0.05,2005-01-17,Future,al0501,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-02-26,有色,2005-01-17,null,2005-01-18,2005-01-24
418,AL0502,AL,0.0,铝0502,0.05,2005-02-04,Future,al0502,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-03-05,有色,2005-02-04,null,2005-02-16,2005-02-22
419,AL0503,AL,0.0,铝0503,0.05,2005-03-15,Future,al0503,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-04-02,有色,2005-03-15,null,2005-03-16,2005-03-22
420,AL0504,AL,0.0,铝0504,0.05,2005-04-15,Future,al0504,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-07-27,有色,2005-04-15,null,2005-04-18,2005-04-22
421,AL0505,AL,0.0,铝0505,0.05,2005-05-16,Future,al0505,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-08-30,有色,2005-05-16,null,2005-05-17,2005-05-23
422,AL0506,AL,0.0,铝0506,0.05,2005-06-15,Future,al0506,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-08-30,有色,2005-06-15,null,2005-06-16,2005-06-22
423,AL0507,AL,0.0,铝0507,0.05,2005-07-15,Future,al0507,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-09-27,有色,2005-07-15,null,2005-07-18,2005-07-22
424,AL0508,AL,0.0,铝0508,0.05,2005-08-15,Future,al0508,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-12-22,有色,2005-08-15,null,2005-08-16,2005-08-22
425,AL0509,AL,0.0,铝0509,0.05,2005-09-15,Future,al0509,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-03-18,有色,2005-09-15,null,2005-09-16,2005-09-22
426,AL0510,AL,0.0,铝0510,0.05,2005-10-17,Future,al0510,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-10-28,有色,2005-10-17,null,2005-10-18,2005-10-24
427,AL0511,AL,0.0,铝0511,0.05,2005-11-15,Future,al0511,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-12-10,有色,2005-11-15,null,2005-11-16,2005-11-22
428,AL0512,AL,0.0,铝0512,0.05,2005-12-15,Future,al0512,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-01-17,有色,2005-12-15,null,2005-12-16,2005-12-22
429,AL0601,AL,0.0,铝0601,0.05,2006-01-16,Future,al0601,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-03-01,有色,2006-01-16,null,2006-01-17,2006-01-23
430,AL0602,AL,0.0,铝0602,0.05,2006-02-15,Future,al0602,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-04-29,有色,2006-02-15,null,2006-02-16,2006-02-22
431,AL0603,AL,0.0,铝0603,0.05,2006-03-15,Future,al0603,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-03-28,有色,2006-03-15,null,2006-03-16,2006-03-22
432,AL0604,AL,0.0,铝0604,0.05,2006-04-17,Future,al0604,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-06-30,有色,2006-04-17,null,2006-04-18,2006-04-24
433,AL0605,AL,0.0,铝0605,0.05,2006-05-15,Future,al0605,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-09-13,有色,2006-05-15,null,2006-05-16,2006-05-22
434,AL0606,AL,0.0,铝0606,0.05,2006-06-15,Future,al0606,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-09-28,有色,2006-06-15,null,2006-06-16,2006-06-22
435,AL0607,AL,0.0,铝0607,0.05,2006-07-17,Future,al0607,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-09-28,有色,2006-07-17,null,2006-07-18,2006-07-24
436,AL0608,AL,0.0,铝0608,0.05,2006-08-15,Future,al0608,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-09-28,有色,2006-08-15,null,2006-08-16,2006-08-22
437,AL0609,AL,0.0,铝0609,0.05,2006-09-15,Future,al0609,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-10-24,有色,2006-09-15,null,2006-09-18,2006-09-22
438,AL0610,AL,0.0,铝0610,0.05,2006-10-16,Future,al0610,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-11-01,有色,2006-10-16,null,2006-10-17,2006-10-23
439,AL0611,AL,0.0,铝0611,0.05,2006-11-15,Future,al0611,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-11-24,有色,2006-11-15,null,2006-11-16,2006-11-22
440,AL0612,AL,0.0,铝0612,0.05,2006-12-15,Future,al0612,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-01-12,有色,2006-12-15,null,2006-12-18,2006-12-22
441,AL0701,AL,0.0,铝0701,0.05,2007-01-15,Future,al0701,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-01-18,有色,2007-01-15,null,2007-01-16,2007-01-22
442,AL0702,AL,0.0,铝0702,0.05,2007-02-12,Future,al0702,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-04-20,有色,2007-02-12,null,2007-02-13,2007-02-26
443,AL0703,AL,0.0,铝0703,0.05,2007-03-15,Future,al0703,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-04-19,有色,2007-03-15,null,2007-03-16,2007-03-22
444,AL0704,AL,0.0,铝0704,0.05,2007-04-16,Future,al0704,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-04-25,有色,2007-04-16,null,2007-04-17,2007-04-23
445,AL0705,AL,0.0,铝0705,0.05,2007-05-15,Future,al0705,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-05-16,有色,2007-05-15,null,2007-05-16,2007-05-22
446,AL0706,AL,0.0,铝0706,0.05,2007-06-15,Future,al0706,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-06-21,有色,2007-06-15,null,2007-06-18,2007-06-22
447,AL0707,AL,0.0,铝0707,0.05,2007-07-16,Future,al0707,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-08-28,有色,2007-07-16,null,2007-07-17,2007-07-23
448,AL0708,AL,0.0,铝0708,0.05,2007-08-15,Future,al0708,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-08-30,有色,2007-08-15,null,2007-08-16,2007-08-22
449,AL0709,AL,0.0,铝0709,0.05,2007-09-17,Future,al0709,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-09-18,有色,2007-09-17,null,2007-09-18,2007-09-24
450,AL0710,AL,0.0,铝0710,0.05,2007-10-15,Future,al0710,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-10-30,有色,2007-10-15,null,2007-10-16,2007-10-22
451,AL0711,AL,0.0,铝0711,0.05,2007-11-15,Future,al0711,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-12-05,有色,2007-11-15,null,2007-11-16,2007-11-22
452,AL0712,AL,0.0,铝0712,0.05,2007-12-17,Future,al0712,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-12-18,有色,2007-12-17,null,2007-12-18,2007-12-24
453,AL0801,AL,0.0,铝0801,0.05,2008-01-15,Future,al0801,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-02-06,有色,2008-01-15,null,2008-01-16,2008-01-22
454,AL0802,AL,0.0,铝0802,0.05,2008-02-15,Future,al0802,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-02-27,有色,2008-02-15,null,2008-02-18,2008-02-22
455,AL0803,AL,0.0,铝0803,0.05,2008-03-17,Future,al0803,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-03-20,有色,2008-03-17,null,2008-03-18,2008-03-24
456,AL0804,AL,0.0,铝0804,0.05,2008-04-15,Future,al0804,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-04-18,有色,2008-04-15,null,2008-04-16,2008-04-22
457,AL0805,AL,0.0,铝0805,0.05,2008-05-15,Future,al0805,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-05-17,有色,2008-05-15,null,2008-05-16,2008-05-22
458,AL0806,AL,0.0,铝0806,0.05,2008-06-16,Future,al0806,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-06-18,有色,2008-06-16,null,2008-06-17,2008-06-23
459,AL0807,AL,0.0,铝0807,0.05,2008-07-15,Future,al0807,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-07-18,有色,2008-07-15,null,2008-07-16,2008-07-22
460,AL0808,AL,0.0,铝0808,0.05,2008-08-15,Future,al0808,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-08-16,有色,2008-08-15,null,2008-08-18,2008-08-22
461,AL0809,AL,0.0,铝0809,0.05,2008-09-16,Future,al0809,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-09-28,有色,2008-09-16,null,2008-09-17,2008-09-23
462,AL0810,AL,0.0,铝0810,0.05,2008-10-15,Future,al0810,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-10-24,有色,2008-10-15,null,2008-10-16,2008-10-22
463,AL0811,AL,0.0,铝0811,0.05,2008-11-17,Future,al0811,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-11-21,有色,2008-11-17,null,2008-11-18,2008-11-24
464,AL0812,AL,0.0,铝0812,0.05,2008-12-15,Future,al0812,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-12-19,有色,2008-12-15,null,2008-12-16,2008-12-22
465,AL0901,AL,0.0,铝0901,0.05,2009-01-15,Future,al0901,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-01-16,有色,2009-01-15,null,2009-01-16,2009-01-22
466,AL0902,AL,0.0,铝0902,0.05,2009-02-16,Future,al0902,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-02-20,有色,2009-02-16,null,2009-02-17,2009-02-23
467,AL0903,AL,0.0,铝0903,0.05,2009-03-16,Future,al0903,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-03-18,有色,2009-03-16,null,2009-03-17,2009-03-23
468,AL0904,AL,0.0,铝0904,0.05,2009-04-15,Future,al0904,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-04-16,有色,2009-04-15,null,2009-04-16,2009-04-22
469,AL0905,AL,0.0,铝0905,0.05,2009-05-15,Future,al0905,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-06-10,有色,2009-05-15,null,2009-05-18,2009-05-22
470,AL0906,AL,0.0,铝0906,0.05,2009-06-15,Future,al0906,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-06-19,有色,2009-06-15,null,2009-06-16,2009-06-22
471,AL0907,AL,0.0,铝0907,0.05,2009-07-15,Future,al0907,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-07-23,有色,2009-07-15,null,2009-07-16,2009-07-22
