order_book_id,datetime,trading_date,open,last,high,low,prev_settlement,prev_close,volume,open_interest,total_turnover,limit_up,limit_down,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a1_v,a2_v,a3_v,a4_v,a5_v,b1_v,b2_v,b3_v,b4_v,b5_v,change_rate
CU2403,2024-01-12 21:02:38.500,2024-01-15,68000.0,68060.0,68070.0,68000.0,68070.0,68160.0,1588.0,137586.0,540176300.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,17.0,6.0,4.0,31.0,3.0,35.0,120.0,42.0,32.0,77.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:39.000,2024-01-15,68000.0,68060.0,68070.0,68000.0,68070.0,68160.0,1593.0,137588.0,541877600.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,3.0,44.0,6.0,4.0,31.0,12.0,119.0,40.0,32.0,78.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:39.500,2024-01-15,68000.0,68060.0,68070.0,68000.0,68070.0,68160.0,1593.0,137588.0,541877600.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,13.0,48.0,7.0,4.0,31.0,12.0,118.0,40.0,33.0,78.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:40.000,2024-01-15,68000.0,68070.0,68070.0,68000.0,68070.0,68160.0,1607.0,137598.0,546641800.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,45.0,7.0,4.0,31.0,3.0,7.0,119.0,40.0,33.0,78.0,0.0
CU2403,2024-01-12 21:02:40.500,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1613.0,137600.0,548683400.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,38.0,7.0,4.0,31.0,3.0,19.0,119.0,40.0,33.0,78.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:41.000,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1613.0,137600.0,548683400.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,38.0,7.0,4.0,31.0,3.0,19.0,119.0,41.0,33.0,77.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:41.500,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1613.0,137600.0,548683400.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,39.0,7.0,4.0,31.0,3.0,19.0,119.0,41.0,33.0,77.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:42.000,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1613.0,137600.0,548683400.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,39.0,7.0,4.0,31.0,3.0,11.0,119.0,41.0,33.0,77.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:42.500,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1613.0,137600.0,548683400.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,2.0,39.0,7.0,4.0,31.0,20.0,119.0,40.0,31.0,77.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:43.000,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1617.0,137602.0,550044400.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,37.0,7.0,3.0,31.0,3.0,19.0,118.0,40.0,30.0,77.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:43.500,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1617.0,137602.0,550044400.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,39.0,7.0,3.0,31.0,3.0,2.0,19.0,118.0,40.0,30.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:44.000,2024-01-15,68000.0,68060.0,68070.0,68000.0,68070.0,68160.0,1621.0,137601.0,551405550.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,2.0,39.0,7.0,3.0,31.0,19.0,118.0,40.0,30.0,77.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:44.500,2024-01-15,68000.0,68060.0,68070.0,68000.0,68070.0,68160.0,1623.0,137601.0,552086150.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,37.0,7.0,3.0,31.0,3.0,20.0,118.0,40.0,30.0,77.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:45.000,2024-01-15,68000.0,68060.0,68070.0,68000.0,68070.0,68160.0,1623.0,137601.0,552086150.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,39.0,7.0,3.0,31.0,3.0,20.0,118.0,40.0,30.0,77.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:45.500,2024-01-15,68000.0,68070.0,68070.0,68000.0,68070.0,68160.0,1625.0,137601.0,552766750.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,38.0,7.0,3.0,31.0,3.0,1.0,20.0,118.0,40.0,30.0,0.0
CU2403,2024-01-12 21:02:46.000,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1631.0,137601.0,554808300.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,38.0,7.0,3.0,31.0,3.0,16.0,118.0,35.0,30.0,77.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:46.500,2024-01-15,68000.0,68070.0,68070.0,68000.0,68070.0,68160.0,1632.0,137601.0,555148650.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,37.0,7.0,3.0,31.0,3.0,21.0,118.0,35.0,30.0,77.0,0.0
CU2403,2024-01-12 21:02:47.000,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1633.0,137601.0,555488900.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,37.0,7.0,3.0,31.0,3.0,20.0,143.0,35.0,30.0,77.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:47.500,2024-01-15,68000.0,68070.0,68070.0,68000.0,68070.0,68160.0,1634.0,137601.0,555829250.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,36.0,7.0,3.0,31.0,3.0,21.0,143.0,35.0,30.0,77.0,0.0
CU2403,2024-01-12 21:02:48.000,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1639.0,137601.0,557530500.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,36.0,7.0,3.0,31.0,3.0,16.0,143.0,35.0,30.0,77.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:48.500,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1643.0,137602.0,558891500.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,5.0,36.0,7.0,3.0,31.0,20.0,143.0,35.0,30.0,77.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:49.000,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1649.0,137603.0,560933000.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,5.0,34.0,7.0,3.0,31.0,14.0,143.0,35.0,30.0,77.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:49.500,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1649.0,137603.0,560933000.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,5.0,34.0,7.0,3.0,31.0,15.0,143.0,35.0,30.0,78.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:50.000,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1649.0,137603.0,560933000.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,5.0,34.0,7.0,3.0,31.0,16.0,143.0,35.0,30.0,78.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:50.500,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1650.0,137602.0,561273250.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,17.0,34.0,7.0,3.0,31.0,15.0,143.0,35.0,30.0,78.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:51.000,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1654.0,137602.0,562634250.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,17.0,34.0,7.0,3.0,31.0,3.0,143.0,35.0,30.0,78.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:51.500,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1654.0,137602.0,562634250.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,25.0,34.0,7.0,3.0,31.0,2.0,143.0,35.0,30.0,78.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:52.500,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1655.0,137602.0,562974500.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,25.0,34.0,7.0,3.0,31.0,1.0,143.0,35.0,30.0,78.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:53.000,2024-01-15,68000.0,68060.0,68070.0,68000.0,68070.0,68160.0,1672.0,137618.0,568759600.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,12.0,7.0,3.0,31.0,3.0,3.0,11.0,143.0,36.0,30.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:53.500,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1678.0,137616.0,570801250.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,9.0,6.0,3.0,31.0,3.0,2.0,8.0,143.0,36.0,30.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:54.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1691.0,137619.0,575225800.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68050.0,68040.0,68030.0,68020.0,68010.0,5.0,3.0,31.0,3.0,23.0,8.0,143.0,36.0,30.0,78.0,0.00014690759512259177
CU2403,2024-01-12 21:02:54.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1695.0,137615.0,576587000.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,1.0,44.0,3.0,31.0,4.0,6.0,24.0,144.0,36.0,30.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:55.000,2024-01-15,68000.0,68050.0,68080.0,68000.0,68070.0,68160.0,1700.0,137615.0,578288350.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,11.0,43.0,3.0,31.0,4.0,26.0,144.0,36.0,30.0,74.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:55.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1701.0,137615.0,578628650.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,13.0,43.0,3.0,31.0,4.0,26.0,144.0,36.0,30.0,74.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:57.500,2024-01-15,68000.0,68050.0,68080.0,68000.0,68070.0,68160.0,1702.0,137614.0,578968900.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,13.0,43.0,3.0,31.0,4.0,1.0,25.0,144.0,36.0,30.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:58.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1703.0,137614.0,579309250.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,12.0,43.0,8.0,31.0,4.0,1.0,25.0,144.0,36.0,30.0,0.0
CU2403,2024-01-12 21:02:58.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1703.0,137614.0,579309250.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,10.0,43.0,8.0,34.0,4.0,9.0,25.0,124.0,36.0,30.0,0.0
CU2403,2024-01-12 21:02:59.000,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1707.0,137618.0,580670450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,38.0,8.0,34.0,4.0,9.0,30.0,25.0,125.0,36.0,30.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:59.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1707.0,137618.0,580670450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,49.0,8.0,34.0,4.0,9.0,39.0,25.0,125.0,36.0,30.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:00.000,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1707.0,137618.0,580670450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,44.0,8.0,34.0,4.0,9.0,1.0,39.0,25.0,125.0,36.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:00.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1709.0,137617.0,581351100.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,44.0,8.0,34.0,4.0,9.0,38.0,17.0,125.0,36.0,30.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:01.000,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1709.0,137617.0,581351100.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,49.0,8.0,34.0,4.0,9.0,2.0,36.0,17.0,106.0,36.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:01.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1713.0,137621.0,582712500.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,47.0,8.0,34.0,4.0,9.0,3.0,28.0,17.0,106.0,36.0,0.0
CU2403,2024-01-12 21:03:02.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1713.0,137621.0,582712500.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,51.0,8.0,34.0,4.0,9.0,3.0,28.0,17.0,106.0,36.0,0.0
CU2403,2024-01-12 21:03:02.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1713.0,137621.0,582712500.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,55.0,8.0,34.0,4.0,9.0,4.0,28.0,18.0,106.0,36.0,0.0
CU2403,2024-01-12 21:03:03.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1713.0,137621.0,582712500.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,47.0,8.0,34.0,4.0,9.0,9.0,25.0,19.0,107.0,36.0,0.0
CU2403,2024-01-12 21:03:03.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1715.0,137623.0,583393200.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,31.0,8.0,34.0,4.0,9.0,17.0,25.0,19.0,107.0,36.0,0.0
CU2403,2024-01-12 21:03:04.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1715.0,137623.0,583393200.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,3.0,8.0,35.0,3.0,9.0,15.0,25.0,20.0,107.0,37.0,0.0
CU2403,2024-01-12 21:03:04.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1720.0,137620.0,585094950.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,5.0,8.0,36.0,3.0,9.0,14.0,25.0,20.0,108.0,37.0,0.0
CU2403,2024-01-12 21:03:05.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1720.0,137620.0,585094950.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,14.0,9.0,36.0,3.0,9.0,7.0,25.0,20.0,108.0,37.0,0.0
CU2403,2024-01-12 21:03:05.500,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1721.0,137619.0,585435350.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,15.0,9.0,36.0,3.0,9.0,3.0,25.0,20.0,108.0,37.0,0.00014690759512259177
CU2403,2024-01-12 21:03:06.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1721.0,137619.0,585435350.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,22.0,9.0,36.0,3.0,9.0,3.0,25.0,20.0,108.0,37.0,0.00014690759512259177
CU2403,2024-01-12 21:03:06.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1722.0,137619.0,585775700.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,17.0,9.0,36.0,3.0,9.0,3.0,25.0,20.0,108.0,37.0,0.0
CU2403,2024-01-12 21:03:07.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1722.0,137619.0,585775700.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,17.0,9.0,36.0,3.0,9.0,3.0,28.0,21.0,108.0,37.0,0.0
CU2403,2024-01-12 21:03:07.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1723.0,137620.0,586116050.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,17.0,9.0,35.0,3.0,9.0,6.0,25.0,21.0,107.0,37.0,0.0
CU2403,2024-01-12 21:03:08.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1728.0,137623.0,587817800.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,17.0,9.0,35.0,3.0,9.0,1.0,25.0,21.0,107.0,37.0,0.0
CU2403,2024-01-12 21:03:08.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1728.0,137623.0,587817800.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,16.0,9.0,35.0,3.0,9.0,26.0,21.0,107.0,37.0,30.0,0.0
CU2403,2024-01-12 21:03:09.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1728.0,137623.0,587817800.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,1.0,25.0,9.0,35.0,3.0,34.0,21.0,107.0,37.0,30.0,0.0
CU2403,2024-01-12 21:03:09.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1729.0,137623.0,588158150.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,25.0,9.0,35.0,3.0,9.0,34.0,21.0,107.0,37.0,30.0,0.0
CU2403,2024-01-12 21:03:10.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1729.0,137623.0,588158150.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,26.0,9.0,35.0,2.0,9.0,2.0,35.0,21.0,107.0,37.0,0.0
CU2403,2024-01-12 21:03:10.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1732.0,137621.0,589179150.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,26.0,9.0,35.0,2.0,9.0,3.0,33.0,21.0,107.0,37.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:11.000,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1732.0,137621.0,589179150.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,25.0,9.0,35.0,2.0,9.0,3.0,33.0,21.0,87.0,37.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:11.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1736.0,137619.0,590540550.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,16.0,9.0,35.0,2.0,9.0,33.0,21.0,87.0,37.0,30.0,0.0
CU2403,2024-01-12 21:03:12.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1736.0,137619.0,590540550.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,16.0,9.0,36.0,2.0,9.0,33.0,21.0,88.0,37.0,29.0,0.0
CU2403,2024-01-12 21:03:13.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1737.0,137620.0,590880950.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,15.0,9.0,36.0,2.0,9.0,33.0,21.0,88.0,37.0,29.0,0.00014690759512259177
CU2403,2024-01-12 21:03:13.500,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1742.0,137623.0,592582950.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,4.0,13.0,9.0,36.0,2.0,33.0,21.0,88.0,37.0,29.0,0.00014690759512259177
CU2403,2024-01-12 21:03:14.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1745.0,137625.0,593603950.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,2.0,12.0,9.0,36.0,2.0,34.0,21.0,88.0,37.0,29.0,0.0
CU2403,2024-01-12 21:03:14.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1746.0,137625.0,593944300.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,1.0,12.0,9.0,36.0,2.0,35.0,21.0,88.0,37.0,29.0,0.0
CU2403,2024-01-12 21:03:15.000,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1747.0,137625.0,594284600.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,1.0,12.0,9.0,36.0,2.0,34.0,21.0,88.0,37.0,29.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:15.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1748.0,137625.0,594624950.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,12.0,9.0,36.0,2.0,10.0,1.0,34.0,21.0,88.0,37.0,0.0
CU2403,2024-01-12 21:03:16.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1758.0,137625.0,598028450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,9.0,10.0,36.0,2.0,10.0,34.0,20.0,88.0,37.0,29.0,0.0
CU2403,2024-01-12 21:03:17.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1763.0,137624.0,599730450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,8.0,10.0,36.0,2.0,10.0,5.0,36.0,22.0,88.0,37.0,0.00014690759512259177
CU2403,2024-01-12 21:03:17.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1769.0,137624.0,601772450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,8.0,9.0,36.0,2.0,10.0,34.0,22.0,88.0,37.0,29.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:18.000,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1769.0,137624.0,601772450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,8.0,9.0,36.0,2.0,10.0,32.0,21.0,88.0,37.0,29.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:18.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1770.0,137623.0,602112750.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,12.0,9.0,36.0,2.0,10.0,1.0,31.0,21.0,88.0,37.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:19.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1771.0,137623.0,602453100.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,12.0,9.0,36.0,2.0,10.0,31.0,21.0,88.0,37.0,29.0,0.0
