date,open,high,low,close,volume,returns,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PMI_New_Export_Orders_diff,fac_PMI_New_Export_Orders_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PPI_level,fac_PPI_level_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PPIRM_zscore,fac_PPIRM_zscore_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_CPI_=100_level,fac_CPI_=100_level_release,fac_PPI_、_level,fac_PPI_、_level_release,fac_PPI_Electrical_Machinery_YoY_level,fac_PPI_Electrical_Machinery_YoY_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_CPI_=100_diff,fac_CPI_=100_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_New_Export_Orders_zscore,fac_PMI_New_Export_Orders_zscore_release,fac_PPI_All_Industry_YoY_zscore,fac_PPI_All_Industry_YoY_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_CPI_=100_zscore,fac_CPI_=100_zscore_release,any_effective_release,ag_effective_pmi_release,ag_effective_pmi_signal_composite
2018-07-25,4378.294715059267,4394.484922669102,4375.981828257865,4382.920488662077,2386.0,0.004505698383249213,4.7,0,57.7,0,-1.4000015,0,-0.5999985,0,5.7,0,7.9,0,-1.7066808,0,0.1401421,0,-0.93856436,0,-1.0,0,,0,-1.9048389,0,101.85363,0,-2.5,0,0.7,0,,0,0.103126526,0,-0.21792318,0,-1.0090873,0,-0.26547268,0,53.6,0,0.3000002,0,0.08182899,0,0,0,-12.023576
2018-07-26,4389.859149066292,4395.641366069804,4380.607601860674,4386.389818864184,1644.0,0.0007915567282321678,4.7,0,57.7,0,-1.4000015,0,-0.5999985,0,5.7,0,7.9,0,-1.6940758,0,0.13965681,0,-0.93168235,0,-1.0,0,,0,-1.8830367,0,101.85363,0,-2.5,0,0.7,0,,0,0.103126526,0,-0.22513519,0,-1.0018793,0,-0.2629449,0,53.6,0,0.3000002,0,0.07810889,0,0,0,-12.022907
2018-07-27,4382.920488662077,4391.015592466995,4365.573837651541,4370.199611254351,708.0,-0.003691009754811403,4.7,0,57.7,0,-1.4000015,0,-0.5999985,0,5.7,0,7.9,0,-1.6816645,0,0.13917159,0,-0.924849,0,-1.0,0,,0,-1.8617611,0,101.85363,0,-2.5,0,0.7,0,,0,0.103126526,0,-0.23244743,0,-0.99474424,0,-0.26041806,0,53.6,0,0.3000002,0,0.07437844,0,0,0,-12.022238
2018-07-30,4397.954252871208,4397.954252871208,4371.356054655053,4372.512498055756,2210.0,0.000529240539825393,4.7,0,57.7,0,-1.4000015,0,-0.5999985,0,5.7,0,7.9,0,-1.6694412,0,0.13868643,0,-0.9180632,0,-1.0,0,,0,-1.8409892,0,101.85363,0,-2.5,0,0.7,0,,0,0.103126526,0,-0.23986353,0,-0.98768157,0,-0.25789213,0,53.6,0,0.3000002,0,0.07063739,0,0,0,-12.021565
2018-07-31,4385.233375463483,4389.859149066292,4380.607601860674,4385.233375463483,2818.0,0.002909283258397455,4.7,0,57.7,0,-1.4000015,0,-0.5999985,0,5.7,0,7.9,0,-1.657401,0,0.13820136,0,-0.9113242,0,-1.0,0,,0,-1.8206998,0,101.85363,0,-2.5,0,0.7,0,,0,0.103126526,0,-0.24738729,0,-0.9806906,0,-0.25536707,0,53.6,0,0.3000002,0,0.06688551,0,0,0,-12.02089
2018-08-01,4379.451158459972,4389.859149066292,4365.573837651541,4379.451158459972,2014.0,-0.0013185654008435188,4.7,0,54.3,1,0.0,1,-0.9000015,1,5.7,0,7.9,0,-1.6455388,0,-0.9445989,1,-0.90463084,0,-1.0,0,,0,-1.8008726,0,101.85363,0,-2.5,0,0.7,0,,0,0.103126526,0,-0.9659684,1,-0.9737708,1,-0.2528428,0,53.0,1,0.3000002,0,0.063122556,0,1,1,-11.261795
2018-08-02,4378.294715059267,4381.764045261374,4362.104507449435,4372.512498055756,1216.0,-0.001584367573277512,4.7,0,54.3,0,0.0,0,-0.9000015,0,5.7,0,7.9,0,-1.6338499,0,-0.9391069,0,-0.8979823,0,-1.0,0,,0,-1.7814887,0,101.85363,0,-2.5,0,0.7,0,,0,0.103126526,0,-0.9736058,0,-0.9669218,0,-0.25031933,0,53.0,0,0.3000002,0,0.059348267,0,0,0,-11.260782
2018-08-03,4375.981828257865,4379.451158459972,4356.322290445923,4359.791620648031,1770.0,-0.0029092832583967887,4.7,0,54.3,0,0.0,0,-0.9000015,0,5.7,0,7.9,0,-1.6223297,0,-0.9336508,0,-0.8913777,0,-1.0,0,,0,-1.76253,0,101.85363,0,-2.5,0,0.7,0,,0,0.103126526,0,-0.98134357,0,-0.9601432,0,-0.24779654,0,53.0,0,0.3000002,0,0.055562396,0,0,0,-11.259771
2018-08-06,4377.138271658567,4402.580026474018,4371.356054655053,4375.981828257865,3526.0,0.003713527851459064,4.7,0,54.3,0,0.0,0,-0.9000015,0,5.7,0,7.9,0,-1.7368088,1,-0.92823005,0,-0.884816,0,-0.099999964,1,,0,-1.7439797,0,101.85363,0,-2.5,0,0.6,1,,0,0.103126526,0,-0.9891842,0,-0.95343465,0,-0.24527441,0,53.0,0,0.3000002,0,0.05176469,0,1,0,-11.25876
2018-08-07,4364.417394250839,4378.294715059267,4362.104507449435,4373.66894145646,2856.0,-0.0005285412262158173,4.7,0,54.3,0,0.0,0,-0.9000015,0,5.7,0,7.9,0,-1.7231197,0,-0.9228441,0,-0.8782965,0,-0.099999964,0,,0,-1.7258219,0,101.85363,0,-2.5,0,0.6,0,,0,0.103126526,0,-0.9971304,0,-0.946796,0,-0.24275291,0,53.0,0,0.3000002,0,0.047954876,0,0,0,-11.2577505
2018-08-08,4367.8867244529465,4372.512498055756,4349.383630041708,4364.417394250839,1744.0,-0.0021152829190909106,4.7,0,54.3,0,0.0,0,-0.9000015,0,5.7,0,7.9,0,-1.7096562,0,-0.9174924,0,-0.87181824,0,-0.099999964,0,,0,-1.7080413,0,101.85363,0,-2.5,0,0.6,0,,0,0.103126526,0,-1.0051849,0,-0.94022703,0,-0.24023196,0,53.0,0,0.3000002,0,0.044132695,0,0,0,-11.256742
2018-08-09,4352.852960243815,4371.356054655053,4352.852960243815,4367.8867244529465,2256.0,0.0007949125596184992,4.7,0,54.3,0,0.0,0,-0.9000015,0,5.7,0,7.9,0,-1.6964116,0,-0.9121744,0,-0.86538047,0,-0.099999964,0,,0,-1.6906236,0,101.85363,0,-2.5,0,0.6,0,,0,0.103126526,0,-1.0133504,0,-0.9337278,0,-0.23771153,0,53.0,0,0.3000002,0,0.04029787,0,0,0,-11.2557335
2018-08-10,4371.356054655053,4374.825384857159,4355.165847045219,4356.322290445923,2814.0,-0.002647603918453756,4.6,1,54.3,0,0.0,0,-0.9000015,0,4.6,1,5.6,1,-1.6833792,0,-0.908481,0,-1.3839754,1,-0.099999964,0,,0,-2.0402184,1,102.05942,1,-1.6,1,0.6,0,,0,0.20578766,1,-1.0083203,0,-0.9270638,0,-0.3159199,1,53.0,0,-2.3000002,1,0.6018843,1,1,0,-11.255283
2018-08-13,4362.104507449435,4374.825384857159,4349.383630041708,4355.165847045219,3638.0,-0.0002654632333424223,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.6705531,0,-0.90480524,0,-1.3719218,0,-0.099999964,0,,0,-2.0151913,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-1.0033227,0,-0.9204464,0,-0.31307033,0,53.0,0,-2.3000002,0,0.5963746,0,0,0,-11.254835
2018-08-14,4352.852960243815,4355.165847045219,4297.343677010101,4308.908111017124,8068.0,-0.010621348911311723,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.6579273,0,-0.901147,0,-1.3600374,0,-0.099999964,0,,0,-1.9908412,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.99835724,0,-0.9138746,0,-0.31022257,0,53.0,0,-2.3000002,0,0.59087604,0,0,0,-11.254387
2018-08-15,4312.37744121923,4313.533884619936,4273.058365595351,4283.466356201671,5964.0,-0.005904455179817414,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.6454961,0,-0.8975061,0,-1.3483177,0,-0.099999964,0,,0,-1.9671357,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.9934234,0,-0.9073476,0,-0.30737647,0,53.0,0,-2.3000002,0,0.5853881,0,0,0,-11.25394
2018-08-16,4264.9632617904335,4264.9632617904335,4138.910931113873,4184.012223741267,19196.0,-0.023218142548595666,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.6332543,0,-0.8938824,0,-1.3367578,0,-0.099999964,0,,0,-1.9440448,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.98852074,0,-0.9008645,0,-0.30453205,0,53.0,0,-2.3000002,0,0.57991034,0,0,0,-11.253493
2018-08-17,4186.325110542672,4229.11351636866,4177.073563337052,4192.107327546181,5550.0,0.001934770591486501,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.6211964,0,-0.8902756,0,-1.3253531,0,-0.099999964,0,,0,-1.9215407,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.98364884,0,-0.89442444,0,-0.3016892,0,53.0,0,-2.3000002,0,0.57444215,0,0,0,-11.253047
2018-08-20,4192.107327546181,4216.392638960933,4187.481553943372,4211.766865358123,10290.0,0.004689655172414042,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.6093174,0,-0.8866856,0,-1.3140994,0,-0.099999964,0,,0,-1.8995968,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.9788073,0,-0.88802654,0,-0.29884785,0,53.0,0,-2.3000002,0,0.568983,0,0,0,-11.252603
2018-08-21,4200.2024313511,4216.392638960933,4186.325110542672,4210.610421957421,5282.0,-0.00027457440966505153,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.5976126,0,-0.8831122,0,-1.3032591,0,-0.099999964,0,,0,-1.8783274,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.9739956,0,-0.88167006,0,-0.29600793,0,53.0,0,-2.3000002,0,0.5631771,0,0,0,-11.252158
2018-08-22,4204.828204953908,4212.923308758827,4193.263770946885,4200.2024313511,4910.0,-0.0024718483932983926,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.5860773,0,-0.87955517,0,-1.292557,0,-0.099999964,0,,0,-1.8575611,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.96921355,0,-0.8753541,0,-0.29316938,0,53.0,0,-2.3000002,0,0.5573751,0,0,0,-11.251715
2018-08-23,4208.297535156016,4215.236195560231,4151.631808521599,4174.760676535646,14316.0,-0.006057268722467368,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.5747069,0,-0.8760144,0,-1.2819896,0,-0.099999964,0,,0,-1.8372767,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.9644605,0,-0.869078,0,-0.29033214,0,53.0,0,-2.3000002,0,0.5515762,0,0,0,-11.251272
2018-08-24,4174.760676535646,4185.168667141967,4162.03979912792,4179.386450138456,9150.0,0.001108033240997397,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.5634973,0,-0.87248975,0,-1.2715532,0,-0.099999964,0,,0,-1.817454,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.9597362,0,-0.8628409,0,-0.28749612,0,53.0,0,-2.3000002,0,0.54577965,0,0,0,-11.25083
2018-08-27,4186.325110542672,4207.141091755315,4182.855780340564,4189.7944407447785,7474.0,0.0024903154399560368,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.5524441,0,-0.868981,0,-1.2612443,0,-0.099999964,0,,0,-1.798074,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.9550402,0,-0.856642,0,-0.28466123,0,53.0,0,-2.3000002,0,0.53998476,0,0,0,-11.250389
2018-08-28,4193.263770946885,4214.079752159528,4192.107327546181,4204.828204953908,5324.0,0.0035881865857021467,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.5415434,0,-0.865488,0,-1.2510599,0,-0.099999964,0,,0,-1.7791191,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.9503722,0,-0.8504807,0,-0.28182745,0,53.0,0,-2.3000002,0,0.5341907,0,0,0,-11.2499485
2018-08-29,4201.358874751802,4207.141091755315,4162.03979912792,4167.822016131433,10636.0,-0.0088008800880085,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.5307913,0,-0.86201054,0,-1.2409967,0,-0.099999964,0,,0,-1.7605723,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.9457317,0,-0.8443561,0,-0.27899468,0,53.0,0,-2.3000002,0,0.5283967,0,0,0,-11.249509
2018-08-30,4172.447789734242,4186.325110542672,4158.570468925812,4168.9784595321335,13326.0,0.0002774694783569398,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.520184,0,-0.8585485,0,-1.2310514,0,-0.099999964,0,,0,-1.7424176,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.9411185,0,-0.8382677,0,-0.27616283,0,53.0,0,-2.3000002,0,0.52260196,0,0,0,-11.24907
2018-08-31,4173.604233134944,4173.604233134944,4129.659383908253,4147.00603491879,14410.0,-0.005270457697641784,4.6,0,54.3,0,0.0,0,-0.9000015,0,4.6,0,5.6,0,-1.509718,0,-0.85510176,0,-1.2212214,0,-0.099999964,0,,0,-1.72464,0,102.05942,0,-1.6,0,0.6,0,,0,0.20578766,0,-0.936532,0,-0.8322146,0,-0.2733319,0,53.0,0,-2.3000002,0,0.51680565,0,0,0,-11.2486315
2018-09-03,4145.8495915180865,4149.318921720194,4094.9660818871807,4113.469176298419,22060.0,-0.008087005019520532,4.6,0,58.7,1,-0.3999977,1,-0.099998474,1,4.6,0,5.6,0,-1.9567419,1,-0.9675011,1,-1.2115036,0,-0.40000004,1,,0,-1.7072251,0,102.05942,0,-1.6,0,0.2,1,,0,0.20578766,0,-0.013824886,1,-1.3080088,1,-0.27050176,0,53.3,1,-2.3000002,0,0.511007,0,1,1,-11.807388
2018-09-04,4108.84340269561,4125.033610305443,4070.680770472431,4079.9323176780495,41990.0,-0.00815293786899085,4.6,0,58.7,0,-0.3999977,0,-0.099998474,0,4.6,0,5.6,0,-1.9368472,0,-0.9630703,0,-1.2018952,0,-0.40000004,0,,0,-1.6901594,0,102.05942,0,-1.6,0,0.2,0,,0,0.20578766,0,-0.0144920945,0,-1.297082,0,-0.26767233,0,53.3,0,-2.3000002,0,0.5052051,0,0,0,-11.807226
2018-09-05,4051.02123266049,4051.02123266049,4005.919940033097,4012.858600437312,50796.0,-0.016439909297051858,4.6,0,58.7,0,-0.3999977,0,-0.099998474,0,4.6,0,5.6,0,-1.9173974,0,-0.95866483,0,-1.1923937,0,-0.40000004,0,,0,-1.6734301,0,102.05942,0,-1.6,0,0.2,0,,0,0.20578766,0,-0.015159397,0,-1.2862941,0,-0.2648436,0,53.3,0,-2.3000002,0,0.49939916,0,0,0,-11.807063
2018-09-06,4023.2665910436326,4034.831025050656,4012.858600437312,4022.11014764293,29338.0,0.002305475504322363,4.6,0,58.7,0,-0.3999977,0,-0.099998474,0,4.6,0,5.6,0,-1.8983748,0,-0.95428437,0,-1.1829962,0,-0.40000004,0,,0,-1.6570249,0,102.05942,0,-1.6,0,0.2,0,,0,0.20578766,0,-0.015826797,0,-1.2756417,0,-0.26201546,0,53.3,0,-2.3000002,0,0.49358824,0,0,0,-11.806901
2018-09-07,4032.5181382492524,4044.0825722562763,4005.919940033097,4012.858600437312,45926.0,-0.0023001725129381256,4.6,0,58.7,0,-0.3999977,0,-0.099998474,0,4.6,0,5.6,0,-1.879763,0,-0.94992864,0,-1.1737002,0,-0.40000004,0,,0,-1.6409321,0,102.05942,0,-1.6,0,0.2,0,,0,0.20578766,0,-0.01649429,0,-1.2651209,0,-0.25918785,0,53.3,0,-2.3000002,0,0.4877715,0,0,0,-11.806739
2018-09-10,4012.858600437312,4033.6745816499533,3998.9812796288825,4008.2328268345013,46744.0,-0.0011527377521616256,4.6,0,58.7,0,-0.3999977,0,-0.099998474,0,4.6,0,5.6,0,-1.8615462,0,-0.9455973,0,-1.1645035,0,-0.40000004,0,,0,-1.6251409,0,102.05942,0,-1.6,0,0.2,0,,0,0.20578766,0,-0.017161883,0,-1.2547283,0,-0.25636068,0,53.3,0,-2.3000002,0,0.48194805,0,0,0,-11.806577
2018-09-11,4023.2665910436326,4030.205251447847,4014.0150438380133,4030.205251447847,22408.0,0.005481823427582189,4.1,1,58.7,0,-0.3999977,0,-0.099998474,0,2.4,1,2.5,1,-1.8437095,0,-0.94129,0,-1.8173814,1,-0.40000004,0,,0,-2.2481055,1,102.30314,1,-0.8,1,0.2,0,,0,0.24372101,1,-0.017829573,0,-1.2444607,0,-0.6588939,1,53.3,0,-3.1,1,1.181052,1,1,0,-11.806415
2018-09-12,4005.919940033097,4027.8923646464423,3982.7910720190484,4016.327930639419,40118.0,-0.003443328550932434,4.1,0,58.7,0,-0.3999977,0,-0.099998474,0,2.4,0,2.5,0,-1.8239493,0,-0.9355417,0,-1.7973666,0,-0.40000004,0,,0,-2.2164648,0,102.30314,0,-0.8,0,0.2,0,,0,0.24372101,0,-0.012377137,0,-1.2359347,0,-0.65411264,0,53.3,0,-3.1,0,1.1722622,0,0,0,-11.805792
2018-09-13,4010.5457136359055,4040.613242054169,4002.4506098309885,4032.5181382492524,30064.0,0.004031097034264297,4.1,0,58.7,0,-0.3999977,0,-0.099998474,0,2.4,0,2.5,0,-1.8046298,0,-0.9298318,0,-1.7778001,0,-0.40000004,0,,0,-2.1858428,0,102.30314,0,-0.8,0,0.2,0,,0,0.24372101,0,-0.006883822,0,-1.2274995,0,-0.6493485,0,53.3,0,-3.1,0,1.1635767,0,0,0,-11.805167
2018-09-14,4047.5519024583828,4054.490562862598,4024.423034444336,4035.98746845136,37410.0,0.0008603383997707326,4.1,0,58.7,0,-0.3999977,0,-0.099998474,0,2.4,0,2.5,0,-1.7857333,0,-0.9241597,0,-1.7586638,0,-0.40000004,0,,0,-2.1561825,0,102.30314,0,-0.8,0,0.2,0,,0,0.24372101,0,-0.0013484119,0,-1.2191528,0,-0.6446012,0,53.3,0,-3.1,0,1.1549938,0,0,0,-11.804543
2018-09-17,4030.205251447847,4030.205251447847,4003.6070532316917,4005.919940033097,42496.0,-0.007449856733524496,4.1,0,58.7,0,-0.3999977,0,-0.099998474,0,2.4,0,2.5,0,-1.767243,0,-0.9185248,0,-1.7399402,0,-0.40000004,0,,0,-2.1274319,0,102.30314,0,-0.8,0,0.2,0,,0,0.24372101,0,0.0042303507,0,-1.210893,0,-0.6398705,0,53.3,0,-3.1,0,1.1465116,0,0,0,-11.803917
2018-09-18,4019.797260841526,4030.205251447847,4011.7021570366087,4018.6408174408234,24284.0,0.003175519630485013,4.1,0,58.7,0,-0.3999977,0,-0.099998474,0,2.4,0,2.5,0,-1.7491431,0,-0.91292644,0,-1.721613,0,-0.40000004,0,,0,-2.0995417,0,102.30314,0,-0.8,0,0.2,0,,0,0.24372101,0,0.009853768,0,-1.2027181,0,-0.635156,0,53.3,0,-3.1,0,1.1381284,0,0,0,-11.80329
2018-09-19,4025.5794778450386,4029.048808047145,3993.199062625371,4015.1714872387156,51358.0,-0.0008633093525181046,4.1,0,58.7,0,-0.3999977,0,-0.099998474,0,2.4,0,2.5,0,-1.7314187,0,-0.90736413,0,-1.703667,0,-0.40000004,0,,0,-2.0724673,0,102.30314,0,-0.8,0,0.2,0,,0,0.24372101,0,0.015523189,0,-1.1946265,0,-0.63045734,0,53.3,0,-3.1,0,1.1298426,0,0,0,-11.802663
2018-09-20,4024.423034444336,4059.116336465406,4009.3892702352045,4046.3954590576814,51264.0,0.007776497695852758,4.1,0,58.7,0,-0.3999977,0,-0.099998474,0,2.4,0,2.5,0,-1.7140557,0,-0.90183717,0,-1.6865681,0,-0.40000004,0,,0,-2.0459805,0,102.30314,0,-0.8,0,0.2,0,,0,0.24372101,0,0.021240009,0,-1.1866162,0,-0.6245517,0,53.3,0,-3.1,0,1.1212108,0,0,0,-11.802034
2018-09-21,4059.116336465406,4081.088761078752,4046.3954590576814,4067.2114402703237,98666.0,0.00514432695055711,4.1,0,58.7,0,-0.3999977,0,-0.099998474,0,2.4,0,2.5,0,-2.1123004,1,-0.8963451,0,-1.6698099,0,-0.4,1,,0,-2.0202374,0,102.30314,0,-0.8,0,-0.2,1,,0,0.24372101,0,0.027005678,0,-1.1786857,0,-0.61865723,0,53.3,0,-3.1,0,1.1126637,0,1,0,-11.801405
2018-09-25,4054.490562862598,4071.8372138731334,4047.5519024583828,4068.3678836710264,59294.0,0.0002843332385555897,4.1,0,58.7,0,-0.3999977,0,-0.099998474,0,2.4,0,2.5,0,-2.085175,0,-0.89088726,0,-1.6533802,0,-0.4,0,,0,-1.9952016,0,102.30314,0,-0.8,0,-0.2,0,,0,0.24372101,0,0.032821696,0,-1.1708331,0,-0.61277324,0,53.3,0,-3.1,0,1.1041995,0,0,0,-11.800775
2018-09-26,4078.775874277348,4134.285157511063,4078.775874277348,4119.251393301932,106698.0,0.012507106310403637,4.1,0,58.7,0,-0.3999977,0,-0.099998474,0,2.4,0,2.5,0,-2.0588267,0,-0.8854631,0,-1.6372669,0,-0.4,0,,0,-1.9708385,0,102.30314,0,-0.8,0,-0.2,0,,0,0.24372101,0,0.038689617,0,-1.1630571,0,-0.606899,0,53.3,0,-3.1,0,1.0958164,0,0,0,-11.800143
2018-09-27,4112.312732897715,4126.190053706147,4098.435412089289,4106.530515894206,48716.0,-0.003088152723189186,4.1,0,58.7,0,-0.3999977,0,-0.099998474,0,2.4,0,2.5,0,-2.033216,0,-0.8800722,0,-1.6214591,0,-0.4,0,,0,-1.9471161,0,102.30314,0,-0.8,0,-0.2,0,,0,0.24372101,0,0.044611067,0,-1.1553559,0,-0.60103387,0,53.3,0,-3.1,0,1.0875124,0,0,0,-11.799511
2018-09-28,4083.401647880157,4083.401647880157,4049.8647892597887,4060.2727798661094,74636.0,-0.011264432554210169,4.1,0,58.7,0,-0.3999977,0,-0.099998474,0,2.4,0,2.5,0,-2.0083067,0,-0.8747139,0,-1.6059462,0,-0.4,0,,0,-1.9240044,0,102.30314,0,-0.8,0,-0.2,0,,0,0.24372101,0,0.050587717,0,-1.1477282,0,-0.5951771,0,53.3,0,-3.1,0,1.0792856,0,0,0,-11.798878
2018-10-08,4187.481553943372,4187.481553943372,4118.09494990123,4126.190053706147,53208.0,0.016234690971233645,4.1,0,59.8,1,-1.4000015,1,-0.20000076,1,2.4,0,2.5,0,-1.984065,0,-1.093735,1,-1.5907179,0,-0.4,0,,0,-1.9014754,0,102.30314,0,-0.8,0,-0.2,0,,0,0.24372101,0,0.29931992,1,-2.7117534,1,-0.589328,0,53.0,1,-3.1,0,1.0711347,0,1,1,-12.41982
2018-10-09,4108.84340269561,4137.75448771317,4106.530515894206,4127.346497106847,56924.0,0.00028026905829525717,4.1,0,59.8,0,-1.4000015,0,-0.20000076,0,2.4,0,2.5,0,-1.9604595,0,-1.0862781,0,-1.5757648,0,-0.4,0,,0,-1.8795029,0,102.30314,0,-0.8,0,-0.2,0,,0,0.24372101,0,0.30550864,0,-2.6623619,0,-0.5834858,0,53.0,0,-3.1,0,1.0630577,0,0,0,-12.418981
2018-10-10,4118.09494990123,4133.12871411036,4108.84340269561,4128.50294050755,37512.0,0.000280190529560409,4.1,0,59.8,0,-1.4000015,0,-0.20000076,0,2.4,0,2.5,0,-1.9374603,0,-1.0788875,0,-1.5610777,0,-0.4,0,,0,-1.858062,0,102.30314,0,-0.8,0,-0.2,0,,0,0.24372101,0,0.3117664,0,-2.6151702,0,-0.5776498,0,53.0,0,-3.1,0,1.0550529,0,0,0,-12.418142
2018-10-11,4118.09494990123,4123.877166904743,4100.748298890693,4116.938506500528,32462.0,-0.0028011204481788177,4.1,0,59.8,0,-1.4000015,0,-0.20000076,0,2.4,0,2.5,0,-1.9146364,0,-1.071562,0,-1.5466478,0,-0.4,0,,0,-1.8371298,0,102.30314,0,-0.8,0,-0.2,0,,0,0.24372101,0,0.31809512,0,-2.5700133,0,-0.57181925,0,53.0,0,-3.1,0,1.047119,0,0,0,-12.417304
2018-10-12,4151.631808521599,4168.9784595321335,4137.75448771317,4152.788251922302,69712.0,0.008707865168539275,4.1,0,59.8,0,-1.4000015,0,-0.20000076,0,2.4,0,2.5,0,-1.8923826,0,-1.0643003,0,-1.5324668,0,-0.4,0,,0,-1.8166845,0,102.30314,0,-0.8,0,-0.2,0,,0,0.24372101,0,0.32449684,0,-2.526743,0,-0.5659934,0,53.0,0,-3.1,0,1.0392542,0,0,0,-12.416466
2018-10-15,4184.012223741267,4185.168667141967,4159.726912326516,4167.822016131433,71844.0,0.0036201615148983013,4.1,0,59.8,0,-1.4000015,0,-0.20000076,0,2.4,0,2.5,0,-1.8706733,0,-1.0571011,0,-1.5185267,0,-0.4,0,,0,-1.7967055,0,102.30314,0,-0.8,0,-0.2,0,,0,0.24372101,0,0.3309737,0,-2.485226,0,-0.5601716,0,53.0,0,-3.1,0,1.0314572,0,0,0,-12.415628
2018-10-16,4185.168667141967,4185.168667141967,4144.693148117384,4155.101138723706,83320.0,-0.003052164261931334,4.1,0,59.8,0,-1.4000015,0,-0.20000076,0,2.4,0,2.5,0,-1.8494846,0,-1.0499632,0,-1.5048199,0,-0.4,0,,0,-1.7771735,0,102.30314,0,-0.8,0,-0.2,0,,0,0.24372101,0,0.33752787,0,-2.4453418,0,-0.55435294,0,53.0,0,-3.1,0,1.0237263,0,0,0,-12.41479
2018-10-17,4168.9784595321335,4181.6993369398615,4140.067374514576,4157.4140255251095,55244.0,0.0005566379070411909,3.6,1,59.8,0,-1.4000015,0,-0.20000076,0,-0.3,1,-0.4,1,-1.8287941,0,-1.0428854,0,-2.060876,1,-0.4,0,,0,-2.4261358,1,102.4724,1,-0.2,1,-0.2,0,,0,0.16925812,1,0.3441617,0,-2.4069812,0,-0.96529526,1,53.0,0,-2.9,1,1.4950193,1,1,0,-12.413953
2018-10-18,4165.509129330028,4168.9784595321335,4113.469176298419,4123.877166904743,58318.0,-0.008066759388038247,3.6,0,59.8,0,-1.4000015,0,-0.20000076,0,-0.3,0,-0.4,0,-1.8085806,0,-1.0358665,0,-2.0360546,0,-0.4,0,,0,-2.3880026,0,102.4724,0,-0.2,0,-0.2,0,,0,0.16925812,0,0.35087746,0,-2.370045,0,-0.9577905,0,53.0,0,-2.9,0,1.4812856,0,0,0,-12.4131155
