date,open,high,low,close,volume,returns,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_level,fac_PMI_level_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Raw_Material_Inventory_zscore,fac_PMI_Raw_Material_Inventory_zscore_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Business_Expectation_zscore,fac_PMI_Business_Expectation_zscore_release,fac_PMI_diff,fac_PMI_diff_release,fac_Non_Mfg_PMI_Constr_Expectation_diff,fac_Non_Mfg_PMI_Constr_Expectation_diff_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_PPI_diff,fac_PPI_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PPIRM_diff,fac_PPIRM_diff_release,any_effective_release
2018-02-22,1540.334490836811,1562.4517298145115,1510.719882714127,1552.7051499260335,2862.0,0.0146986771190587,,0,0.79999924,0,,0,60.5,0,,0,1.4782358,0,48.8,0,64.7,0,14.3,0,,0,-0.80000305,0,0.5999985,0,9.0,0,56.8,0,-0.7000003,0,0.04474943,0,-1.6000004,0,0
2018-02-23,1551.9554130115348,1580.8202842197213,1544.0831754093024,1578.1962050189761,5170.0,0.0164171897633989,,0,0.79999924,0,,0,60.5,0,,0,1.4686898,0,48.8,0,64.7,0,14.3,0,,0,-0.80000305,0,0.5999985,0,9.0,0,56.8,0,-0.7000003,0,0.048091196,0,-1.6000004,0,0
2018-02-26,1580.8202842197213,1622.8055514316266,1575.197257360982,1620.181472230882,11022.0,0.026603325415676782,,0,0.79999924,0,,0,60.5,0,,0,1.4593617,0,48.8,0,64.7,0,14.3,0,,0,-0.80000305,0,0.5999985,0,9.0,0,56.8,0,-0.7000003,0,0.051443722,0,-1.6000004,0,0
2018-02-27,1617.9322614873884,1621.6809460598797,1603.6872601119194,1609.685155427906,7834.0,-0.006478482184173684,,0,0.79999924,0,,0,60.5,0,,0,1.45025,0,48.8,0,64.7,0,14.3,0,,0,-0.80000305,0,0.5999985,0,9.0,0,56.8,0,-0.7000003,0,0.0548072,0,-1.6000004,0,0
2018-02-28,1611.559497714151,1611.559497714151,1590.9417325654479,1596.939627881434,6076.0,-0.007918025151374297,,0,0.79999924,0,,0,60.5,0,,0,1.4413542,0,48.8,0,64.7,0,14.3,0,,0,-0.80000305,0,0.5999985,0,9.0,0,56.8,0,-0.7000003,0,0.058181815,0,-1.6000004,0,0
2018-03-01,1600.6883124539254,1610.4348923424047,1592.0663379371956,1599.9385755394278,5676.0,0.001877934272300763,,0,0.5,1,,0,60.5,0,,0,3.4548295,1,49.3,1,64.7,0,14.3,0,,0,-1.5999985,1,0.5999985,0,9.0,0,56.8,0,-0.7000003,0,-1.0216627,1,-1.6000004,0,1
2018-03-02,1598.4391017104308,1598.4391017104308,1569.1993620449962,1595.0652855951882,8184.0,-0.003045923149016194,,0,0.5,0,,0,57.5,1,,0,3.378732,0,49.3,0,65.7,1,14.3,0,,1,-1.5999985,0,1.0,1,9.0,0,58.2,1,-0.7000003,0,-1.0135965,0,-1.6000004,0,0
2018-03-05,1591.6914694799466,1595.4401540524375,1528.7135686620868,1538.4601485505648,13436.0,-0.035487661574618024,,0,0.5,0,,0,57.5,0,,0,3.3072522,0,49.3,0,65.7,0,14.3,0,,0,-1.5999985,0,1.0,0,9.0,0,58.2,0,-0.7000003,0,-1.0055962,0,-1.6000004,0,0
2018-03-06,1537.3355431788177,1579.3208103907234,1521.2161995171032,1576.321862732731,20230.0,0.024610136452242193,,0,0.5,0,,0,57.5,0,,0,3.2399461,0,49.3,0,65.7,0,14.3,0,,0,-1.5999985,0,1.0,0,9.0,0,58.2,0,-0.7000003,0,-0.99766004,0,-1.6000004,0,0
2018-03-07,1578.9459419334746,1587.5679164502055,1566.2004143870029,1569.9490989594944,21170.0,-0.00404280618311581,,0,0.5,0,,0,57.5,0,,0,3.1764283,0,49.3,0,65.7,0,14.3,0,,0,-1.5999985,0,1.0,0,9.0,0,58.2,0,-0.7000003,0,-0.98978674,0,-1.6000004,0,0
2018-03-08,1566.2004143870029,1570.3239674167432,1536.9606747215691,1541.4590962085583,20140.0,-0.018147086914995114,,0,0.5,0,,0,57.5,0,,0,3.1163623,0,49.3,0,65.7,0,14.3,0,,0,-1.5999985,0,1.0,0,9.0,0,58.2,0,-0.7000003,0,-0.9819748,0,-1.6000004,0,0
2018-03-09,1540.70935929406,1557.5784398702724,1485.2288276211839,1495.7251444241604,32910.0,-0.02966926070038911,,0,0.5,0,,0,57.5,0,,0,3.0594525,0,49.3,0,65.7,0,14.3,0,,0,-1.5999985,0,1.0,0,9.0,0,58.2,0,-0.7000003,0,-0.97422266,0,-1.6000004,0,0
2018-03-12,1510.719882714127,1512.2193565431226,1469.4843524167186,1474.7325108182076,31456.0,-0.014035087719297956,,0,0.5,0,,0,57.5,0,,0,3.0054386,0,49.3,0,65.7,0,11.5,1,,0,-1.5999985,0,1.0,0,7.0,1,58.2,0,-2.2999997,1,-0.966529,0,-2.0,1,0
2018-03-13,1474.7325108182076,1487.8529068219275,1461.9869832717357,1473.2330369892109,24298.0,-0.0010167768174886849,,0,0.5,0,,0,57.5,0,,0,2.943553,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.9589145,0,-2.0,0,0
2018-03-14,1476.2319846472037,1479.2309323051968,1426.374479833065,1463.1115886434827,57794.0,-0.006870229007634121,,0,0.5,0,,0,57.5,0,,0,2.8848755,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.9513557,0,-2.0,0,0
2018-03-15,1463.4864571007315,1476.2319846472037,1433.1221120635498,1445.117902695523,48830.0,-0.012298232129131281,,0,0.5,0,,0,57.5,0,,0,2.8291304,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.9438514,0,-2.0,0,0
2018-03-16,1444.7430342382738,1472.483300074712,1431.9975066918028,1442.8686919520283,50478.0,-0.0015564202334629185,,0,0.5,0,,0,57.5,0,,0,2.7760737,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.93640023,0,-2.0,0,0
2018-03-19,1451.490666468759,1451.490666468759,1401.63316165462,1402.0080301118694,69608.0,-0.0283190439075085,,0,0.5,0,,0,57.5,0,,0,2.725489,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.92900103,0,-2.0,0,0
2018-03-20,1415.503294572839,1415.503294572839,1369.0196058739434,1392.261450223391,63010.0,-0.006951871657754127,,0,0.5,0,,0,57.5,0,,0,2.6771832,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.9216525,0,-2.0,0,0
2018-03-21,1396.7598717103813,1418.8771106880818,1383.264607249411,1398.2593455393783,65534.0,0.004308023694130858,,0,0.5,0,,0,57.5,0,,0,2.6309848,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.9143535,0,-2.0,0,0
2018-03-22,1395.2603978813843,1418.1273737735844,1384.3892126211601,1404.632109312614,58702.0,0.004557640750670222,,0,0.5,0,,0,57.5,0,,0,2.5867388,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.9071028,0,-2.0,0,0
2018-03-23,1404.257240855365,1409.1305307996045,1315.788284944562,1346.1526299817444,116862.0,-0.04163330664531628,,0,0.5,0,,0,57.5,0,,0,2.5443063,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.89989936,0,-2.0,0,0
2018-03-26,1345.7777615244947,1357.398683699219,1315.788284944562,1321.7861802605487,73588.0,-0.01810080757449195,,0,0.5,0,,0,57.5,0,,0,2.5035617,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.8927419,0,-2.0,0,0
2018-03-27,1321.4113118033001,1351.400788383232,1313.5390742010677,1318.4123641453066,81448.0,-0.0025524673851387014,,0,0.5,0,,0,57.5,0,,0,2.4643915,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.8856295,0,-2.0,0,0
2018-03-28,1316.9128903163096,1327.784075576535,1273.0532808181576,1275.302491561653,121640.0,-0.03269832243389248,,0,0.5,0,,0,57.5,0,,0,2.4266925,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.87856084,0,-2.0,0,0
2018-03-29,1277.9265707623965,1308.2909157995794,1268.929727788417,1300.7935466545953,123304.0,0.019988242210463802,,0,0.5,0,,0,57.5,0,,0,2.3903704,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.87153506,0,-2.0,0,0
2018-03-30,1298.9192043683497,1355.1494729557244,1289.1726244798715,1354.774604498475,147422.0,0.04149855907780986,,0,0.5,0,,0,57.5,0,,0,2.3553395,0,49.3,0,65.7,0,11.5,0,,0,-1.5999985,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.86455107,0,-2.0,0,0
2018-04-02,1354.0248675839764,1404.257240855365,1330.0332863200304,1339.7798662085083,199356.0,-0.011068068622025473,,0,0.29999924,1,,0,57.5,0,,0,3.2006972,1,49.6,1,65.7,0,11.5,0,,0,2.2999992,1,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.8576078,1,-2.0,0,1
2018-04-03,1339.7798662085083,1373.5180273609333,1331.1578916917779,1340.9044715802559,192508.0,0.0008393956351426812,,0,0.29999924,0,,0,57.5,0,,0,3.1259801,0,49.6,0,65.7,0,11.5,0,,0,2.2999992,0,1.0,0,7.0,0,58.2,0,-2.2999997,0,-0.85070425,0,-2.0,0,0
2018-04-04,1340.529603123007,1370.5190797029397,1334.5317078070202,1346.5274984389937,206066.0,0.004193458205200118,,0,0.29999924,0,,0,60.7,1,,0,3.055691,0,49.6,0,66.7,1,11.5,0,,1,2.2999992,0,1.0,1,7.0,0,58.7,1,-2.2999997,0,-0.8438394,0,-2.0,0,0
2018-04-09,1344.2782876954982,1354.774604498475,1300.7935466545953,1329.6584178627813,211154.0,-0.01252783964365256,,0,0.29999924,0,,0,60.7,0,,0,2.9893982,0,49.6,0,66.7,0,11.5,0,,0,2.2999992,0,1.0,0,7.0,0,58.7,0,-2.2999997,0,-0.8370123,0,-2.0,0,0
2018-04-10,1326.659470204788,1363.0217105579568,1315.788284944562,1340.529603123007,308144.0,0.008175923315477895,,0,0.29999924,0,,0,60.7,0,,0,2.926726,0,49.6,0,66.7,0,11.5,0,,0,2.2999992,0,1.0,0,7.0,0,58.7,0,-2.2999997,0,-0.830222,0,-2.0,0,0
2018-04-11,1342.7788138665019,1367.895000502196,1306.0417050560839,1308.6657842568277,490634.0,-0.023769574944071947,,0,0.29999924,0,,0,60.7,0,,0,2.8673472,0,49.6,0,66.7,0,11.5,0,,0,2.2999992,0,1.0,0,7.0,0,58.7,0,-2.2999997,0,-0.82346755,0,-2.0,0,0
2018-04-12,1309.040652714077,1315.788284944562,1282.799860706636,1298.1694674538517,455666.0,-0.008020624462904191,,0,0.29999924,0,,0,60.7,0,,0,2.8109741,0,49.6,0,66.7,0,9.4,1,,0,2.2999992,0,1.0,0,5.3,1,58.7,0,-4.1,1,-0.81674796,0,-1.6999998,1,0
2018-04-13,1298.1694674538517,1329.6584178627813,1283.5495976211341,1318.7872326025556,452274.0,0.01588218307825584,,0,0.29999924,0,,0,60.7,0,,0,2.757353,0,49.6,0,66.7,0,9.4,0,,0,2.2999992,0,1.0,0,5.3,0,58.7,0,-4.1,0,-0.8100624,0,-1.6999998,0,0
2018-04-16,1319.5369695170539,1340.529603123007,1306.416573513333,1309.040652714077,522658.0,-0.007390562819784341,,0,0.29999924,0,,0,60.7,0,,0,2.7058709,0,49.6,0,66.7,0,9.4,0,,0,2.2999992,0,1.0,0,5.3,0,58.7,0,-4.1,0,-0.8050276,0,-1.6999998,0,0
2018-04-17,1312.4144688293195,1348.7767091824885,1298.1694674538517,1339.7798662085083,495960.0,0.023482245131729806,,0,0.29999924,0,,0,60.7,0,,0,2.656752,0,49.6,0,66.7,0,9.4,0,,0,2.2999992,0,1.0,0,5.3,0,58.7,0,-4.1,0,-0.8000193,0,-1.6999998,0,0
2018-04-18,1346.5274984389937,1399.0090824538765,1346.5274984389937,1387.7630287364016,584762.0,0.03581421376608862,,0,0.29999924,0,,0,60.7,0,,0,2.6098146,0,49.6,0,66.7,0,9.4,0,,0,2.2999992,0,1.0,0,5.3,0,58.7,0,-4.1,0,-0.7950371,0,-1.6999998,0,0
2018-04-19,1398.2593455393783,1423.0006637178226,1385.513817992907,1419.6268476025796,525280.0,0.022960561858454298,,0,0.29999924,0,,0,60.7,0,,0,2.5648959,0,49.6,0,66.7,0,9.4,0,,0,2.2999992,0,1.0,0,5.3,0,58.7,0,-4.1,0,-0.7900805,0,-1.6999998,0,0
2018-04-20,1414.7535576583416,1416.2530314873381,1376.142106561677,1379.51592267692,432054.0,-0.028254555056772657,,0,0.29999924,0,,0,60.7,0,,0,2.5218492,0,49.6,0,66.7,0,9.4,0,,0,2.2999992,0,1.0,0,5.3,0,58.7,0,-4.1,0,-0.78514916,0,-1.6999998,0,0
2018-04-23,1382.5148703349137,1454.4896141267523,1369.0196058739434,1448.116850353516,593534.0,0.04972826086956461,,0,0.29999924,0,,0,60.7,0,,0,2.4805424,0,49.6,0,66.7,0,9.4,0,,0,2.2999992,0,1.0,0,5.3,0,58.7,0,-4.1,0,-0.78024274,0,-1.6999998,0,0
2018-04-24,1439.1200073795371,1467.2351416732245,1433.8718489780483,1453.3650087550052,492922.0,0.003624126326689847,,0,0.29999924,0,,0,60.7,0,,0,2.4408567,0,49.6,0,66.7,0,9.4,0,,0,2.2999992,0,1.0,0,5.3,0,58.7,0,-4.1,0,-0.77536076,0,-1.6999998,0,0
2018-04-25,1455.9890879557483,1457.4885617847456,1428.6236905765597,1448.116850353516,458646.0,-0.003611039463503385,,0,0.29999924,0,,0,60.7,0,,0,2.4026835,0,49.6,0,66.7,0,9.4,0,,0,2.2999992,0,1.0,0,5.3,0,58.7,0,-4.1,0,-0.7705029,0,-1.6999998,0,0
2018-04-26,1446.9922449817693,1456.3639564129985,1420.376584517079,1436.4959281787933,456452.0,-0.008024851151953505,,0,0.29999924,0,,0,60.7,0,,0,2.3659253,0,49.6,0,66.7,0,9.4,0,,0,2.2999992,0,1.0,0,5.3,0,58.7,0,-4.1,0,-0.76566875,0,-1.6999998,0,0
2018-04-27,1435.746191264294,1447.7419818962674,1411.0048730858498,1420.376584517079,470108.0,-0.011221294363257028,,0,0.29999924,0,,0,60.7,0,,0,2.3304918,0,49.6,0,66.7,0,9.4,0,,0,2.2999992,0,1.0,0,5.3,0,58.7,0,-4.1,0,-0.76085794,0,-1.6999998,0,0
2018-05-02,1449.2414557252641,1495.350275966911,1441.7440865802814,1490.8518544799208,418394.0,0.04961731327526997,,0,-0.099998474,1,,0,60.7,0,,0,2.066044,1,49.5,1,66.7,0,9.4,0,,1,-0.3999977,1,1.0,0,5.3,0,58.4,1,-4.1,0,-0.82419324,1,-1.6999998,0,1
2018-05-03,1490.8518544799208,1506.2214612271375,1476.981721561702,1487.10316990743,387828.0,-0.0025144581342715355,,0,-0.099998474,0,,0,60.7,0,,0,2.0400238,0,49.5,0,66.7,0,9.4,0,,0,-0.3999977,0,1.0,0,5.3,0,58.4,0,-4.1,0,-0.81891495,0,-1.6999998,0,0
2018-05-04,1487.8529068219275,1500.5984343684,1473.6079054464592,1494.225670595164,367596.0,0.004789513486261665,,0,-0.099998474,0,,0,60.7,0,,0,2.0147264,0,49.5,0,66.7,0,9.4,0,,0,-0.3999977,0,1.0,0,5.3,0,58.4,0,-4.1,0,-0.81366557,0,-1.6999998,0,0
2018-05-07,1491.9764598516697,1527.2140948330898,1475.4822477327057,1518.5921203163598,500210.0,0.01630707476166604,,0,-0.099998474,0,,0,60.7,0,,0,1.9901165,0,49.5,0,66.7,0,9.4,0,,0,-0.3999977,0,1.0,0,5.3,0,58.4,0,-4.1,0,-0.8084446,0,-1.6999998,0,0
2018-05-08,1521.9659364316024,1533.9617270635745,1510.719882714127,1515.968041115615,321426.0,-0.001727968402863933,,0,-0.099998474,0,,0,60.7,0,,0,1.9661609,0,49.5,0,66.7,0,9.4,0,,0,-0.3999977,0,1.0,0,5.3,0,58.4,0,-4.1,0,-0.80325156,0,-1.6999998,0,0
2018-05-09,1518.2172518591108,1518.2172518591108,1479.2309323051968,1488.6026437364264,418114.0,-0.01805143422354083,,0,-0.099998474,0,,0,60.7,0,,0,1.9428291,0,49.5,0,66.7,0,9.4,0,,0,-0.3999977,0,1.0,0,5.3,0,58.4,0,-4.1,0,-0.79808605,0,-1.6999998,0,0
2018-05-10,1487.4780383646792,1510.719882714127,1482.6047484204391,1498.724092082154,359996.0,0.006799294887937624,,0,-0.099998474,0,,0,60.7,0,,0,1.9200922,0,49.5,0,66.7,0,9.4,0,,0,-0.3999977,0,1.0,0,5.3,0,58.4,0,-4.1,0,-0.7929476,0,-1.6999998,0,0
2018-05-11,1503.2225135691435,1557.5784398702724,1501.3481712828975,1549.3313338107905,486914.0,0.03376688344172063,,0,-0.099998474,0,,0,60.7,0,,0,1.8979234,0,49.5,0,66.7,0,11.1,1,,0,-0.3999977,0,1.0,0,5.4,1,58.4,0,-0.39999986,1,-0.7878357,0,0.099999905,1,0
2018-05-14,1552.330281468784,1570.698835873993,1544.4580438665514,1562.4517298145115,374364.0,0.008468424872973834,,0,-0.099998474,0,,0,60.7,0,,0,1.8762971,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.7892167,0,0.099999905,0,0
2018-05-15,1561.7019929000135,1597.3144963386835,1545.2077807810495,1575.9469942754813,537948.0,0.008637236084452882,,0,-0.099998474,0,,0,60.7,0,,0,1.8551899,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.7906006,0,0.099999905,0,0
2018-05-16,1572.9480466174884,1611.559497714151,1559.8276506137672,1587.5679164502055,496754.0,0.007373929590865913,,0,-0.099998474,0,,0,60.7,0,,0,1.8345795,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.7919874,0,0.099999905,0,0
2018-05-17,1587.5679164502055,1592.4412063944442,1560.9522559855147,1579.3208103907234,401692.0,-0.00519480519480553,,0,-0.099998474,0,,0,60.7,0,,0,1.8144447,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.7933772,0,0.099999905,0,0
2018-05-18,1586.4433110784585,1598.064233253182,1553.4548868405313,1565.4506774725048,481402.0,-0.00878234037502934,,0,-0.099998474,0,,0,60.7,0,,0,1.7947657,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.79477,0,0.099999905,0,0
2018-05-21,1563.2014667290093,1580.0705473052224,1526.464357918591,1544.4580438665514,530906.0,-0.013409961685823979,,0,-0.099998474,0,,0,60.7,0,,0,1.7755241,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.7961658,0,0.099999905,0,0
2018-05-22,1550.0810707252895,1555.7040975840262,1512.969093457622,1515.5931726583658,453568.0,-0.018689320388349584,,0,-0.099998474,0,,0,60.7,0,,0,1.7567023,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.79756457,0,0.099999905,0,0
2018-05-23,1518.2172518591108,1519.7167256881073,1461.9869832717357,1469.1094839594703,536454.0,-0.030670294335888748,,0,-0.099998474,0,,0,60.7,0,,0,1.7382835,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.7989664,0,0.099999905,0,0
2018-05-24,1469.1094839594703,1497.224618253157,1465.7356678442268,1493.4759336806653,376676.0,0.016585863740749884,,0,-0.099998474,0,,0,60.7,0,,0,1.7202522,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.8003712,0,0.099999905,0,0
2018-05-25,1495.7251444241604,1524.9648840895945,1476.981721561702,1483.7293537921876,465858.0,-0.00652610441767032,,0,-0.099998474,0,,0,60.7,0,,0,1.7025932,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.80177915,0,0.099999905,0,0
2018-05-28,1482.2298799631908,1516.717778030113,1454.8644825840015,1496.1000128814098,523632.0,0.008337544214249482,,0,-0.099998474,0,,0,60.7,0,,0,1.6852928,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.8031901,0,0.099999905,0,0
2018-05-29,1495.350275966911,1551.9554130115348,1486.7283014501807,1544.0831754093024,536506.0,0.03207216236532173,,0,-0.099998474,0,,0,60.7,0,,0,1.6683373,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.8046041,0,0.099999905,0,0
2018-05-30,1544.4580438665514,1557.2035714130238,1516.717778030113,1535.461200892571,476760.0,-0.005583879582423346,,0,-0.099998474,0,,0,60.7,0,,0,1.6517143,0,49.5,0,66.7,0,11.1,0,,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.8060213,0,0.099999905,0,0
2018-05-31,1535.461200892571,1572.1983097029897,1525.7146210040935,1562.8265982717608,410740.0,0.017822265625000666,,0,-0.099998474,0,,0,60.7,0,,0,1.6354117,0,49.5,0,66.7,0,11.1,0,0.05582185,0,-0.3999977,0,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.8074415,0,0.099999905,0,0
2018-06-01,1562.4517298145115,1589.0673902792018,1552.330281468784,1560.2025190710162,446028.0,-0.0016790597265533558,,0,0.099998474,1,,0,60.7,0,,0,1.8259815,1,49.6,1,66.7,0,11.1,0,0.050977066,0,0.8999977,1,1.0,0,5.4,0,58.4,0,-0.39999986,0,-0.17554018,1,0.099999905,0,1
2018-06-04,1559.8276506137672,1578.1962050189761,1517.8423834018608,1518.2172518591108,506916.0,-0.026910139356078333,,0,0.099998474,0,,0,60.1,1,,0,1.8062116,0,49.6,0,65.1,1,11.1,0,0.3897157,1,0.8999977,0,-1.5999985,1,5.4,0,58.7,1,-0.39999986,0,-0.17924815,0,0.099999905,0,0
2018-06-05,1514.8434357438678,1535.461200892571,1491.9764598516697,1533.2119901490762,469598.0,0.009876543209875743,,0,0.099998474,0,,0,60.1,0,,0,1.7868845,0,49.6,0,65.1,0,11.1,0,0.38436,0,0.8999977,0,-1.5999985,0,5.4,0,58.7,0,-0.39999986,0,-0.18297395,0,0.099999905,0,0
2018-06-06,1532.8371216918276,1540.70935929406,1506.2214612271375,1518.2172518591108,493510.0,-0.009779951100243767,,0,0.099998474,0,,0,60.1,0,,0,1.7679826,0,49.6,0,65.1,0,11.1,0,0.37899378,0,0.8999977,0,-1.5999985,0,5.4,0,58.7,0,-0.39999986,0,-0.18671787,0,0.099999905,0,0
2018-06-07,1515.968041115615,1569.9490989594944,1512.969093457622,1557.9533083275212,568552.0,0.02617283950617222,,0,0.099998474,0,,0,60.1,0,,0,1.7494891,0,49.6,0,65.1,0,11.1,0,0.3736164,0,0.8999977,0,-1.5999985,0,5.4,0,58.7,0,-0.39999986,0,-0.19048022,0,0.099999905,0,0
2018-06-08,1559.8276506137672,1571.073704331242,1544.4580438665514,1556.078966041276,441448.0,-0.0012030798845038548,,0,0.099998474,0,,0,60.1,0,,0,1.7313877,0,49.6,0,65.1,0,11.1,0,0.37528196,0,0.8999977,0,-1.5999985,0,5.4,0,58.7,0,-0.39999986,0,-0.19426131,0,0.099999905,0,0
2018-06-11,1552.7051499260335,1568.074756673249,1525.7146210040935,1553.4548868405313,441996.0,-0.001686340640809858,,0,0.099998474,0,,0,60.1,0,,0,1.7132382,0,49.6,0,65.1,0,14.3,1,0.37695104,0,0.8999977,0,-1.5999985,0,6.6,1,58.7,0,3.1,1,-0.2000528,0,1.1999998,1,0
2018-06-12,1553.0800183832828,1607.0610762271615,1545.2077807810495,1605.5616023981656,483580.0,0.03354247104247143,,0,0.099998474,0,,0,60.1,0,,0,1.6954628,0,49.6,0,65.1,0,14.3,0,0.3786236,0,0.8999977,0,-1.5999985,0,6.6,0,58.7,0,3.1,0,-0.20590104,0,1.1999998,0,0
2018-06-13,1608.5605500561583,1616.432787658391,1589.4422587364506,1595.4401540524375,373302.0,-0.0063039925286019205,,0,0.099998474,0,,0,60.1,0,,0,1.6780474,0,49.6,0,65.1,0,14.3,0,0.3802997,0,0.8999977,0,-1.5999985,0,6.6,0,58.7,0,3.1,0,-0.21180762,0,1.1999998,0,0
2018-06-14,1598.4391017104308,1645.2976588665763,1593.9406802234407,1640.0495004650882,466692.0,0.027960526315789602,,0,0.099998474,0,,0,60.1,0,,0,1.6609783,0,49.6,0,65.1,0,14.3,0,0.38197932,0,0.8999977,0,-1.5999985,0,6.6,0,58.7,0,3.1,0,-0.2177742,0,1.1999998,0,0
2018-06-15,1638.175158178842,1653.1698964688085,1608.1856815989092,1646.4222642383243,498664.0,0.003885714285714492,,0,0.099998474,0,,0,60.1,0,,0,1.6442429,0,49.6,0,65.1,0,14.3,0,0.38366252,0,0.8999977,0,-1.5999985,0,6.6,0,58.7,0,3.1,0,-0.22380243,0,1.1999998,0,0
2018-06-19,1622.0558145171283,1642.2987112085832,1550.8308076397873,1563.951203643508,500402.0,-0.050091074681238856,,0,0.099998474,0,,0,60.1,0,,0,1.6278288,0,49.6,0,65.1,0,14.3,0,0.3853493,0,0.8999977,0,-1.5999985,0,6.6,0,58.7,0,3.1,0,-0.22989412,0,1.1999998,0,0
2018-06-20,1562.8265982717608,1594.6904171379392,1557.2035714130238,1592.0663379371956,372326.0,0.017976989453499792,,0,0.099998474,0,,0,60.1,0,,0,1.6117245,0,49.6,0,65.1,0,14.3,0,0.38703972,0,0.8999977,0,-1.5999985,0,6.6,0,58.7,0,3.1,0,-0.23605105,0,1.1999998,0,0
2018-06-21,1589.4422587364506,1626.9291044613665,1587.942784907455,1597.689364795933,476278.0,0.0035319048740287684,,0,0.099998474,0,,0,60.1,0,,0,1.595919,0,49.6,0,65.1,0,14.3,0,0.38873377,0,0.8999977,0,-1.5999985,0,6.6,0,58.7,0,3.1,0,-0.24227513,0,1.1999998,0,0
