date,open,high,low,close,volume,returns,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Import_level,fac_PMI_Import_level_release,fac_CPI_=100_zscore,fac_CPI_=100_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PPIRM_Agri_Products_YoY_zscore,fac_PPIRM_Agri_Products_YoY_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,any_effective_release
2018-12-25,3249.588115603566,3261.240025181429,3191.328567714261,3192.6232243340232,29312.0,-0.018312101910827883,,0,,0,,0,0.20000076,0,47.1,0,-0.9466302,0,50.4,0,2.7,0,50.3,0,-1.8743126,0,0.62496674,0,-2.0668616,0,0
2018-12-26,3190.033911094498,3212.043073630458,3173.2033750375867,3187.444597854974,30852.0,-0.0016220600162205612,,0,,0,,0,0.20000076,0,47.1,0,-0.94028664,0,50.4,0,2.7,0,50.3,0,-1.8542861,0,0.6349766,0,-2.0416012,0,0
2018-12-27,3187.444597854974,3197.8018508130713,3175.7926882771126,3182.265971375924,26764.0,-0.0016246953696182898,,0,,0,,0,0.20000076,0,47.1,0,-0.9340194,0,50.4,0,2.7,0,50.3,0,-1.8347248,0,0.6451868,0,-2.017034,0,0
2018-12-28,3164.52377921537,3205.2250496875918,3153.0765468950553,3154.3484615973134,36.0,-0.008772839866222681,,0,,0,,0,0.20000076,0,47.1,0,-0.92782897,0,50.4,0,2.7,0,50.3,0,-1.8156102,0,0.6556056,0,-1.9931273,0,0
2019-01-02,3203.9531349853346,3203.9531349853346,3203.9531349853346,3203.9531349853346,2.0,0.01572580645161259,,0,,0,,0,-0.30000305,1,45.9,1,-0.92171603,0,49.7,1,2.7,0,44.8,1,-2.4278996,1,0.6662418,0,-2.8634086,1,0
2019-01-03,3217.9441967101634,3263.733125991415,3217.9441967101634,3259.9173818846416,32.0,0.017467248908296984,,0,,0,,0,-0.30000305,0,45.9,0,-0.9156814,0,49.7,0,2.7,0,44.8,0,-2.392293,0,0.6771048,0,-2.8085842,0,0
2019-01-04,3261.1892965869,3262.4612112891564,3244.654405457561,3261.1892965869,14.0,0.0003901677721425134,,0,,0,,0,-0.30000305,0,45.9,0,-0.9097262,0,49.7,0,2.7,0,44.8,0,-2.357956,0,0.6882044,0,-2.7563922,0,0
2019-01-07,3245.926320159815,3253.5578083733567,3243.3824907553044,3253.5578083733567,14.0,-0.002340093603744653,,0,,0,,0,-0.30000305,0,45.9,0,-0.9038514,0,49.7,0,2.7,0,44.8,0,-2.3248122,0,0.69955117,0,-2.7066228,0,0
2019-01-08,3309.5220552726664,3309.5220552726664,3253.5578083733567,3304.4343964636378,32.0,0.01563721657545014,,0,,0,,0,-0.30000305,0,45.9,0,-0.8980584,0,49.7,0,2.7,0,44.8,0,-2.2927923,0,0.71115625,0,-2.6590886,0,0
2019-01-09,3299.3467376546114,3299.3467376546114,3275.18035831173,3298.074822952353,32.0,-0.0019245573518090753,,0,,0,,0,-0.30000305,0,45.9,0,-0.8923488,0,49.7,0,2.7,0,44.8,0,-2.2618322,0,0.7230316,0,-2.6136217,0,0
2019-01-10,3282.8118465252705,3319.6973728907224,3282.8118465252705,3287.8995053342974,14.0,-0.003085229463941297,,0,,0,,0,-0.30000305,0,45.9,0,-0.8867243,0,49.7,0,2.7,0,44.8,0,-2.2318726,0,0.7351898,0,-2.570072,0,0
2019-01-11,3280.2680171207544,3280.2680171207544,3280.2680171207544,3280.2680171207544,2.0,-0.002321083172147298,,0,,0,,0,-0.30000305,0,45.9,0,-1.1668571,1,49.7,0,0.9,1,44.8,0,-2.2028592,0,-0.08059455,1,-2.5283036,0,0
2019-01-14,3319.6973728907224,3319.6973728907224,3270.092699502698,3312.06588467718,10.0,0.009693679720822246,,0,,0,,0,-0.30000305,0,45.9,0,-1.160985,0,49.7,0,0.9,0,44.8,0,-2.1747415,0,-0.0720788,0,-2.4881945,0,0
2019-01-15,3266.2769553959292,3289.171420036553,3266.2769553959292,3289.171420036553,12.0,-0.006912442396313612,,0,,0,,0,-0.30000305,0,45.9,0,-1.1552825,0,49.7,0,0.9,0,44.8,0,-2.1465216,0,-0.06339881,0,-2.4505804,0,0
2019-01-16,3287.9992038489054,3293.904374832828,3266.740588306779,3279.7319644714094,283280.0,-0.0028698581982202764,,0,,0,,0,-0.30000305,0,45.9,0,-1.1497538,0,49.7,0,0.9,0,44.8,0,-2.119145,0,-0.054544456,0,-2.414362,0,0
2019-01-17,3277.369896077843,3278.5509302746264,3244.300938567868,3250.2061095517893,378056.0,-0.009002520705797545,,0,,0,,0,-0.30000305,0,45.9,0,-1.1444038,0,49.7,0,0.9,0,44.8,0,-2.092568,0,-0.045504767,0,-2.3794525,0,0
2019-01-18,3254.9302463389295,3305.7147168006777,3254.9302463389295,3295.0854090296134,332344.0,0.013808139534884134,,0,,0,,0,-0.30000305,0,45.9,0,-1.1392378,0,49.7,0,0.9,0,44.8,0,-2.0667508,0,-0.036267795,0,-2.3457727,0,0
2019-01-21,3302.1716142103237,3362.4043582463473,3291.54230643926,3352.95608467207,489884.0,0.017562724014337228,,0,,0,,0,-0.30000305,0,45.9,0,-1.1342618,0,49.7,0,0.9,0,44.8,0,-2.0416555,0,-0.026820507,0,-2.3132498,0,0
2019-01-22,3354.1371188688536,3368.309529230273,3336.4216059170813,3351.7750504752835,371354.0,-0.0003522367030650564,,0,,0,,0,-0.30000305,0,45.9,0,-1.1294827,0,49.7,0,0.9,0,44.8,0,-2.017248,0,-0.017148646,0,-2.2818177,0,0
2019-01-23,3354.1371188688536,3374.214700214197,3328.154366539589,3350.5940162784996,390900.0,-0.0003523608174768045,,0,,0,,0,-0.30000305,0,45.9,0,-1.124908,0,49.7,0,0.9,0,44.8,0,-1.993495,0,-0.0072365873,0,-2.2514145,0,0
2019-01-24,3354.1371188688536,3374.214700214197,3342.3267769010067,3360.042289852777,330770.0,0.0028198801550929353,,0,,0,,0,-0.30000305,0,45.9,0,-1.1174186,0,49.7,0,0.9,0,44.8,0,-1.9703664,0,-0.0014534829,0,-2.2219841,0,0
2019-01-25,3354.1371188688536,3371.8526318206264,3343.5078110977906,3361.223324049564,318266.0,0.000351493848858242,,0,,0,,0,-0.30000305,0,45.9,0,-1.110034,0,49.7,0,0.9,0,44.8,0,-1.9478339,0,0.0043791165,0,-2.1934738,0,0
2019-01-28,3360.042289852777,3428.5422732662964,3355.3181530656398,3419.093999692019,479930.0,0.017217146872803957,,0,,0,,0,-0.30000305,0,45.9,0,-1.1027539,0,49.7,0,0.9,0,44.8,0,-1.9258708,0,0.010262781,0,-2.1658359,0,0
2019-01-29,3427.361239069512,3433.2664100534366,3403.740555133818,3419.093999692019,372160.0,0.0,,0,,0,,0,-0.30000305,0,45.9,0,-1.0955778,0,49.7,0,0.9,0,44.8,0,-1.904452,0,0.01619914,0,-2.139025,0,0
2019-01-30,3415.5508971016625,3422.6371022823732,3389.5681447723964,3402.559520937033,367148.0,-0.004835924006908132,,0,,0,,0,-0.30000305,0,45.9,0,-1.088506,0,49.7,0,0.9,0,44.8,0,-1.8835542,0,0.022189891,0,-2.1130002,0,0
2019-01-31,3413.1888287080947,3414.369862904881,3383.6629737884723,3384.8440079852603,314168.0,-0.005206525511975202,,0,,0,,0,-0.30000305,0,45.9,0,-1.0815382,0,49.7,0,0.9,0,44.8,0,-1.8631555,0,0.028236793,0,-2.0877223,0,0
2019-02-01,3383.6629737884723,3396.6543499531076,3367.1284950334853,3381.300905394904,259072.0,-0.0010467550593166175,,0,,0,,0,1.0,1,47.1,1,-1.0746747,0,49.6,1,0.9,0,46.3,1,-1.9214725,1,0.034341678,0,-1.3227712,1,0
2019-02-11,3412.0077945113107,3427.361239069512,3378.9388370013344,3393.1112473627522,262112.0,0.0034928396786588767,,0,,0,,0,1.0,0,47.1,0,-1.0679159,0,49.6,0,0.9,0,46.3,0,-1.9002702,0,0.040506452,0,-1.3121489,0,0
2019-02-12,3393.1112473627522,3400.197452543461,3356.499187262424,3370.671597623841,333206.0,-0.006613296206056329,,0,,0,,0,1.0,0,47.1,0,-1.0612624,0,49.6,0,0.9,0,46.3,0,-1.8795813,0,0.046733104,0,-1.3016696,0,0
2019-02-13,3377.75780280455,3381.300905394904,3361.223324049564,3373.033666017411,224030.0,0.0007007708479329633,,0,,0,,0,1.0,0,47.1,0,-1.0547147,0,49.6,0,0.9,0,46.3,0,-1.8593842,0,0.053023696,0,-1.2913299,0,0
2019-02-14,3367.1284950334853,3380.119871198121,3347.0509136881456,3373.033666017411,315154.0,0.0,,0,,0,,0,1.0,0,47.1,0,-1.0482737,0,49.6,0,0.9,0,46.3,0,-1.8396586,0,0.05938039,0,-1.2811263,0,0
2019-02-15,3377.75780280455,3380.119871198121,3350.5940162784996,3354.1371188688536,211068.0,-0.0056022408963587456,,0,,0,,0,1.0,0,47.1,0,-1.0419406,0,49.6,0,0.9,0,46.3,0,-1.8203856,0,0.06580543,0,-1.2710557,0,0
2019-02-18,3355.3181530656398,3388.3871105756143,3352.95608467207,3387.2060763788295,263040.0,0.009859154929577896,,0,,0,,0,1.0,0,47.1,0,-1.1729889,1,49.6,0,0.1,1,46.3,0,-1.8015472,0,-0.5066227,1,-1.261115,0,0
2019-02-19,3387.2060763788295,3416.73193129845,3382.4819395916884,3415.5508971016625,329760.0,0.008368200836819328,,0,,0,,0,1.0,0,47.1,0,-1.1663947,0,49.6,0,0.1,0,46.3,0,-1.7831262,0,-0.5005651,0,-1.2513013,0,0
2019-02-20,3407.283657724171,3408.464691920956,3371.8526318206264,3373.033666017411,361142.0,-0.0124481327800825,,0,,0,,0,1.0,0,47.1,0,-1.1599473,0,49.6,0,0.1,0,46.3,0,-1.7651068,0,-0.49449673,0,-1.2416117,0,0
2019-02-21,3373.033666017411,3374.214700214197,3343.5078110977906,3361.223324049564,332160.0,-0.003501400560223855,,0,,0,,0,1.0,0,47.1,0,-1.1536487,0,49.6,0,0.1,0,46.3,0,-1.7462357,0,-0.48841628,0,-1.2313433,0,0
2019-02-22,3370.671597623841,3400.197452543461,3365.9474608367027,3374.214700214197,352112.0,0.003865073787772344,,0,,0,,0,1.0,0,47.1,0,-1.1475015,0,49.6,0,0.1,0,46.3,0,-1.7277668,0,-0.48232248,0,-1.2211946,0,0
2019-02-25,3373.033666017411,3404.921589330601,3373.033666017411,3384.8440079852603,362450.0,0.003150157507875395,,0,,0,,0,1.0,0,47.1,0,-1.1415085,0,49.6,0,0.1,0,46.3,0,-1.7096844,0,-0.47621405,0,-1.2111624,0,0
2019-02-26,3376.576768607766,3387.2060763788295,3332.8785033267286,3332.8785033267286,448262.0,-0.01535240753663647,,0,,0,,0,1.0,0,47.1,0,-1.1356727,0,49.6,0,0.1,0,46.3,0,-1.6919734,0,-0.47008964,0,-1.201244,0,0
2019-02-27,3335.240571720297,3356.499187262424,3330.5164349331603,3339.9647085074366,262050.0,0.002126151665485132,,0,,0,,0,1.0,0,47.1,0,-1.1299978,0,49.6,0,0.1,0,46.3,0,-1.6746199,0,-0.46394783,0,-1.1914362,0,0
2019-02-28,3328.154366539589,3370.671597623841,3321.068161358879,3350.5940162784996,313750.0,0.0031824611032531536,,0,,0,,0,1.0,0,47.1,0,-1.1244881,0,49.6,0,0.1,0,46.3,0,-1.6576105,0,-0.45778722,0,-1.1817364,0,0
2019-03-01,3349.4129820817147,3426.180204872729,3343.5078110977906,3401.378486740247,617460.0,0.015156855833627247,,0,,0,,0,-1.7999992,1,44.8,1,-1.119148,0,50.6,1,0.1,0,51.9,1,-0.90422624,1,-0.45160624,0,-2.570149,1,0
2019-03-04,3413.1888287080947,3467.516401760196,3373.033666017411,3420.2750338888027,628410.0,0.005555555555555314,,0,,0,,0,-1.7999992,0,44.8,0,-1.1117432,0,50.6,0,0.1,0,51.9,0,-0.89747816,0,-0.44768003,0,-2.5274901,0,0
2019-03-05,3420.2750338888027,3426.180204872729,3397.835384149892,3413.1888287080947,359046.0,-0.002071823204419676,,0,,0,,0,-1.7999992,0,44.8,0,-1.104443,0,50.6,0,0.1,0,51.9,0,-0.8907744,0,-0.4437592,0,-2.4865465,0,0
2019-03-06,3419.093999692019,3462.792264973056,3410.826760314523,3423.8181364791562,612296.0,0.0031141868512105653,,0,,0,,0,-1.7999992,0,44.8,0,-1.097247,0,50.6,0,0.1,0,51.9,0,-0.88411427,0,-0.43984362,0,-2.4472017,0,0
2019-03-07,3434.447444250221,3447.438820414856,3374.214700214197,3376.576768607766,510364.0,-0.013797861331492967,,0,,0,,0,-1.7999992,0,44.8,0,-1.0901552,0,50.6,0,0.1,0,51.9,0,-0.87749666,0,-0.4359331,0,-2.4093497,0,0
2019-03-08,3377.75780280455,3394.2922815595393,3364.766426639917,3380.119871198121,377916.0,0.0010493179433370692,,0,,0,,0,-1.7999992,0,44.8,0,-1.0831678,0,50.6,0,0.1,0,51.9,0,-0.8709207,0,-0.43202746,0,-2.3728945,0,0
2019-03-11,3380.119871198121,3402.559520937033,3370.671597623841,3380.119871198121,295380.0,0.0,,0,,0,,0,-1.7999992,0,44.8,0,-0.9229059,1,50.6,0,0.1,1,51.9,0,-0.86438566,0,-0.63060987,1,-2.3377485,0,0
2019-03-12,3376.576768607766,3390.7491789691835,3344.6888452945773,3351.7750504752835,419836.0,-0.008385744234801429,,0,,0,,0,-1.7999992,0,44.8,0,-0.91661334,0,50.6,0,0.1,0,51.9,0,-0.85789055,0,-0.6257112,0,-2.3038313,0,0
2019-03-13,3361.223324049564,3376.576768607766,3325.7922981460174,3326.9733323428027,383948.0,-0.007399577167019,,0,,0,,0,-1.7999992,0,44.8,0,-0.9103917,0,50.6,0,0.1,0,51.9,0,-0.8514346,0,-0.620828,0,-2.2710698,0,0
2019-03-14,3326.9733323428027,3336.4216059170813,3297.4474774231826,3304.5336826038933,433924.0,-0.006744763933261733,,0,,0,,0,-1.7999992,0,44.8,0,-0.9042415,0,50.6,0,0.1,0,51.9,0,-0.84955347,0,-0.6159599,0,-2.2384896,0,0
2019-03-15,3308.0767851942473,3309.2578193910313,3258.4733489292867,3266.740588306779,362932.0,-0.011436740528949385,,0,,0,,0,-1.7999992,0,44.8,0,-0.8981633,0,50.6,0,0.1,0,51.9,0,-0.8476772,0,-0.6111066,0,-2.2069817,0,0
2019-03-18,3266.740588306779,3293.904374832828,3266.740588306779,3286.81816965212,246336.0,0.006146059291395334,,0,,0,,0,-1.7999992,0,44.8,0,-0.8921579,0,50.6,0,0.1,0,51.9,0,-0.84580576,0,-0.6062677,0,-2.1764853,0,0
2019-03-19,3285.6371354553366,3287.9992038489054,3259.6543831260715,3262.0164515196384,226936.0,-0.007545813869924811,,0,,0,,0,-1.7999992,0,44.8,0,-0.8862261,0,50.6,0,0.1,0,51.9,0,-0.8439391,0,-0.6014429,0,-2.1469436,0,0
2019-03-20,3269.1026567003482,3285.6371354553366,3251.387143748577,3282.094032864981,289882.0,0.0061549601737873605,,0,,0,,0,-1.7999992,0,44.8,0,-0.88036907,0,50.6,0,0.1,0,51.9,0,-0.8420773,0,-0.5966318,0,-2.118305,0,0
2019-03-21,3287.9992038489054,3290.361272242477,3265.5595541099924,3277.369896077843,158422.0,-0.0014393666786609582,,0,,0,,0,-1.7999992,0,44.8,0,-0.87458795,0,50.6,0,0.1,0,51.9,0,-0.8402202,0,-0.5918342,0,-2.0905209,0,0
2019-03-22,3275.007827684272,3278.5509302746264,3232.490596600018,3246.6630069614353,355432.0,-0.009369369369370162,,0,,0,,0,-1.7999992,0,44.8,0,-0.86888415,0,50.6,0,0.1,0,51.9,0,-0.8383679,0,-0.58704966,0,-2.0635471,0,0
2019-03-25,3245.4819727646545,3245.4819727646545,3211.231981057892,3212.4130152546745,275596.0,-0.010549290651146292,,0,,0,,0,-1.7999992,0,44.8,0,-0.862497,0,50.6,0,0.1,0,51.9,0,-0.83652025,0,-0.5828319,0,-2.0373418,0,0
2019-03-26,3213.594049451462,3234.852664993589,3212.4130152546745,3214.775083648248,208432.0,0.0007352941176481664,,0,,0,,0,-1.7999992,0,44.8,0,-0.856163,0,50.6,0,0.1,0,51.9,0,-0.8346773,0,-0.57862633,0,-2.0118666,0,0
2019-03-27,3223.0423230257406,3239.5768017807272,3218.3181862386023,3236.0336991903737,229648.0,0.006612784717119569,,0,,0,,0,-1.7999992,0,44.8,0,-0.849882,0,50.6,0,0.1,0,51.9,0,-0.832839,0,-0.5744326,0,-1.9870857,0,0
2019-03-28,3239.5768017807272,3241.9388701742982,3174.6199209575616,3200.60267328683,326030.0,-0.010948905109488871,,0,,0,,0,-1.7999992,0,44.8,0,-0.84365404,0,50.6,0,0.1,0,51.9,0,-0.83100533,0,-0.5702506,0,-1.9629656,0,0
2019-03-29,3204.145775877183,3206.5078442707545,3165.1716473832853,3174.6199209575616,277150.0,-0.008118081180812586,,0,,0,,0,-1.7999992,0,44.8,0,-0.837479,0,50.6,0,0.1,0,51.9,0,-0.82917625,0,-0.56608,0,-1.9394749,0,0
2019-04-01,3176.9819893511312,3192.335433909335,3175.800955154349,3182.8871603350563,163976.0,0.0026041666666669627,,0,,0,,0,2.1000023,1,48.7,1,-0.83135706,0,51.6,1,0.1,0,53.5,1,-0.09703962,1,-0.5619206,0,0.07520794,1,0
2019-04-02,3189.973365515766,3199.4216390900433,3174.6199209575616,3192.335433909335,205782.0,0.0029684601113173503,,0,,0,,0,2.1000023,0,48.7,0,-0.82528836,0,51.6,0,0.1,0,53.5,0,-0.098843284,0,-0.5577722,0,0.07752536,0,0
2019-04-03,3197.0595706964746,3226.5854256160933,3191.154399712551,3212.4130152546745,202284.0,0.006289308176099961,,0,,0,,0,2.1000023,0,48.7,0,-0.81927323,0,51.6,0,0.1,0,53.5,0,-0.10064931,0,-0.55363464,0,0.07984703,0,0
2019-04-04,3224.223357222525,3224.223357222525,3199.4216390900433,3217.137152041817,117406.0,0.0014705882352952226,,0,,0,,0,2.1000023,0,48.7,0,-0.813312,0,51.6,0,0.1,0,53.5,0,-0.10245772,0,-0.5495077,0,0.082173005,0,0
2019-04-08,3228.947494009665,3232.490596600018,3207.6888784675375,3215.956117845034,63716.0,-0.00036710719530042013,,0,,0,,0,2.1000023,0,48.7,0,-0.80740505,0,51.6,0,0.1,0,53.5,0,-0.10426853,0,-0.545391,0,0.08450333,0,0
2019-04-09,3212.4130152546745,3232.490596600018,3197.0595706964746,3227.7664598128786,102948.0,0.003672420124861242,,0,,0,,0,2.1000023,0,48.7,0,-0.80155313,0,51.6,0,0.1,0,53.5,0,-0.10608178,0,-0.54128456,0,0.08683806,0,0
2019-04-10,3221.861288828955,3231.3095624032335,3213.594049451462,3218.3181862386023,94088.0,-0.002927186242223989,,0,,0,,0,2.1000023,0,48.7,0,-0.7957569,0,51.6,0,0.1,0,53.5,0,-0.10789747,0,-0.53718805,0,0.08917725,0,0
2019-04-11,3215.956117845034,3225.404391419311,3206.5078442707545,3208.869912664324,72840.0,-0.002935779816513606,,0,,0,,0,2.1000023,0,48.7,0,-0.79001707,0,51.6,0,0.1,0,53.5,0,-0.10971563,0,-0.53310126,0,0.09152096,0,0
2019-04-12,3208.869912664324,3214.775083648248,3197.0595706964746,3212.4130152546745,77786.0,0.0011041589988944889,,0,,0,,0,2.1000023,0,48.7,0,-1.0835967,1,51.6,0,0.4,1,53.5,0,-0.1115363,0,1.6854562,1,0.09386923,0,0
2019-04-15,3214.775083648248,3223.0423230257406,3200.60267328683,3201.7837074836148,84542.0,-0.0033088235294106427,,0,,0,,0,2.1000023,0,48.7,0,-1.0777398,0,51.6,0,0.4,0,53.5,0,-0.11335949,0,1.6719791,0,0.09622213,0,0
2019-04-16,3201.7837074836148,3201.7837074836148,3172.2578525639933,3181.706126138273,108504.0,-0.0062707488011805035,,0,,0,,0,2.1000023,0,48.7,0,-1.0720215,0,51.6,0,0.4,0,53.5,0,-0.10866089,0,1.6587217,0,0.102017954,0,0
2019-04-17,3181.706126138273,3195.8785364996907,3180.525091941487,3195.8785364996907,57018.0,0.0044543429844099425,,0,,0,,0,2.1000023,0,48.7,0,-1.0664449,0,51.6,0,0.4,0,53.5,0,-0.103941195,0,1.6456777,0,0.10786782,0,0
2019-04-18,3195.8785364996907,3199.4216390900433,3153.3613054154375,3155.7233738090063,81272.0,-0.012564671101256808,,0,,0,,0,2.1000023,0,48.7,0,-1.0610138,0,51.6,0,0.4,0,53.5,0,-0.09919979,0,1.6328405,0,0.113773346,0,0
2019-04-19,3160.447510596144,3169.8957841704246,3148.637168628299,3153.3613054154375,87644.0,-0.000748502994011746,,0,,0,,0,2.1000023,0,48.7,0,-1.0557325,0,51.6,0,0.4,0,53.5,0,-0.094436064,0,1.6202046,0,0.11973618,0,0
2019-04-22,3158.085442202576,3167.533715776855,3145.0940660379442,3148.637168628299,62184.0,-0.0014981273408236628,,0,,0,,0,2.1000023,0,48.7,0,-1.0506054,0,51.6,0,0.4,0,53.5,0,-0.08964941,0,1.6077638,0,0.12575804,0,0
2019-04-23,3155.7233738090063,3161.628544792931,3132.1026898733103,3147.456134431515,40922.0,-0.0003750937734432469,,0,,0,,0,2.1000023,0,48.7,0,-1.045638,0,51.6,0,0.4,0,53.5,0,-0.084839165,0,1.5955127,0,0.13184072,0,0
2019-04-24,3149.818202825083,3149.818202825083,3102.5768349536906,3115.5682111183246,81650.0,-0.01013133208255168,,0,,0,,0,2.1000023,0,48.7,0,-1.0405761,0,51.6,0,0.4,0,53.5,0,-0.08000469,0,1.5808134,0,0.13798608,0,0
2019-04-25,3114.3871769215393,3126.1975188893857,3110.844074331184,3115.5682111183246,34172.0,0.0,,0,,0,,0,2.1000023,0,48.7,0,-1.0356735,0,51.6,0,0.4,0,53.5,0,-0.0751453,0,1.5663778,0,0.14419605,0,0
2019-04-26,3114.3871769215393,3119.111313708678,3047.068227704805,3064.7837406565777,32574.0,-0.01630022744503412,,0,,0,,0,2.1000023,0,48.7,0,-1.030936,0,51.6,0,0.4,0,53.5,0,-0.0702603,0,1.5521972,0,0.15047266,0,0
2019-04-29,3064.7837406565777,3070.688911640501,3056.5165012790817,3063.602706459791,32462.0,-0.000385356454721264,,0,,0,,0,2.1000023,0,48.7,0,-1.0263703,0,51.6,0,0.4,0,53.5,0,-0.06534899,0,1.5382638,0,0.15681796,0,0
2019-04-30,3098.5892551812913,3098.5892551812913,3098.5892551812913,3098.5892551812913,2.0,0.011420067180293536,,0,,0,,0,2.1000023,0,48.7,0,-1.0219839,0,51.6,0,0.4,0,53.5,0,-0.06041063,0,1.5245699,0,0.16323417,0,0
2019-05-06,3098.5892551812913,3098.5892551812913,3098.5892551812913,3098.5892551812913,0.0,0.0,,0,,0,,0,-1.2000008,1,49.7,1,-1.0177848,0,51.4,1,0.4,0,53.1,1,-0.20751616,1,1.5111079,0,0.7165916,1,0
2019-05-07,3091.6104505525045,3146.2777534780002,3091.6104505525045,3123.015071382045,38.0,0.007882882882882969,,0,,0,,0,-1.2000008,0,49.7,0,-1.0137824,0,51.4,0,0.4,0,53.1,0,-0.20236997,0,1.4978712,0,0.72301507,0,0
2019-05-08,3126.504473696438,3126.504473696438,3126.504473696438,3126.504473696438,2.0,0.0011173184357540222,,0,,0,,0,-1.2000008,0,49.7,0,-1.0099868,0,51.4,0,0.4,0,53.1,0,-0.19720104,0,1.4848528,0,0.7295124,0,0
2019-05-09,3111.3837303340656,3114.8731326484613,3111.3837303340656,3114.8731326484613,4.0,-0.0037202380952376934,,0,,0,,0,-1.2000008,0,49.7,0,-1.0064094,0,51.4,0,0.4,0,53.1,0,-0.19200855,0,1.4720464,0,0.73608536,0,0
2019-05-10,3112.546864438866,3112.546864438866,3112.546864438866,3112.546864438866,0.0,-0.0007468259895443419,,0,,0,,0,-1.2000008,0,49.7,0,-0.9311914,1,51.4,0,0.9,1,53.1,0,-0.18679169,0,2.7624283,1,0.7427358,0,0
2019-05-13,3117.1994008580564,3117.1994008580564,3112.546864438866,3112.546864438866,4.0,0.0,,0,,0,,0,-1.2000008,0,49.7,0,-0.9278457,0,51.4,0,0.9,0,53.1,0,-0.18154961,0,2.713873,0,0.7494656,0,0
2019-05-14,3125.3413395916386,3125.3413395916386,3125.3413395916386,3125.3413395916386,2.0,0.004110612855006579,,0,,0,,0,-1.2000008,0,49.7,0,-0.9247285,0,51.4,0,0.9,0,53.1,0,-0.17628144,0,2.667469,0,0.7562766,0,0
2019-05-15,3070.674036666144,3070.674036666144,3070.674036666144,3070.674036666144,0.0,-0.017491626349087963,,0,,0,,0,-1.2000008,0,49.7,0,-0.9218558,0,51.4,0,0.9,0,53.1,0,-0.17197831,0,2.623059,0,0.7581579,0,0
2019-05-16,3126.504473696438,3126.504473696438,3126.504473696438,3126.504473696438,0.0,0.0181818181818183,,0,,0,,0,-1.2000008,0,49.7,0,-0.91924584,0,51.4,0,0.9,0,53.1,0,-0.16766296,0,2.5805006,0,0.76004475,0,0
2019-05-17,3126.504473696438,3126.504473696438,3126.504473696438,3126.504473696438,0.0,0.0,,0,,0,,0,-1.2000008,0,49.7,0,-0.9169191,0,51.4,0,0.9,0,53.1,0,-0.16333504,0,2.5396652,0,0.76193714,0,0
2019-05-20,3133.0705734904736,3152.544869559701,3126.1972925248638,3129.6339330076685,308584.0,0.0010009450930132946,,0,,0,,0,-1.2000008,0,49.7,0,14.946445,1,51.4,0,0.9,0,53.1,0,-0.15899412,0,2.5004373,0,0.7638352,0,0
2019-05-21,3135.361667145678,3146.817135421693,3120.4695583868556,3141.089401283686,338318.0,0.0036603221083459925,,0,,0,,0,-1.2000008,0,49.7,0,10.848693,0,51.4,0,0.9,0,53.1,0,-0.15463986,0,2.462711,0,0.7657388,0,0
2019-05-22,3136.507213973279,3141.089401283686,3081.520966248398,3094.121981352015,499570.0,-0.014952589350840095,,0,,0,,0,-1.2000008,0,49.7,0,8.926821,0,51.4,0,0.9,0,53.1,0,-0.15027183,0,2.426391,0,0.7676481,0,0
2019-05-23,3092.976434524416,3105.5774496280346,3063.192217006775,3064.337763834374,372194.0,-0.009626064420584557,,0,,0,,0,-1.2000008,0,49.7,0,7.75364,0,51.4,0,0.9,0,53.1,0,-0.14588964,0,2.3913896,0,0.76956314,0,0
2019-05-24,3058.6100296963677,3074.647685282791,3054.0278423859604,3067.774404317181,264082.0,0.0011214953271034833,,0,,0,,0,-1.2000008,0,49.7,0,6.940845,0,51.4,0,0.9,0,53.1,0,-0.14149287,0,2.3628395,0,0.7714839,0,0
2019-05-27,3072.3565916275847,3089.5397940416124,3066.628857489578,3083.812059903603,327160.0,0.005227781926810726,,0,,0,,0,-1.2000008,0,49.7,0,6.3353705,0,51.4,0,0.9,0,53.1,0,-0.1370811,0,2.3352604,0,0.77341044,0,0
2019-05-28,3081.520966248398,3094.121981352015,3076.9387789379925,3092.976434524416,242682.0,0.002971768202080227,,0,,0,,0,-1.2000008,0,49.7,0,5.8615284,0,51.4,0,0.9,0,53.1,0,-0.1326539,0,2.3086047,0,0.77534276,0,0
2019-05-29,3096.4130750072213,3198.3667426637653,3095.2675281796187,3180.037993422141,1039190.0,0.028148148148148255,,0,,0,,0,-1.2000008,0,49.7,0,5.4774246,0,51.4,0,0.9,0,53.1,0,-0.12821083,0,2.2828286,0,0.777281,0,0
