date,open,high,low,close,volume,returns,fac_PMI_Import_level,fac_PMI_Import_level_release,fac_PMI_level,fac_PMI_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_diff,fac_PMI_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_PMI_Import_diff,fac_PMI_Import_diff_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,any_effective_release
2016-06-29,2145.177204332702,2152.55458103847,2100.9129440980955,2119.7662401239463,713368.0,-0.010332950631458115,49.6,0,50.7,0,,0,,0,-2.8,0,-0.29999924,0,,0,47.6,0,0.099998474,0,,0,,0,0
2016-06-30,2114.847988986767,2149.275746947019,2097.6341100066434,2143.5377872869767,897430.0,0.011214230471771502,49.6,0,50.7,0,,0,,0,-2.8,0,-0.29999924,0,,0,47.6,0,0.099998474,0,,0,,0,0
2016-07-01,2140.2589531955246,2171.40787706432,2134.5209935354824,2141.0786617183867,858536.0,-0.0011472275334611926,49.6,0,50.7,0,,0,,0,-2.8,0,-0.29999924,0,,0,47.6,0,0.099998474,0,,0,,0,0
2016-07-04,2144.3574958098407,2232.0663077561894,2137.799827626935,2186.9823389987187,1259318.0,0.021439509954057634,49.1,1,50.5,1,,1,,1,-2.8,0,-0.20000076,1,,0,47.0,1,-0.5,1,,0,,0,1
2016-07-05,2198.458258318804,2216.491845821791,2096.8144014837785,2159.931957744239,1167922.0,-0.01236881559220293,49.1,0,50.5,0,,0,,0,-2.8,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-06,2161.571374789963,2173.8670026329096,2082.0596480722443,2082.0596480722443,811216.0,-0.03605313092979179,49.1,0,50.5,0,,0,,0,-2.8,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-07,2073.04285432075,2080.420231026519,2016.4829662431964,2018.9420918117864,764590.0,-0.030314960629921228,49.1,0,50.5,0,,0,,0,-2.8,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-08,2031.2377196547332,2055.828975340625,1987.7931679429885,2019.7618003346502,803050.0,0.0004060089321968885,49.1,0,50.5,0,,0,,0,-2.8,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-11,2027.9588855632805,2059.1078094320783,2019.7618003346502,2055.009266817762,520568.0,0.017451298701298246,49.1,0,50.5,0,,0,,0,-2.6,1,-0.20000076,0,,0,47.0,0,-0.5,0,,1,,0,0
2016-07-12,2058.288100909215,2070.583728752162,2033.696845223321,2052.550141249174,531776.0,-0.0011966493817305857,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-13,2044.3530560205406,2108.2903208038633,2036.9756793147744,2086.977899209423,555576.0,0.01677316293929687,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-14,2095.1749844380543,2110.749446372453,2052.550141249174,2109.9297378495908,562126.0,0.010997643362137266,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-15,2110.749446372453,2151.7348725156066,2097.6341100066434,2148.456038424154,822316.0,0.018259518259517327,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-18,2151.7348725156066,2172.2275855871835,2132.8815764897554,2161.571374789963,714992.0,0.006104540251812063,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-19,2159.931957744239,2165.6699174042797,2120.58594864681,2137.799827626935,546684.0,-0.01099734546833453,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-20,2151.7348725156066,2164.850208881416,2120.58594864681,2158.292540698512,364738.0,0.009585889570552064,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-21,2150.095455469881,2159.931957744239,2139.43924467266,2144.3574958098407,236392.0,-0.006456513482718695,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-22,2151.7348725156066,2158.292540698512,2095.1749844380543,2105.0114867124103,247452.0,-0.01834862385321201,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-25,2090.2567333008747,2114.847988986767,2083.6990651179717,2100.9129440980955,157530.0,-0.0019470404984420764,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-26,2085.338482163698,2099.273527052371,2074.6822713664765,2098.4538185295073,93840.0,-0.0011705033164255418,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-27,2105.0114867124103,2128.78303387544,2097.6341100066434,2115.6676975096307,113998.0,0.0082031249999992,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-28,2125.504199783988,2125.504199783988,2102.5523611438193,2108.2903208038633,63906.0,-0.0034870205346763106,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-07-29,2106.6509037581377,2169.7684600185953,2093.5355673923273,2155.0137066070606,169794.0,0.022161741835148296,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-08-01,2156.653123652786,2200.097675364528,2153.374289561334,2186.9823389987187,122008.0,0.014834537847089102,49.1,0,50.5,0,,0,,0,-2.6,0,-0.20000076,0,,0,47.0,0,-0.5,0,,0,,0,0
2016-08-02,2182.883796384405,2188.621756044446,2135.340702058345,2177.1458367243636,118512.0,-0.004497751124436844,49.3,1,50.4,1,,1,,1,-2.6,0,-0.099998474,1,,0,47.3,1,0.20000076,1,,0,,0,1
2016-08-03,2179.6049622929536,2202.5568009331173,2168.1290429728692,2195.9991327502144,83392.0,0.008659638554216809,49.3,0,50.4,0,,0,,0,-2.6,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-04,2217.3115543446556,2232.886016279052,2204.196217978844,2227.1480566190103,106772.0,0.014184397163119922,49.3,0,50.4,0,,0,,0,-2.6,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-05,2235.345141847641,2240.2633929848203,2215.672137298928,2223.8692225275577,57786.0,-0.0014722119985278725,49.3,0,50.4,0,,0,,0,-2.6,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-08,2214.852428776064,2249.280186736313,2207.475052070297,2241.902810030546,43436.0,0.00810910431256917,49.3,0,50.4,0,,0,,0,-2.6,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-09,2248.4604782134506,2279.6094020822497,2235.345141847641,2273.051733899343,42728.0,0.01389396709323587,49.3,0,50.4,0,,0,,0,-2.6,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-10,2269.7728998078924,2278.7896935593863,2241.902810030546,2256.6575634420838,37998.0,-0.007212405337178929,49.3,0,50.4,0,,0,,0,-1.7,1,-0.099998474,0,,0,47.3,0,0.20000076,0,,1,,0,0
2016-08-11,2268.9531912850302,2279.6094020822497,2240.2633929848203,2242.722518553409,29900.0,-0.0061750817290239235,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-12,2249.280186736313,2282.0685276508384,2239.4436844619568,2277.150276513659,29416.0,0.015350877192982448,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-15,2273.051733899343,2348.464918002748,2268.9531912850302,2348.464918002748,38926.0,0.031317494600432205,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-16,2344.366375388433,2370.5970481200507,2344.366375388433,2350.9240435713364,26272.0,0.0010471204188478023,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-17,2355.842294708516,2391.089761191629,2337.8087072055278,2384.5320930087223,31658.0,0.014295676429567417,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-18,2416.500725400385,2416.500725400385,2391.089761191629,2408.303640171754,27612.0,0.009969061533173784,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-19,2397.647429374533,2451.7481918834965,2396.8277208516715,2443.5511066548656,35456.0,0.014635806671204454,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-22,2439.452564040551,2461.5846941578548,2414.8613083546584,2428.7963532433314,20984.0,-0.006038242200603228,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-23,2426.337227674742,2434.5343129033704,2407.48393164889,2427.156936197604,6446.0,-0.0006749915626059755,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-24,2433.7146043805087,2450.928483360634,2413.2218913089314,2439.452564040551,13944.0,0.00506585612968613,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-25,2434.5343129033704,2436.173729949098,2414.041599831795,2431.25547881192,7626.0,-0.0033602150537633824,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-26,2427.156936197604,2435.354021426236,2405.844514603164,2430.4357702890566,5538.0,-0.0003371544167229956,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-29,2430.4357702890566,2457.4861515435387,2418.1401424461105,2425.5175191518774,4282.0,-0.002023608768971563,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-30,2419.779559491837,2450.1087748377713,2419.779559491837,2450.1087748377713,2166.0,0.010138560324434387,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-08-31,2528.6395339509845,2536.997137992689,2477.5652870294634,2481.279777714665,1074646.0,0.012722293474075608,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-09-01,2481.279777714665,2495.2091177841708,2462.7073242886586,2481.279777714665,843112.0,0.0,49.3,0,50.4,0,,0,,0,-1.7,0,-0.099998474,0,,0,47.3,0,0.20000076,0,,0,,0,0
2016-09-02,2482.2084003859654,2532.354024636187,2477.5652870294634,2522.1391752518807,962246.0,0.01646706586826263,49.5,1,51.3,1,,1,,1,-1.7,0,0.8999977,1,,0,47.6,1,0.20000076,1,,0,,0,1
2016-09-05,2536.068515321389,2592.714498270713,2536.068515321389,2584.356894229008,1163300.0,0.024668630338733788,49.5,0,51.3,0,,0,,0,-1.7,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-06,2590.857252928112,2609.4297063541194,2578.785158201207,2595.5003662846143,926982.0,0.0043118936399575425,49.5,0,51.3,0,,0,,0,-1.7,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-07,2585.2855169003087,2589.00000758551,2562.9985727890994,2574.1420448447047,908298.0,-0.008228980322003698,49.5,0,51.3,0,,0,,0,-1.7,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-08,2568.5703088169016,2596.428988955914,2556.4982140899965,2568.5703088169016,1133338.0,-0.00216450216450248,49.5,0,51.3,0,,0,,0,-1.7,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-09,2573.213422173403,2605.715215668918,2564.8558181317007,2603.8579703263176,1177138.0,0.013738250180766798,49.5,0,51.3,0,,0,,0,-1.7,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-12,2599.2148569698156,2601.0721023124165,2539.783006006589,2547.211987376993,1106656.0,-0.021754636233951685,49.5,0,51.3,0,,0,,0,-0.8,1,0.8999977,0,,0,47.6,0,0.20000076,0,,1,,0,0
2016-09-13,2542.568874020491,2582.499648886409,2529.5681566222847,2580.642403543807,1113042.0,0.013124316441851969,49.5,0,51.3,0,,0,,0,-0.8,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-14,2553.7123460760963,2556.4982140899965,2485.922891071166,2487.7801364137686,1059540.0,-0.03598416696653428,49.5,0,51.3,0,,0,,0,-0.8,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-19,2511.924325867578,2551.8551007334945,2511.924325867578,2550.9264780621957,549796.0,0.02538260544979476,49.5,0,51.3,0,,0,,0,-0.8,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-20,2569.498931488203,2635.431141150532,2566.713063474303,2635.431141150532,959748.0,0.03312704768838737,49.5,0,51.3,0,,0,,0,-0.8,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-21,2640.074254507033,2674.4332933451474,2635.431141150532,2652.1463492339394,1132948.0,0.00634249471458781,49.5,0,51.3,0,,0,,0,-0.8,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-22,2641.0028771783336,2690.2198787572547,2633.573895807931,2646.574613206135,1305156.0,-0.0021008403361352235,49.5,0,51.3,0,,0,,0,-0.8,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-23,2670.7188026599465,2685.576765400751,2649.360481220037,2662.361198618243,1028704.0,0.005964912280702395,49.5,0,51.3,0,,0,,0,-0.8,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-26,2649.360481220037,2707.8637095119625,2640.074254507033,2699.5061054702583,1284008.0,0.013951866062085427,49.5,0,51.3,0,,0,,0,-0.8,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-27,2693.934369442456,2698.5774827989567,2653.074971905239,2672.576048002546,959886.0,-0.00997592019263871,49.5,0,51.3,0,,0,,0,-0.8,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-28,2654.0035945765385,2660.503953275642,2615.930065053223,2627.073537108828,1206830.0,-0.017025712300207885,49.5,0,51.3,0,,0,,0,-0.8,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-29,2600.1434796411154,2636.3597638218307,2581.571026215107,2589.00000758551,982798.0,-0.014492753623189025,49.5,0,51.3,0,,0,,0,-0.8,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-09-30,2597.3576116272134,2598.2862342985154,2551.8551007334945,2561.1413274464994,710366.0,-0.010760401721663815,49.5,0,51.3,0,,0,,0,-0.8,0,0.8999977,0,,0,47.6,0,0.20000076,0,,0,,0,0
2016-10-10,2521.210552580581,2549.997855390893,2509.1384578536763,2537.9257606639876,529912.0,-0.009064539521393078,50.4,1,50.9,1,,1,,1,-0.8,0,-0.3999977,1,,0,47.4,1,0.9000015,1,,0,,0,1
2016-10-11,2529.5681566222847,2574.1420448447047,2527.710911279685,2568.5703088169016,819254.0,0.012074643249177175,50.4,0,50.9,0,,0,,0,-0.8,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-12,2578.785158201207,2580.642403543807,2542.568874020491,2552.783723404796,773608.0,-0.006146059291395001,50.4,0,50.9,0,,0,,0,-0.8,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-13,2567.6416861456014,2589.928630256812,2517.496061895381,2531.425401964886,1047004.0,-0.008366678792288473,50.4,0,50.9,0,,0,,0,-0.8,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-14,2535.1398926500888,2565.784440803002,2500.7808538119725,2558.355459432597,835538.0,0.010638297872340052,50.4,0,50.9,0,,0,,0,-0.8,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-17,2562.9985727890994,2656.7894625904387,2562.0699501178005,2656.7894625904387,775828.0,0.038475499092558874,50.4,0,50.9,0,,0,,0,0.1,1,-0.3999977,0,,0,47.4,0,0.9000015,0,,1,,0,0
2016-10-18,2693.005746771153,2727.3647856092693,2675.361916016448,2723.6502949240685,1225180.0,0.025166025865082542,50.4,0,50.9,0,,0,,0,0.1,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-19,2685.576765400751,2719.9358042388676,2637.2883864931314,2707.8637095119625,1359334.0,-0.005796113194680874,50.4,0,50.9,0,,0,,0,0.1,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-20,2700.434728141559,2730.150653623171,2677.2191613590485,2691.1485014285545,1169530.0,-0.0061728395061732,50.4,0,50.9,0,,0,,0,0.1,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-21,2681.862274715549,2696.7202374563567,2628.0021597801283,2655.860839919139,1111282.0,-0.013112491373361124,50.4,0,50.9,0,,0,,0,0.1,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-24,2664.2184439608436,2760.795201776084,2658.6467079330414,2755.2234657482813,1165514.0,0.03741258741258724,50.4,0,50.9,0,,0,,0,0.1,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-25,2785.8680139011954,2828.5846567810136,2734.7937669796747,2739.4368803361754,1719228.0,-0.005729693292888194,50.4,0,50.9,0,,0,,0,0.1,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-26,2735.7223896509745,2815.5839393828073,2728.2934082805714,2814.6553167115076,1559104.0,0.027457627118643968,50.4,0,50.9,0,,0,,0,0.1,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-27,2809.0835806837044,2817.4411847254096,2758.937956433485,2764.509692461286,1069942.0,-0.01781590234246133,50.4,0,50.9,0,,0,,0,0.1,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-28,2773.7959191742902,2803.5118446559018,2737.5796349935745,2799.797353970702,1062768.0,0.012764528048371249,50.4,0,50.9,0,,0,,0,0.1,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-10-31,2790.5111272576974,2798.868731299401,2747.7944843778787,2766.366937803887,1032366.0,-0.01194029850746281,50.4,0,50.9,0,,0,,0,0.1,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-11-01,2754.294843076982,2795.154240614199,2726.4361629379696,2728.2934082805714,1207130.0,-0.013763007720711484,50.4,0,50.9,0,,0,,0,0.1,0,-0.3999977,0,,0,47.4,0,0.9000015,0,,0,,0,0
2016-11-02,2724.5789175953687,2746.865861706579,2689.291256085955,2709.7209548545625,992836.0,-0.0068073519400956295,49.9,1,52.8,1,,1,,1,0.1,0,1.8999977,1,,0,48.1,1,-0.5,1,,0,,0,1
2016-11-03,2733.8651443083722,2743.1513710213762,2713.4354455397647,2724.5789175953687,770234.0,0.005483207676490798,49.9,0,52.8,0,,0,,0,0.1,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-04,2739.4368803361754,2784.0107685585945,2735.7223896509745,2735.7223896509745,1111864.0,0.004089979550102596,49.9,0,52.8,0,,0,,0,0.1,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-07,2727.3647856092693,2802.5832219846034,2713.4354455397647,2784.0107685585945,919682.0,0.017651052274269885,49.9,0,52.8,0,,0,,0,0.1,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-08,2795.154240614199,2858.3005822626255,2762.6524471186867,2850.871600892222,1334192.0,0.024016010673782118,49.9,0,52.8,0,,0,,0,0.1,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-09,2854.586091577425,2873.1585450034318,2789.582504586397,2813.726694040208,1039060.0,-0.013029315960911392,49.9,0,52.8,0,,0,,0,0.1,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-10,2829.5132794523133,2892.6596211007422,2783.082145887294,2866.6581863043302,1538018.0,0.018811881188118607,49.9,0,52.8,0,,0,,0,1.2,1,1.8999977,0,,0,48.1,0,-0.5,0,,1,,0,0
2016-11-11,2875.0157903460336,2983.66464288818,2851.8002235635254,2938.1621319944607,1691222.0,0.02494331065759625,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-14,2939.0907546657604,2983.66464288818,2781.224900544693,2781.224900544693,1290674.0,-0.053413400758533625,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-15,2774.724541845591,2814.6553167115076,2726.4361629379696,2762.6524471186867,789906.0,-0.006677796327211327,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-16,2750.580352391781,2856.4433369200265,2747.7944843778787,2855.514714248725,947962.0,0.0336134453781507,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-17,2845.2998648644207,2870.3726769895316,2816.5125620541066,2850.871600892222,880562.0,-0.0016260162601628991,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-18,2855.514714248725,2875.944413017334,2814.6553167115076,2836.9422608227164,769170.0,-0.004885993485341911,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-21,2853.657468906125,2921.4469239110535,2833.2277701375156,2906.588961170248,800098.0,0.024549918166939966,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-22,2911.2320745267493,2932.590395966659,2871.301299660833,2881.5161490451364,830824.0,-0.008626198083067305,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-23,2871.301299660833,2909.3748291841484,2865.7295636330286,2880.587526373837,603248.0,-0.00032226877215557614,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-24,2883.3733943877364,3016.1664363836944,2848.085732878322,2906.588961170248,962626.0,0.009026434558349283,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-25,2915.875187883251,2946.5197360361635,2888.9451304155405,2936.3048866518593,504814.0,0.010223642172523473,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-28,2914.946565211951,2974.3784161751755,2914.946565211951,2960.449076105671,287844.0,0.0082226438962687,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-29,2962.3063214482713,2978.0929068603787,2908.4462065128473,2914.946565211951,163594.0,-0.015370138017565926,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-11-30,2910.3034518554487,2927.0186599388558,2864.800940961729,2909.3748291841484,174270.0,-0.0019114367633005225,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-12-01,2924.232791924954,2962.3063214482713,2907.5175838415466,2941.8766226796615,139490.0,0.011171401212894727,49.9,0,52.8,0,,0,,0,1.2,0,1.8999977,0,,0,48.1,0,-0.5,0,,0,,0,0
2016-12-02,2942.805245350963,2997.593982957687,2925.1614145962553,2992.0222469298833,156578.0,0.017045454545454586,50.6,1,53.2,1,,1,,1,1.2,0,0.40000153,1,,0,48.4,1,0.69999695,1,,0,,0,1
2016-12-05,2984.5932655594806,3012.4519456984926,2954.8773400778673,2997.593982957687,106440.0,0.0018621973929240365,50.6,0,53.2,0,,0,,0,1.2,0,0.40000153,0,,0,48.4,0,0.69999695,0,,0,,0,0
2016-12-06,3008.7374550132904,3031.9530217958004,2991.0936242585813,2996.665360286388,67394.0,-0.00030978934324610297,50.6,0,53.2,0,,0,,0,1.2,0,0.40000153,0,,0,48.4,0,0.69999695,0,,0,,0,0
2016-12-07,3027.3099084392984,3043.0964938514044,3006.880209670691,3030.0957764531995,70542.0,0.011155872327238026,50.6,0,53.2,0,,0,,0,1.2,0,0.40000153,0,,0,48.4,0,0.69999695,0,,0,,0,0
2016-12-08,3021.7381724114957,3021.7381724114957,2979.0215295316802,2982.73602021688,57730.0,-0.015629788538154776,50.6,0,53.2,0,,0,,0,1.2,0,0.40000153,0,,0,48.4,0,0.69999695,0,,0,,0,0
2016-12-09,2985.5218882307813,2989.2363789159826,2940.948000008362,2979.0215295316802,49730.0,-0.00124533001245275,50.6,0,53.2,0,,0,,0,1.2,0,0.40000153,0,,0,48.4,0,0.69999695,0,,0,,0,0
2016-12-12,2973.449793503874,3034.7388898097015,2964.163566790871,3013.380568369792,54664.0,0.011533665835410378,50.6,0,53.2,0,,0,,0,3.3,1,0.40000153,0,,0,48.4,0,0.69999695,0,,1,,0,0
2016-12-13,3008.7374550132904,3027.3099084392984,2994.8081149437844,3019.880927068896,58098.0,0.0021571648690297263,50.6,0,53.2,0,,0,,0,3.3,0,0.40000153,0,,0,48.4,0,0.69999695,0,,0,,0,0
2016-12-14,3030.0957764531995,3040.310625837504,3006.880209670691,3040.310625837504,48100.0,0.006765067650676304,50.6,0,53.2,0,,0,,0,3.3,0,0.40000153,0,,0,48.4,0,0.69999695,0,,0,,0,0
2016-12-15,3037.524757823603,3126.6725342684417,3019.880927068896,3092.313495430327,47742.0,0.017104459376909187,50.6,0,53.2,0,,0,,0,3.3,0,0.40000153,0,,0,48.4,0,0.69999695,0,,0,,0,0
2016-12-16,3083.955891388624,3138.7446289953464,3081.170023374722,3094.1707407729286,26014.0,0.0006006006006009645,50.6,0,53.2,0,,0,,0,3.3,0,0.40000153,0,,0,48.4,0,0.69999695,0,,0,,0,0
2016-12-19,3089.5276274164253,3119.243552898039,3075.598287346919,3078.3841553608218,17746.0,-0.005102040816326592,50.6,0,53.2,0,,0,,0,3.3,0,0.40000153,0,,0,48.4,0,0.69999695,0,,0,,0,0
2016-12-20,3066.312060633914,3072.812419333018,2979.0215295316802,2994.8081149437844,15886.0,-0.027149321266968784,50.6,0,53.2,0,,0,,0,3.3,0,0.40000153,0,,0,48.4,0,0.69999695,0,,0,,0,0
2016-12-21,2994.8081149437844,3019.880927068896,2962.3063214482713,2992.9508696011835,10460.0,-0.0006201550387596733,50.6,0,53.2,0,,0,,0,3.3,0,0.40000153,0,,0,48.4,0,0.69999695,0,,0,,0,0
