date,open,high,low,close,volume,returns,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_PPI_diff,fac_PPI_diff_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PMI_Business_Expectation_zscore,fac_PMI_Business_Expectation_zscore_release,fac_CPI_=100_level,fac_CPI_=100_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PPI_level,fac_PPI_level_release,fac_CPI_=100_diff,fac_CPI_=100_diff_release,fac_PPIRM_Agri_Products_YoY_zscore,fac_PPIRM_Agri_Products_YoY_zscore_release,any_effective_release
2023-12-27,5331.243890105182,5331.243890105182,5301.152203049084,5316.198046577134,56131.0,-0.0020398556409855217,-1.8999977,0,-1.5,0,-0.8682626,0,0.5353185,0,95.8,0,-0.061434112,0,-1.2,0,-0.099998474,0,-1.459361,0,0
2023-12-28,5300.316322853083,5342.94621284922,5300.316322853083,5320.377447557146,77262.0,0.0007861635220123286,-1.8999977,0,-1.5,0,-0.863507,0,0.5297156,0,95.8,0,-0.061434112,0,-1.2,0,-0.099998474,0,-1.4498237,0,0
2023-12-29,5327.90036932117,5391.427264217376,5301.988083245084,5322.049207949153,88735.0,0.0003142183817756994,-1.8999977,0,-1.5,0,-0.8588753,0,0.52413833,0,95.8,0,-0.061434112,0,-1.2,0,-0.099998474,0,-1.440495,0,0
2024-01-02,5288.614000109043,5324.556848537161,5261.029953640955,5320.377447557146,19757.0,-0.00031411967959826814,0.79999924,1,-1.5,0,-0.85437363,0,0.56485575,1,95.8,0,0.10942241,1,-1.2,0,-0.099998474,0,-1.4313735,0,1
2024-01-03,5317.033926773135,5338.766811869205,5303.659843637094,5329.572129713178,28339.0,0.0017282010997645703,0.79999924,0,-1.5,0,-0.85000885,0,0.55975455,0,95.8,0,0.10873997,0,-1.2,0,-0.099998474,0,-1.4224579,0,0
2024-01-04,5337.930931673202,5347.125613829233,5296.972802069072,5326.228608929166,26993.0,-0.0006273525721457451,0.79999924,0,-1.5,0,-0.8457884,0,0.5547196,0,95.8,0,0.10805762,0,-1.2,0,-0.099998474,0,-1.4137475,0,0
2024-01-05,5328.736249517175,5337.095051477199,5308.6751248131095,5316.198046577134,24892.0,-0.0018832391713746732,0.79999924,0,-1.5,0,-0.84172094,0,0.5497578,0,95.8,0,0.107375324,0,-1.2,0,-0.099998474,0,-1.4052421,0,0
2024-01-08,5303.659843637094,5342.94621284922,5295.301041677066,5320.377447557146,31312.0,0.0007861635220123286,0.79999924,0,-1.5,0,-0.8378158,0,0.54487675,0,95.8,0,0.10669311,0,-1.2,0,-0.099998474,0,-1.3969413,0,0
2024-01-09,5337.095051477199,5344.617973241226,5312.854525793123,5320.377447557146,47359.0,0.0,0.79999924,0,-1.5,0,-0.8340838,0,0.54008573,0,95.8,0,0.10601096,0,-1.2,0,-0.099998474,0,-1.3888456,0,0
2024-01-10,5324.556848537161,5336.259171281198,5232.610026976862,5249.327630896918,50915.0,-0.01335428122545157,0.79999924,0,-1.5,0,-0.83053684,0,0.53539556,0,95.8,0,0.10532888,0,-1.2,0,-0.099998474,0,-1.3809553,0,0
2024-01-11,5264.373474424966,5307.003364421103,5234.281787368871,5293.62928128506,41182.0,0.008439490445859787,0.79999924,0,-1.5,0,-0.82718843,0,0.5308189,0,95.8,0,0.10464686,0,-1.2,0,-0.099998474,0,-1.3732717,0,0
2024-01-12,5294.465161481064,5302.823963441091,5273.5681565809955,5293.62928128506,39193.0,0.0,0.79999924,0,-1.5,0,-0.82405394,0,0.5263707,0,95.8,0,0.10396492,0,-1.2,0,-0.099998474,0,-1.3657961,0,0
2024-01-15,5289.449880305046,5320.377447557146,5273.5681565809955,5283.598718933029,43639.0,-0.001894836570345504,0.79999924,0,0.3000002,1,-0.72189885,1,0.522069,0,96.3,1,0.10328303,0,-1.1,1,-0.099998474,1,-1.202584,1,1
2024-01-16,5291.9575208930555,5312.01864559712,5265.20935462097,5306.1674842250995,38776.0,0.004271476032273069,0.79999924,0,0.3000002,0,-0.71844065,0,0.51793504,0,96.3,0,0.10336912,0,-1.1,0,-0.099998474,0,-1.19636,0,0
2024-01-17,5321.213327753149,5352.976775201252,5312.854525793123,5342.94621284922,38605.0,0.006931316950220756,0.79999924,0,0.3000002,0,-0.71518534,0,0.5139948,0,96.3,0,0.1034552,0,-1.1,0,-0.099998474,0,-1.1903071,0,0
2024-01-18,5349.633254417243,5357.156176181266,5319.541567361144,5331.243890105182,30805.0,-0.002190237797246586,0.79999924,0,0.3000002,0,-0.71215266,0,0.51027954,0,96.3,0,0.103541285,0,-1.1,0,-0.099998474,0,-1.1844292,0,0
2024-01-19,5332.915650497186,5375.545540493325,5329.572129713178,5368.858498925304,34354.0,0.007055503292568321,0.79999924,0,0.3000002,0,-0.70936537,0,0.5068275,0,96.3,0,0.103627376,0,-1.1,0,-0.099998474,0,-1.1787299,0,0
2024-01-22,5371.366139513313,5421.518951273472,5366.350858337293,5420.6830710774675,39374.0,0.009652810213295338,0.79999924,0,0.3000002,0,-0.70685,0,0.50368595,0,96.3,0,0.10371347,0,-1.1,0,-0.099998474,0,-1.1732142,0,0
2024-01-23,5412.324269117444,5429.877753233499,5403.965467157417,5417.339550293458,28805.0,-0.0006168080185039448,0.79999924,0,0.3000002,0,-0.7046372,0,0.5009139,0,96.3,0,0.10379957,0,-1.1,0,-0.099998474,0,-1.1678871,0,0
2024-01-24,5418.175430489462,5459.133560093594,5403.965467157417,5444.087716565546,36138.0,0.0049375096435737564,0.79999924,0,0.3000002,0,-0.70276314,0,0.4985858,0,96.3,0,0.10388566,0,-1.1,0,-0.099998474,0,-1.1627542,0,0
2024-01-25,5454.118278917578,5487.553486757686,5424.026591861482,5470.000002641627,40597.0,0.00475971134653741,0.79999924,0,0.3000002,0,-0.70127016,0,0.4967967,0,96.3,0,0.10397176,0,-1.1,0,-0.099998474,0,-1.1578221,0,0
2024-01-26,5473.343523425639,5486.717606561683,5406.4731077454235,5407.308987941428,42671.0,-0.011460880195598433,0.79999924,0,0.3000002,0,-0.6960468,0,0.4956701,0,96.3,0,0.10405786,0,-1.1,0,-0.099998474,0,-1.1503049,0,0
2024-01-29,5414.831909705453,5447.431237349557,5395.606665197391,5433.22127401751,33387.0,0.004792085330035167,0.79999924,0,0.3000002,0,-0.6908881,0,0.49536917,0,96.3,0,0.10414397,0,-1.1,0,-0.099998474,0,-1.1429036,0,0
2024-01-30,5452.446518525571,5454.118278917578,5401.457826569409,5403.965467157417,31684.0,-0.005384615384615099,0.79999924,0,0.3000002,0,-0.68579704,0,0.49611393,0,96.3,0,0.104230076,0,-1.1,0,-0.099998474,0,-1.1356182,0,0
2024-01-31,5399.786066177402,5446.595357153551,5383.068462257351,5419.011310685466,34769.0,0.0027842227378191975,0.79999924,0,0.3000002,0,-0.6807773,0,0.49820834,0,96.3,0,0.10431618,0,-1.1,0,-0.099998474,0,-1.1284486,0,0
2024-02-01,5418.175430489462,5435.728914605521,5410.652508725436,5419.847190881467,14200.0,0.00015424957581333665,-1.0999985,1,0.3000002,0,-0.675833,0,-1.0702479,1,96.3,0,-0.13052246,1,-1.1,0,-0.099998474,0,-1.1213951,0,1
2024-02-02,5415.667789901454,5460.8053204856,5408.144868137429,5431.549513625505,15568.0,0.002159161011721089,-1.0999985,0,0.3000002,0,-0.67096865,0,-1.1508833,0,96.3,0,-0.12950125,0,-1.1,0,-0.099998474,0,-1.1144581,0,0
2024-02-05,5429.877753233499,5513.46577283377,5424.026591861482,5476.687044209651,22257.0,0.008310249307479367,-1.0999985,0,0.3000002,0,-0.6661896,0,-1.24689,0,96.3,0,-0.12848017,0,-1.1,0,-0.099998474,0,-1.1076378,0,0
2024-02-06,5489.225247149693,5489.225247149693,5422.354831469477,5431.549513625505,16343.0,-0.008241758241758323,-1.0999985,0,0.3000002,0,-0.6615017,0,-1.3642759,0,96.3,0,-0.12745923,0,-1.1,0,-0.099998474,0,-1.1009352,0,0
2024-02-07,5438.236555193526,5474.179403621642,5426.534232449489,5473.343523425639,13260.0,0.007694675284702912,-1.0999985,0,0.3000002,0,-0.65691173,0,-1.3530502,0,96.3,0,-0.1259405,0,-1.1,0,-0.099998474,0,-1.0943512,0,0
2024-02-08,5479.194684797657,5513.46577283377,5477.522924405652,5499.255809501722,8743.0,0.0047342700061085985,-1.0999985,0,0.3000002,0,-0.6524274,0,-1.3419752,0,96.3,0,-0.124421775,0,-1.1,0,-0.099998474,0,-1.0878867,0,0
2024-02-19,5456.625919505585,5466.656481857617,5431.549513625505,5445.759476957552,4168.0,-0.009727922176622217,-1.0999985,0,0.89999986,1,-0.1297161,1,-1.3310467,0,94.1,1,-0.12290302,0,-0.7,1,0.099998474,1,-0.82210326,1,1
2024-02-20,5433.22127401751,5434.893034409517,5346.289733633227,5350.469134613244,5892.0,-0.017498081350729167,-1.0999985,0,0.89999986,0,-0.12015488,0,-1.3202609,0,94.1,0,-0.12138422,0,-0.7,0,0.099998474,0,-0.816297,0,0
2024-02-21,5355.484415789259,5363.007337553285,5322.049207949153,5347.125613829233,3936.0,-0.000624902359006474,-1.0999985,0,0.89999986,0,-0.11033873,0,-1.309614,0,94.1,0,-0.11986538,0,-0.7,0,0.099998474,0,-0.81055176,0,0
2024-02-22,5342.94621284922,5355.484415789259,5328.736249517175,5349.633254417243,1976.0,0.0004689698296080902,-1.0999985,0,0.89999986,0,-0.10024583,0,-1.2991023,0,94.1,0,-0.118346475,0,-0.7,0,0.099998474,0,-0.80486876,0,0
2024-02-23,5327.90036932117,5345.453853437228,5286.106359521035,5286.942239717039,2910.0,-0.011718750000000333,-1.0999985,0,0.89999986,0,-0.0898516,0,-1.2887223,0,94.1,0,-0.1168275,0,-0.7,0,0.099998474,0,-0.7992492,0,0
2024-02-26,5284.923202367065,5291.651303197576,5236.985483949667,5242.031559572552,293003.0,-0.008494641724493324,-1.0999985,0,0.89999986,0,-0.079128265,0,-1.2784708,0,94.1,0,-0.115308456,0,-0.7,0,0.099998474,0,-0.79369444,0,0
2024-02-27,5256.32877383739,5280.718139347994,5252.123710818319,5254.6467486297615,236121.0,0.0024065458045883226,-1.0999985,0,0.89999986,0,-0.07035204,0,-1.2683442,0,94.1,0,-0.11378931,0,-0.7,0,0.099998474,0,-0.7873739,0,0
2024-02-28,5264.738899875528,5309.3125678776705,5258.010799045019,5278.195101536555,301668.0,0.004481434058899225,-1.0999985,0,0.89999986,0,-0.061394386,0,-1.2583394,0,94.1,0,-0.11227007,0,-0.7,0,0.099998474,0,-0.7810896,0,0
2024-02-29,5280.718139347994,5293.333328405205,5261.374849460272,5289.128265386135,226637.0,0.0020713830465262095,-1.0999985,0,0.89999986,0,-0.052243512,0,-1.2484536,0,94.1,0,-0.11075072,0,-0.7,0,0.099998474,0,-0.7748411,0,0
2024-03-01,5260.533836856459,5263.056874667901,5217.6421940619475,5259.692824252645,390244.0,-0.005565272698362489,-1.0999985,0,0.89999986,0,-0.042886555,0,-1.2386836,0,94.1,0,-0.10923125,0,-0.7,0,0.099998474,0,-0.768628,0,0
2024-03-04,5238.667509157296,5282.400164555623,5235.303458742041,5276.513076328925,289883.0,0.003197953309881818,-0.30000305,1,0.89999986,0,-0.03330944,0,-1.0367074,1,94.1,0,-0.17187306,1,-0.7,0,0.099998474,0,-0.7624499,0,1
2024-03-05,5274.8310511212985,5300.061429235717,5244.554597383995,5284.082189763251,286840.0,0.001434491552438688,-0.30000305,0,0.89999986,0,-0.023496728,0,-1.0293403,0,94.1,0,-0.17010027,0,-0.7,0,0.099998474,0,-0.75630647,0,0
2024-03-06,5289.969277989948,5319.404719123439,5264.738899875528,5268.9439628946,330665.0,-0.0028648734680883914,-0.30000305,0,0.89999986,0,-0.013431425,0,-1.0220346,0,94.1,0,-0.16832766,0,-0.7,0,0.099998474,0,-0.7501974,0,0
2024-03-07,5277.35408893274,5311.8356056891125,5268.9439628946,5269.784975498413,272386.0,0.00015961691939314626,-0.30000305,0,0.89999986,0,-0.0030947805,0,-1.0147892,0,94.1,0,-0.16655524,0,-0.7,0,0.099998474,0,-0.7441224,0,0
2024-03-08,5259.692824252645,5306.789530066229,5256.32877383739,5302.584467047161,254146.0,0.006224066390041916,-0.30000305,0,0.89999986,0,0.0075339642,0,-1.0076028,0,94.1,0,-0.16478297,0,-0.7,0,0.099998474,0,-0.7380813,0,0
2024-03-11,5296.69737882046,5314.3586435005545,5272.308013309856,5303.425479650972,284790.0,0.00015860428231517787,-0.30000305,0,0.0,1,-0.30132562,1,-1.0004743,0,94.1,0,-0.16301085,0,-0.9,1,-0.19999695,1,-0.61394966,1,1
2024-03-12,5323.609782142507,5423.6902819963725,5311.8356056891125,5422.008256788745,508055.0,0.0223596574690772,-0.30000305,0,0.0,0,-0.29364347,0,-0.9934025,0,94.1,0,-0.16123886,0,-0.9,0,-0.19999695,0,-0.6079198,0,0
2024-03-13,5427.054332411628,5449.761672714605,5409.393067731535,5444.715597091721,329445.0,0.004187994416007257,-0.30000305,0,0.0,0,-0.2858364,0,-0.98638624,0,94.1,0,-0.15946698,0,-0.9,0,-0.19999695,0,-0.601898,0,0
2024-03-14,5431.2593954306985,5479.197113848095,5397.618891278139,5459.012811356558,420423.0,0.002625888168056756,-0.30000305,0,0.0,0,-0.27789432,0,-0.9794244,0,99.1,1,-0.15769519,0,-0.9,0,-0.19999695,0,-0.59588355,0,0
2024-03-15,5470.7869878099555,5506.109517170144,5432.941420638326,5496.85837852819,339829.0,0.006932676012941563,-0.30000305,0,0.0,0,-0.269806,0,-0.9743489,0,99.1,0,-0.15420184,0,-0.9,0,-0.19999695,0,-0.5898757,0,0
2024-03-18,5500.222428943443,5524.611794454051,5487.607239886235,5513.678630604468,314678.0,0.003059975520195435,-0.30000305,0,0.0,0,-0.26155892,0,-0.9694108,0,99.1,1,-0.1507028,0,-0.9,0,0.0,1,-0.5838737,0,0
2024-03-19,5518.724706227351,5538.909008718889,5492.653315509119,5525.452807057864,289270.0,0.002135448444173349,-0.30000305,0,0.0,0,-0.25313893,0,-0.96461517,0,99.1,0,-0.14719795,0,-0.9,0,0.0,0,-0.5778768,0,0
2024-03-20,5496.85837852819,5513.678630604468,5442.192559280279,5457.330786148931,409918.0,-0.012328767123287787,-0.30000305,0,0.0,0,-0.24453014,0,-0.95996803,0,99.1,0,-0.14368708,0,-0.9,0,0.0,0,-0.57188433,0,0
2024-03-21,5431.2593954306985,5524.611794454051,5424.531294600187,5488.448252490048,327296.0,0.005701957158267712,-0.30000305,0,0.0,0,-0.2357144,0,-0.95547575,0,99.1,0,-0.14017005,0,-0.9,0,0.0,0,-0.5658956,0,0
2024-03-22,5499.381416339632,5514.519643208283,5472.469013017583,5501.904454151072,290474.0,0.002451731535396906,-0.30000305,0,0.0,0,-0.226671,0,-0.9511456,0,99.1,0,-0.13664669,0,-0.9,0,0.0,0,-0.5599099,0,0
2024-03-25,5514.519643208283,5517.042681019724,5406.029017316278,5433.782433242141,352249.0,-0.01238153469886849,-0.30000305,0,0.0,0,-0.21908702,0,-0.94698566,0,99.1,0,-0.13311678,0,-0.9,0,0.0,0,-0.55382365,0,0
2024-03-26,5434.623445845954,5462.376861771816,5424.531294600187,5434.623445845954,234577.0,0.00015477480266179455,-0.30000305,0,0.0,0,-0.21139224,0,-0.9430049,0,99.1,0,-0.12958018,0,-0.9,0,0.0,0,-0.5477342,0,0
2024-03-27,5449.761672714605,5487.607239886235,5428.7363576192565,5452.284710526049,329214.0,0.0032497678737235525,-0.30000305,0,0.0,0,-0.20357974,0,-0.93921334,0,99.1,0,-0.1260367,0,-0.9,0,0.0,0,-0.5416404,0,0
2024-03-28,5419.485218977302,5459.012811356558,5410.234080335349,5443.033571884093,248221.0,-0.0016967453339507,-0.30000305,0,0.0,0,-0.1956421,0,-0.93562216,0,99.1,0,-0.12248616,0,-0.9,0,0.0,0,-0.5355411,0,0
2024-03-29,5466.581924790887,5499.381416339632,5445.556609695535,5474.992050829025,265879.0,0.005871446229913646,-0.30000305,0,0.0,0,-0.18757123,0,-0.93224394,0,99.1,0,-0.11892837,0,-0.9,0,0.0,0,-0.5294352,0,0
2024-04-01,5483.402176867165,5714.68064291601,5470.7869878099555,5582.641664117216,664263.0,0.019662058371735958,0.40000153,1,0.0,0,-0.17935836,0,0.567093,1,99.1,0,-0.02847367,1,-0.9,0,0.0,0,-0.52332157,0,1
2024-04-02,5592.7338153629835,5611.236092646888,5543.114071737958,5568.3444498523795,369957.0,-0.0025610123531182305,0.40000153,0,0.0,0,-0.17099394,0,0.58277416,0,99.1,0,-0.025132341,0,-0.9,0,0.0,0,-0.5171989,0,0
2024-04-03,5549.001159964654,5575.913563286702,5530.498882680747,5549.001159964654,244082.0,-0.0034737954991700404,0.40000153,0,0.0,0,-0.16246751,0,0.599023,0,99.1,0,-0.02178225,0,-0.9,0,0.0,0,-0.5110661,0,0
2024-04-08,5530.498882680747,5587.687739740099,5510.314580189213,5554.047235587541,225045.0,0.0009093664746897545,0.40000153,0,0.0,0,-0.15376762,0,0.6158817,0,99.1,0,-0.018423224,0,-0.9,0,0.0,0,-0.50492173,0,0
2024-04-09,5543.114071737958,5558.252298606609,5512.837618000655,5534.703945699818,209319.0,-0.0034827377347064203,0.40000153,0,0.0,0,-0.1448817,0,0.6333971,0,99.1,0,-0.015055093,0,-0.9,0,0.0,0,-0.49876454,0,0
2024-04-10,5531.33989528456,5543.955084341772,5512.837618000655,5529.657870076934,124743.0,-0.0009117155447501135,0.40000153,0,0.0,0,-0.13579589,0,0.65162116,0,99.1,0,-0.011677682,0,-0.9,0,0.0,0,-0.49259317,0,0
2024-04-11,5539.750021322701,5555.729260795169,5485.9252146786075,5521.247744038794,141762.0,-0.001520912547528619,0.40000153,0,0.0,0,-0.12649484,0,0.6706119,0,99.1,0,-0.008290817,0,-0.9,0,0.0,0,-0.48640624,0,0
2024-04-12,5498.540403735817,5516.20166841591,5464.899899583257,5488.448252490048,85170.0,-0.005940594059406057,0.40000153,0,-0.60000014,1,-0.7782348,1,0.6904344,0,97.3,1,-0.0048943157,0,-1.2,1,0.19999695,1,-0.67592627,1,1
2024-04-15,5476.674076036654,5501.904454151072,5435.464458449768,5447.238634903164,72706.0,-0.007508427827152664,0.40000153,0,-0.60000014,0,-0.7751924,0,0.7111616,0,97.3,0,-0.0014879977,0,-1.2,0,0.19999695,0,-0.6705348,0,0
2024-04-16,5449.761672714605,5463.217874375628,5415.280155958231,5459.012811356558,53763.0,0.0021614945190671087,0.40000153,0,-0.60000014,0,-0.77238846,0,0.732876,0,97.3,0,0.0019283212,0,-1.2,0,0.19999695,0,-0.6651941,0,0
2024-04-17,5407.711042523906,5441.351546676465,5395.095853466697,5423.6902819963725,38556.0,-0.006470497612077963,0.40000153,0,-0.60000014,0,-0.76984555,0,0.75567114,0,97.3,0,0.0053548287,0,-1.2,0,0.19999695,0,-0.6599063,0,0
2024-04-18,5415.280155958231,5415.280155958231,5366.5014249370215,5370.706487956091,39577.0,-0.009768956427353204,0.40000153,0,-0.60000014,0,-0.7675895,0,0.7549135,0,97.3,0,0.005706071,0,-1.2,0,0.19999695,0,-0.6546742,0,0
2024-04-19,5390.049777843813,5420.326231581115,5384.162689617115,5404.3469921086535,26628.0,0.00626370184779268,0.40000153,0,-0.60000014,0,-0.7656503,0,0.75415665,0,97.3,0,0.0060573267,0,-1.2,0,0.19999695,0,-0.6495005,0,0
2024-04-22,5392.572815655255,5422.849269392558,5386.685727428558,5413.598130750604,17544.0,0.001711795829442142,0.40000153,0,-0.60000014,0,-0.7640626,0,0.75340056,0,97.3,0,0.006408595,0,-1.2,0,0.19999695,0,-0.64438856,0,0
2024-04-23,5420.326231581115,5427.054332411628,5400.982941693394,5411.075092939163,20930.0,-0.00046605561596979594,0.40000153,0,-0.60000014,0,-0.76286685,0,0.7526453,0,97.3,0,0.0067598773,0,-1.2,0,0.19999695,0,-0.63934225,0,0
2024-04-24,5438.6370359866405,5453.28482268052,5411.926366133094,5427.43578733838,30169.0,0.003023557078438044,0.40000153,0,-0.60000014,0,-0.76211077,0,0.75189084,0,97.3,0,0.0071111727,0,-1.2,0,0.19999695,0,-0.6343658,0,0
2024-04-25,5426.574152826974,5445.530112077878,5356.781757403191,5412.788000644499,46264.0,-0.002698841085886694,0.40000153,0,-0.60000014,0,-0.7618504,0,0.75113714,0,97.3,0,0.007462482,0,-1.2,0,0.19999695,0,-0.6294641,0,0
2024-04-26,5376.599351165499,5432.605594406806,5359.366660937403,5410.203097110283,36302.0,-0.00047755491881606993,0.40000153,0,-0.60000014,0,-0.75797427,0,0.7503843,0,97.3,0,0.007813805,0,-1.2,0,0.19999695,0,-0.624137,0,0
2024-04-29,5426.574152826974,5436.052132452425,5367.983006051452,5374.876082142691,33888.0,-0.006529702181875763,0.40000153,0,-0.60000014,0,-0.75426465,0,0.7496322,0,97.3,0,0.008165142,0,-1.2,0,0.19999695,0,-0.618859,0,0
2024-04-30,5376.599351165499,5417.096173201521,5376.599351165499,5405.033290041856,26104.0,0.0056107726835523675,0.40000153,0,-0.60000014,0,-0.750735,0,0.74888086,0,97.3,0,0.008516492,0,-1.2,0,0.19999695,0,-0.613633,0,0
2024-05-06,5397.278579439212,5461.039533283164,5390.385503347975,5425.712518315568,16283.0,0.003825920612146927,3.5,1,-0.60000014,0,-0.7474005,0,0.25127876,1,97.3,0,0.77925295,1,-1.2,0,0.19999695,0,-0.6084624,0,1
2024-05-07,5425.712518315568,5511.014334944638,5421.404345758546,5506.706162387613,36111.0,0.014927743369858915,3.5,0,-0.60000014,0,-0.7442788,0,0.25293157,0,97.3,0,0.77561337,0,-1.2,0,0.19999695,0,-0.603351,0,0
2024-05-08,5503.259624341995,5536.863370286777,5498.951451784971,5523.077218104304,36084.0,0.002972930683774244,3.5,0,-0.60000014,0,-0.74138975,0,0.2545872,0,97.3,0,0.77198917,0,-1.2,0,0.19999695,0,-0.59830326,0,0
2024-05-09,5507.5677968990185,5540.309908332398,5483.4420305796875,5519.6306800586835,29876.0,-0.0006240249609986703,3.5,0,-0.60000014,0,-0.7387564,0,0.2562457,0,97.3,0,0.76838017,0,-1.2,0,0.19999695,0,-0.5933242,0,0
2024-05-10,5516.184142013067,5559.265867583303,5494.643279227947,5556.680964049087,28880.0,0.006712457071495592,3.5,0,-0.60000014,0,-0.7364053,0,0.2579071,0,97.3,0,0.7647863,0,-1.2,0,0.19999695,0,-0.58841956,0,0
2024-05-13,5545.4797154008265,5559.265867583303,5503.259624341995,5536.863370286777,32327.0,-0.0035664444099863246,3.5,0,0.8000002,1,-0.7343672,1,0.2595714,0,97.3,1,0.7612073,0,-1.2,1,0.0,1,-0.30814523,1,1
2024-05-14,5511.014334944638,5520.4923145700905,5423.127614781356,5429.159056361189,52736.0,-0.0194522253345778,3.5,0,0.8000002,0,-0.73267806,0,0.26123863,0,97.3,0,0.75764304,0,-1.2,0,0.0,0,-0.30052358,0,0
2024-05-15,5432.605594406806,5457.592995237545,5421.404345758546,5426.574152826974,28606.0,-0.00047611490239662935,3.5,0,0.8000002,0,-0.73138005,0,0.26290882,0,97.3,0,0.7540933,0,-1.2,0,0.0,0,-0.292781,0,0
2024-05-16,5409.341462598879,5432.605594406806,5399.001848462023,5427.43578733838,34261.0,0.00015878056525897577,3.5,0,0.8000002,0,-0.73052275,0,0.26458198,0,97.3,0,0.750558,0,-1.2,0,0.0,0,-0.28490767,0,0
2024-05-17,5388.6622343251665,5441.221939520855,5369.706275074262,5437.775401475235,32993.0,0.001905064295919745,3.5,0,0.8000002,0,-0.7301653,0,0.26625812,0,97.3,0,0.74703693,0,-1.2,0,0.0,0,-0.27689272,0,0
2024-05-20,5436.91376696383,5485.165299602495,5429.159056361189,5484.303665091091,27288.0,0.008556488670575124,3.5,0,0.8000002,0,-0.7303784,0,0.2637975,0,97.3,0,0.7408695,0,-1.2,0,0.0,0,-0.268724,0,0
2024-05-21,5497.228182762161,5514.460872990256,5447.253381100687,5481.718761556877,31996.0,-0.00047132757266288294,3.5,0,0.8000002,0,-0.7312473,0,0.26133794,0,97.3,0,0.73472744,0,-1.2,0,0.0,0,-0.26038772,0,0
2024-05-22,5481.718761556877,5492.920010205137,5453.28482268052,5457.592995237545,22722.0,-0.004401131719584894,3.5,0,0.8000002,0,-0.7328761,0,0.25887933,0,97.3,0,0.72860986,0,-1.2,0,0.0,0,-0.2518685,0,0
2024-05-23,5454.146457191925,5458.45462974895,5388.6622343251665,5406.7565590646645,39637.0,-0.009314808967477495,3.5,0,0.8000002,0,-0.7353928,0,0.2564217,0,97.3,0,0.7225162,0,-1.2,0,0.0,0,-0.24314864,0,0
2024-05-24,5414.5112696673095,5438.6370359866405,5398.140213950618,5426.574152826974,24053.0,0.0036653386454184034,3.5,0,0.8000002,0,-0.73895687,0,0.2539649,0,97.3,0,0.7164456,0,-1.2,0,0.0,0,-0.234208,0,0
2024-05-27,5416.234538690116,5486.8885686253025,5414.5112696673095,5469.6558783972105,29451.0,0.007939028262940795,3.5,0,0.8000002,0,-0.7437696,0,0.251509,0,97.3,0,0.7103976,0,-1.2,0,0.0,0,-0.22502331,0,0
2024-05-28,5475.6873199770425,5490.335106670923,5455.008091703332,5472.240781931424,34624.0,0.00047258979206032947,3.5,0,0.8000002,0,-0.73870724,0,0.2490539,0,97.3,0,0.7043714,0,-1.2,0,0.0,0,-0.21699917,0,0
2024-05-29,5480.857127045472,5485.165299602495,5443.806843055068,5479.995492534066,33956.0,0.0014170996693434468,3.5,0,0.8000002,0,-0.73372597,0,0.24659954,0,97.3,0,0.6983663,0,-1.2,0,0.0,0,-0.20883378,0,0
2024-05-30,5445.530112077878,5491.196741182329,5428.297421849782,5477.410588999853,38407.0,-0.0004716981132074638,3.5,0,0.8000002,0,-0.72882974,0,0.24414591,0,97.3,0,0.6923816,0,-1.2,0,0.0,0,-0.20051707,0,0
2024-05-31,5465.347705840186,5486.8885686253025,5403.310021019048,5408.479828087475,42692.0,-0.012584552461853082,3.5,0,0.8000002,0,-0.7240232,0,0.24169295,0,97.3,0,0.68641675,0,-1.2,0,0.0,0,-0.19203804,0,0
2024-06-03,5416.234538690116,5475.6873199770425,5405.033290041856,5455.869726214734,20525.0,0.008762147522701769,2.9000015,1,0.8000002,0,-0.71931154,0,-0.8877311,1,97.3,0,1.314516,1,-1.2,0,0.0,0,-0.18338457,0,1
2024-06-04,5474.825685465638,5508.429431410423,5425.712518315568,5461.039533283164,17409.0,0.0009475679090338307,2.9000015,0,0.8000002,0,-0.71470064,0,-0.8846112,0,97.3,0,1.3034934,0,-1.2,0,0.0,0,-0.17454319,0,0
2024-06-05,5459.316264260352,5492.920010205137,5451.561553657712,5488.6118376481145,9748.0,0.00504891132849461,2.9000015,0,0.8000002,0,-0.710197,0,-0.88150406,0,97.3,0,1.2926131,0,-1.2,0,0.0,0,-0.16549903,0,0
2024-06-06,5461.487173828877,5519.215897959673,5451.865719807074,5512.2184768529105,570960.0,0.004301021807166405,2.9000015,0,0.8000002,0,-0.70580804,0,-0.87840974,0,97.3,0,1.2818714,0,-1.2,0,0.0,0,-0.15623552,0,0
2024-06-07,5506.970411022839,5527.087996704782,5490.351535894274,5511.343799214566,401335.0,-0.0001586797841952592,2.9000015,0,0.8000002,0,-0.7015422,0,-0.87532794,0,97.3,0,1.2712647,0,-1.2,0,0.0,0,-0.14673412,0,0
2024-06-11,5478.106048957438,5478.9807265957825,5408.131837889804,5417.753291911602,393587.0,-0.016981431518807155,2.9000015,0,0.8000002,0,-0.6974091,0,-0.87225866,0,97.3,0,1.2607892,0,-1.2,0,0.0,0,-0.136974,0,0
