date,open,high,low,close,volume,returns,fac_居民鲜果消费价格指数CPI_上年=100_当月_zscore,fac_居民鲜果消费价格指数CPI_上年=100_当月_zscore_release,fac_居民鲜果消费价格指数CPI_上年=100_当月_level,fac_居民鲜果消费价格指数CPI_上年=100_当月_level_release,fac_PPIRM_农副产品类_全国_当期同比增长率_月_diff,fac_PPIRM_农副产品类_全国_当期同比增长率_月_diff_release,fac_居民粮食消费价格指数CPI_上年=100_当月_zscore,fac_居民粮食消费价格指数CPI_上年=100_当月_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_农副食品加工业_全国_当期同比增长率_月_diff,fac_PPI_农副食品加工业_全国_当期同比增长率_月_diff_release,fac_对CPI同比拉动_食品_粮食_全国_当期同比增长率_月_zscore,fac_对CPI同比拉动_食品_粮食_全国_当期同比增长率_月_zscore_release,fac_PPIRM_农副产品类_全国_当期同比增长率_月_zscore,fac_PPIRM_农副产品类_全国_当期同比增长率_月_zscore_release,fac_居民食品消费价格指数CPI_上年=100_当月_zscore,fac_居民食品消费价格指数CPI_上年=100_当月_zscore_release,fac_CPI_翘尾因素_当月_level,fac_CPI_翘尾因素_当月_level_release,fac_PMI_New_Orders_level,fac_PMI_New_Orders_level_release,fac_制造业采购经理指数PMI_进口_level,fac_制造业采购经理指数PMI_进口_level_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PPI_农副食品加工业_全国_当期同比增长率_月_level,fac_PPI_农副食品加工业_全国_当期同比增长率_月_level_release,fac_PMI_New_Orders_zscore,fac_PMI_New_Orders_zscore_release,fac_居民食品消费价格指数CPI_上年=100_当月_diff,fac_居民食品消费价格指数CPI_上年=100_当月_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,any_effective_release
2018-01-19,2429.9061560116534,2429.9061560116534,2411.2042944480695,2411.2042944480695,18914.0,-0.007150715071507108,0.6548597,0,106.3086,0,-0.6,0,-0.25013846,0,62.2,0,-0.5,0,0.4463254,0,-1.3246005,0,-0.8643054,0,,0,53.4,0,51.2,0,2.4000015,0,,0,-0.6,0,0.5356554,0,-3.5061035,0,,0,0.3576146,0,0
2018-01-22,2415.2118362116953,2420.5552252298635,2407.196752684444,2416.5476834662354,25490.0,0.0022160664819939058,0.6512257,0,106.3086,0,-0.6,0,-0.25053158,0,62.2,0,-0.5,0,0.43993375,0,-1.3145343,0,-0.857323,0,,0,53.4,0,51.2,0,2.4000015,0,,0,-0.6,0,0.5340533,0,-3.5061035,0,,0,0.36395028,0,0
2018-01-23,2424.562766993487,2427.2344615025727,2389.8307383753986,2395.1741273935672,26080.0,-0.008844665561082765,0.6476043,0,106.3086,0,-0.6,0,-0.25092483,0,62.2,0,-0.5,0,0.43350953,0,-1.3046128,0,-0.8503801,0,,0,53.4,0,51.2,0,2.4000015,0,,0,-0.6,0,0.53245395,0,-3.5061035,0,,0,0.3703595,0,0
2018-01-24,2381.8156548481493,2524.7513110841296,2381.8156548481493,2396.5099746481087,25194.0,0.0005577244841046269,0.6439953,0,106.3086,0,-0.6,0,-0.2513182,0,62.2,0,-0.5,0,0.42705035,0,-1.294833,0,-0.8434757,0,,0,53.4,0,51.2,0,2.4000015,0,,0,-0.6,0,0.5308572,0,-3.5061035,0,,0,0.37684435,0,0
2018-01-25,2392.502432884482,2408.5325999389847,2391.166585629942,2407.196752684444,35492.0,0.004459308807135187,0.64039856,0,106.3086,0,-0.6,0,-0.25171167,0,62.2,0,-0.5,0,0.42055374,0,-1.2851923,0,-0.83660877,0,,0,53.4,0,51.2,0,2.4000015,0,,0,-0.6,0,0.52926314,0,-3.5061035,0,,0,0.3834069,0,0
2018-01-26,2403.189210920819,2413.8759889571547,2397.8458219026493,2404.52505817536,25998.0,-0.0011098779134297576,0.636814,0,106.3086,0,-0.6,0,-0.2521053,0,62.2,0,-0.5,0,0.41401705,0,-1.2756879,0,-0.8297783,0,,0,53.4,0,51.2,0,2.4000015,0,,0,-0.6,0,0.52767164,0,-3.5061035,0,,0,0.39004952,0,0
2018-01-29,2412.5401417026114,2415.2118362116953,2395.1741273935672,2397.8458219026493,34958.0,-0.002777777777778323,0.6332414,0,106.3086,0,-0.6,0,-0.252499,0,62.2,0,-0.5,0,0.40743747,0,-1.2663175,0,-0.8229833,0,,0,53.4,0,51.2,0,2.4000015,0,,0,-0.6,0,0.52608275,0,-3.5061035,0,,0,0.39677444,0,0
2018-01-30,2397.8458219026493,2403.189210920819,2395.1741273935672,2395.1741273935672,19704.0,-0.0011142061281329552,0.62968063,0,106.3086,0,-0.6,0,-0.25289288,0,62.2,0,-0.5,0,0.40081203,0,-1.2570786,0,-0.81622297,0,,0,53.4,0,51.2,0,2.4000015,0,,0,-0.6,0,0.52449644,0,-3.5061035,0,,0,0.40358412,0,0
2018-01-31,2396.5099746481087,2400.517516411735,2391.166585629942,2393.8382801390244,15030.0,-0.0005577244841052931,0.6261315,0,106.3086,0,-0.6,0,-0.25328684,0,62.2,0,-0.5,0,0.39413753,0,-1.2479692,0,-0.80949616,0,,0,53.4,0,51.2,0,2.4000015,0,,0,-0.6,0,0.5229127,0,-3.5061035,0,,0,0.4104811,0,0
2018-02-01,2393.8382801390244,2405.860905429902,2393.8382801390244,2404.52505817536,5346.0,0.0044642857142860315,0.62259394,0,106.3086,0,-0.6,0,-0.25368094,0,59.7,1,-0.5,0,0.3874106,0,-1.238987,0,-0.802802,0,,0,52.6,1,50.4,1,-2.5,1,,0,-0.6,0,-0.8166801,1,-3.5061035,0,,0,0.001591228,1,0
2018-02-02,2401.8533636662755,2407.196752684444,2397.8458219026493,2404.52505817536,1324.0,0.0,0.6190677,0,106.3086,0,-0.6,0,-0.25407517,0,59.7,0,-0.5,0,0.38062757,0,-1.2301301,0,-0.79613966,0,,0,52.6,0,50.4,0,-2.5,0,,0,-0.6,0,-0.81167066,0,-3.5061035,0,,0,0.00819984,0,0
2018-02-05,2401.645194100337,2420.2214552701757,2400.318318302493,2409.60644888741,434632.0,0.0021132616999657294,0.6155528,0,106.3086,0,-0.6,0,-0.2544695,0,59.7,0,-0.5,0,0.3737845,0,-1.2213967,0,-0.7895081,0,,0,52.6,0,50.4,0,-2.5,0,,0,-0.6,0,-0.8066879,0,-3.5061035,0,,0,0.014883032,0,0
2018-02-06,2409.60644888741,2413.5870762809473,2398.9914425046472,2408.279573089565,300948.0,-0.0005506607929512963,0.61204886,0,106.3086,0,-0.6,0,-0.254864,0,59.7,0,-0.5,0,0.3668772,0,-1.2127849,0,-0.78290653,0,,0,52.6,0,50.4,0,-2.5,0,,0,-0.6,0,-0.8017313,0,-3.5061035,0,,0,0.021643613,0,0
2018-02-07,2414.9139520787926,2425.528958461555,2409.60644888741,2421.5483310680215,355150.0,0.005509641873278959,0.608556,0,106.3086,0,-0.6,0,-0.2552586,0,59.7,0,-0.5,0,0.3599011,0,-1.2042934,0,-0.7763339,0,,0,52.6,0,50.4,0,-2.5,0,,0,-0.6,0,-0.7997287,0,-3.5061035,0,,0,0.024914952,0,0
2018-02-08,2421.5483310680215,2428.182710057247,2414.9139520787926,2422.8752068658646,247250.0,0.0005479452054784062,0.60507387,0,106.3086,0,-0.6,0,-0.25565332,0,59.7,0,-0.5,0,0.3528512,0,-1.1959205,0,-0.76978946,0,,0,52.6,0,50.4,0,-2.5,0,,0,-0.6,0,-0.79773146,0,-3.5061035,0,,0,0.028195841,0,0
2018-02-09,2425.528958461555,2430.836461652938,2410.933324685254,2420.2214552701757,367656.0,-0.0010952902519159036,0.60160244,0,106.3086,0,-0.6,0,-0.25604817,0,59.7,0,-0.5,0,0.34572217,0,-1.1876647,0,-0.7632723,0,,0,52.6,0,50.4,0,-2.5,0,,0,-0.6,0,-0.79573953,0,-3.5061035,0,,0,0.031486448,0,0
2018-02-12,2418.894579472329,2422.8752068658646,2406.952697291719,2412.2602004831024,299522.0,-0.003289473684210731,0.61337876,1,106.3709,1,-0.6,1,-0.28611735,1,59.7,0,-0.5,1,-2.881018,1,-1.9073184,1,-0.7567815,0,,0,52.6,0,50.4,0,-2.5,0,,0,-1.1,1,-0.7937529,0,-3.5061035,0,,0,0.034786936,0,1
2018-02-13,2414.9139520787926,2414.9139520787926,2384.3958087283454,2388.376436121882,408506.0,-0.009900990099010576,0.60983557,0,106.3709,0,-0.6,0,-0.28638822,0,59.7,0,-0.5,0,-2.881018,0,-1.8899502,0,-0.75031626,0,,0,52.6,0,50.4,0,-2.5,0,,0,-1.1,0,-0.7917715,0,-3.5061035,0,,0,0.03809748,0,0
2018-02-14,2385.7226845261885,2405.6258214938725,2383.0689329305014,2404.298945696027,200064.0,0.0066666666666663765,0.6063034,0,106.3709,0,-0.6,0,-0.28665918,0,59.7,0,-0.5,0,-2.881018,0,-1.8730192,0,-0.7438756,0,,0,52.6,0,50.4,0,-2.5,0,,0,-1.1,0,-0.78979534,0,-3.5061035,0,,0,0.041418254,0,0
2018-02-22,2408.279573089565,2417.567703674483,2400.318318302493,2413.5870762809473,246162.0,0.003863134657837275,0.60278213,0,106.3709,0,-0.6,0,-0.28693017,0,59.7,0,-0.5,0,-2.881018,0,-1.8565116,0,-0.7374588,0,,0,52.6,0,50.4,0,-2.5,0,,0,-1.1,0,-0.78782433,0,-3.5061035,0,,0,0.04474943,0,0
2018-02-23,2410.933324685254,2417.567703674483,2398.9914425046472,2405.6258214938725,293750.0,-0.0032985156679501415,0.5992716,0,106.3709,0,-0.6,0,-0.28720123,0,59.7,0,-0.5,0,-2.881018,0,-1.8404144,0,-0.73106503,0,,0,52.6,0,50.4,0,-2.5,0,,0,-1.1,0,-0.7858585,0,-3.5061035,0,,0,0.048091196,0,0
2018-02-26,2413.5870762809473,2437.4708406421655,2408.279573089565,2426.855834259402,574940.0,0.008825151682295251,0.59741056,0,106.3709,0,-0.6,0,-0.2871484,0,59.7,0,-0.5,0,-2.8228097,0,-1.8270013,0,-0.7246933,0,,0,52.6,0,50.4,0,-2.5,0,,0,-1.1,0,-0.78389776,0,-3.5061035,0,,0,0.051443722,0,0
2018-02-27,2428.182710057247,2429.5095858550926,2420.2214552701757,2425.528958461555,249386.0,-0.0005467468562062594,0.59555334,0,106.3709,0,-0.6,0,-0.28709552,0,59.7,0,-0.5,0,-2.7675152,0,-1.8139777,0,-0.71834284,0,,0,52.6,0,50.4,0,-2.5,0,,0,-1.1,0,-0.7819421,0,-3.5061035,0,,0,0.0548072,0,0
2018-02-28,2418.894579472329,2432.163337450783,2418.894579472329,2428.182710057247,274142.0,0.00109409190372034,0.59369993,0,106.3709,0,-0.6,0,-0.28704265,0,59.7,0,-0.5,0,-2.7148914,0,-1.8013375,0,-0.7120128,0,,0,52.6,0,50.4,0,-2.5,0,,0,-1.1,0,-0.77999157,0,-3.5061035,0,,0,0.058181815,0,0
2018-03-01,2436.1439648443197,2440.1245922378553,2424.2020826637104,2425.528958461555,394478.0,-0.0010928961748638555,0.59185034,0,106.3709,0,-0.6,0,-0.2869898,0,53.4,1,-0.5,0,-2.6647217,0,-1.7890749,0,-0.7057024,0,,0,51.0,1,49.8,1,-6.299999,1,,0,-1.1,0,-3.343849,1,-3.5061035,0,,0,-1.0216627,1,0
2018-03-02,2429.5095858550926,2460.0277292055393,2424.2020826637104,2441.451468035702,598408.0,0.006564551422320042,0.5900045,0,106.3709,0,-0.6,0,-0.28693694,0,53.4,0,-0.5,0,-2.6168146,0,-1.7771853,0,-0.69941074,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-1.1,0,-3.2617881,0,-3.5061035,0,,0,-1.0135965,0,0
2018-03-05,2448.085847024929,2485.238369364602,2442.778343833548,2479.9308661732193,677752.0,0.015760869565216717,0.5881624,0,106.3709,0,-0.6,0,-0.2868841,0,53.4,0,-0.5,0,-2.5709977,0,-1.7656648,0,-0.69313693,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-1.1,0,-3.1848876,0,-3.5061035,0,,0,-1.0055962,0,0
2018-03-06,2481.257741971065,2499.834003140904,2481.257741971065,2490.5458725559824,414430.0,0.004280363830925227,0.58632404,0,106.3709,0,-0.6,0,-0.28683126,0,53.4,0,-0.5,0,-2.5271173,0,-1.7545098,0,-0.6868803,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-1.1,0,-3.1126158,0,-3.5061035,0,,0,-0.99766004,0,0
2018-03-07,2493.1996241516767,2493.1996241516767,2457.373977609846,2464.0083565990767,454610.0,-0.010655301012251983,0.58448935,0,106.3709,0,-0.6,0,-0.2867784,0,53.4,0,-0.5,0,-2.4850345,0,-1.7437178,0,-0.6806398,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-1.1,0,-3.044515,0,-3.5061035,0,,0,-0.98978674,0,0
2018-03-08,2458.7008534076917,2460.0277292055393,2430.836461652938,2446.7589712270833,535206.0,-0.007000538502962561,0.58265835,0,106.3709,0,-0.6,0,-0.28672555,0,53.4,0,-0.5,0,-2.444625,0,-1.7332871,0,-0.6744148,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-1.1,0,-2.9801881,0,-3.5061035,0,,0,-0.9819748,0,0
2018-03-09,2452.066474418465,2456.0471018120024,2429.5095858550926,2430.836461652938,314642.0,-0.006507592190889144,0.58083105,0,106.3709,0,-0.6,0,-0.2866727,0,53.4,0,-0.5,0,-2.4057748,0,-1.7232165,0,-0.6682043,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-1.1,0,-2.9192898,0,-3.5061035,0,,0,-0.97422266,0,0
2018-03-12,2428.182710057247,2430.836461652938,2412.2602004831024,2414.9139520787926,314906.0,-0.006550218340611091,1.1421472,1,108.7007,1,-0.1,1,-0.30388117,1,53.4,0,0.3,1,-2.3683815,0,-1.8361534,1,-0.6620075,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,1,-2.861517,0,-3.5061035,0,,0,-0.966529,0,1
2018-03-13,2416.240827876637,2421.5483310680215,2405.6258214938725,2418.894579472329,228602.0,0.0016483516483516425,1.1355716,0,108.7007,0,-0.1,0,-0.3037531,0,53.4,0,0.3,0,-2.332352,0,-1.8251516,0,-0.6558236,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.8050296,0,-3.5061035,0,,0,-0.9589145,0,0
2018-03-14,2416.240827876637,2421.5483310680215,2412.2602004831024,2412.2602004831024,179408.0,-0.0027427317608335056,1.1290513,0,108.7007,0,-0.1,0,-0.30362505,0,53.4,0,0.3,0,-2.2976005,0,-1.8145655,0,-0.6496517,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.751307,0,-3.5061035,0,,0,-0.9513557,0,0
2018-03-15,2408.279573089565,2409.60644888741,2391.0301877175743,2396.337690908955,335486.0,-0.006600660066007125,1.1225857,0,108.7007,0,-0.1,0,-0.30349702,0,53.4,0,0.3,0,-2.2640493,0,-1.8043947,0,-0.64349097,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.7001228,0,-3.5061035,0,,0,-0.9438514,0,0
2018-03-16,2401.645194100337,2420.2214552701757,2401.645194100337,2418.894579472329,224938.0,0.009413067552602739,1.1161735,0,108.7007,0,-0.1,0,-0.30336902,0,53.4,0,0.3,0,-2.231627,0,-1.7946396,0,-0.6373405,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.651276,0,-3.5061035,0,,0,-0.93640023,0,0
2018-03-19,2421.5483310680215,2429.5095858550926,2402.972069898181,2406.952697291719,245142.0,-0.004936917169501176,1.1098138,0,108.7007,0,-0.1,0,-0.303241,0,53.4,0,0.3,0,-2.2002676,0,-1.7853016,0,-0.6311994,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.6045878,0,-3.5061035,0,,0,-0.92900103,0,0
2018-03-20,2406.952697291719,2408.279573089565,2395.01081511111,2401.645194100337,214980.0,-0.0022050716648290836,1.103506,0,108.7007,0,-0.1,0,-0.303113,0,53.4,0,0.3,0,-2.169911,0,-1.7763833,0,-0.6250669,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.559897,0,-3.5061035,0,,0,-0.9216525,0,0
2018-03-21,2402.972069898181,2412.2602004831024,2397.6645667068005,2397.6645667068005,145518.0,-0.0016574585635359407,1.0951076,0,108.7007,0,-0.1,0,-0.3030456,0,53.4,0,0.3,0,-2.169911,0,-1.7625307,0,-0.61894196,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.5170596,0,-3.5061035,0,,0,-0.9143535,0,0
2018-03-22,2398.9914425046472,2401.645194100337,2388.376436121882,2393.6839393132636,210374.0,-0.0016602102933039875,1.0867885,0,108.7007,0,-0.1,0,-0.3029782,0,53.4,0,0.3,0,-2.169911,0,-1.7490245,0,-0.6128237,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.4759452,0,-3.5061035,0,,0,-0.9071028,0,0
2018-03-23,2392.3570635154197,2396.337690908955,2381.7420571326556,2387.049560324037,167702.0,-0.0027716186252768615,1.078547,0,108.7007,0,-0.1,0,-0.30291077,0,53.4,0,0.3,0,-2.169911,0,-1.7358575,0,-0.6067114,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.4364364,0,-3.5061035,0,,0,-0.89989936,0,0
2018-03-26,2381.7420571326556,2391.0301877175743,2379.0883055369613,2383.0689329305014,245322.0,-0.0016675931072814842,1.0703812,0,108.7007,0,-0.1,0,-0.3028434,0,53.4,0,0.3,0,-2.169911,0,-1.7230229,0,-0.6006039,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.3984265,0,-3.5061035,0,,0,-0.8927419,0,0
2018-03-27,2381.7420571326556,2387.049560324037,2363.165795962818,2364.4926717606627,122054.0,-0.007795100222717899,1.0622894,0,108.7007,0,-0.1,0,-0.30277598,0,53.4,0,0.3,0,-2.169911,0,-1.7105144,0,-0.5945003,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.3618186,0,-3.5061035,0,,0,-0.8856295,0,0
2018-03-28,2364.4926717606627,2380.4151813348085,2364.4926717606627,2377.7614297391183,106312.0,0.0056116722783392525,1.0542699,0,108.7007,0,-0.1,0,-0.3027086,0,53.4,0,0.3,0,-2.169911,0,-1.6983265,0,-0.5883997,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.326524,0,-3.5061035,0,,0,-0.87856084,0,0
2018-03-29,2373.7808023455814,2375.107678143425,2364.4926717606627,2368.4732991542,73724.0,-0.003906249999999889,1.0463214,0,108.7007,0,-0.1,0,-0.30264118,0,53.4,0,0.3,0,-2.169911,0,-1.6864538,0,-0.58230114,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.292462,0,-3.5061035,0,,0,-0.87153506,0,0
2018-03-30,2375.107678143425,2375.107678143425,2363.165795962818,2368.4732991542,87254.0,0.0,1.0384421,0,108.7007,0,-0.1,0,-0.3025738,0,53.4,0,0.3,0,-2.169911,0,-1.6748921,0,-0.5762036,0,,0,51.0,0,49.8,0,-6.299999,0,,0,-0.8,0,-2.2595587,0,-3.5061035,0,,0,-0.86455107,0,0
2018-04-02,2363.165795962818,2365.8195475585076,2344.5895347929804,2360.5120443671267,140142.0,-0.003361344537815336,1.0306306,0,108.7007,0,-0.1,0,-0.30250642,0,53.4,1,0.3,0,-2.169911,0,-1.663637,0,-0.570106,0,,0,53.3,1,51.3,1,0.0,1,,0,-0.8,0,0.47066307,1,-3.5061035,0,,0,-0.8576078,1,0
2018-04-03,2361.8389201649725,2368.4732991542,2353.8776653779005,2356.5314169735893,56388.0,-0.001686340640809858,1.0228853,0,108.7007,0,-0.1,0,-0.30243903,0,53.4,0,0.3,0,-2.169911,0,-1.6526854,0,-0.5640074,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.8,0,0.46905544,0,-3.5061035,0,,0,-0.85070425,0,0
2018-04-04,2361.8389201649725,2375.107678143425,2361.8389201649725,2373.7808023455814,71862.0,0.007319819819820106,1.0152049,0,108.7007,0,-0.1,0,-0.30237168,0,53.4,0,0.3,0,-2.169911,0,-1.6420342,0,-0.55790675,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.8,0,0.46745017,0,-3.5061035,0,,0,-0.8438394,0,0
2018-04-09,2356.5314169735893,2377.7614297391183,2339.2820316016005,2357.858292771436,155440.0,-0.006707657909446385,1.007588,0,108.7007,0,-0.1,0,-0.3023043,0,53.4,0,0.3,0,-2.169911,0,-1.6316807,0,-0.5518029,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.8,0,0.46584722,0,-3.5061035,0,,0,-0.8370123,0,0
2018-04-10,2357.858292771436,2357.858292771436,2328.667025218835,2329.993901016682,74544.0,-0.011817670230725552,1.0000331,0,108.7007,0,-0.1,0,-0.3022369,0,53.4,0,0.3,0,-2.169911,0,-1.6216234,0,-0.27639556,1,,0,53.3,0,51.3,0,0.0,0,,0,-0.8,0,0.46424657,0,0.40000153,1,,0,-0.830222,0,0
2018-04-11,2326.0132736231444,2337.955155803753,2319.3788946339164,2326.0132736231444,33678.0,-0.0017084282460140265,0.9925389,0,108.7007,0,-0.1,0,-0.30216956,0,53.4,0,0.3,0,-2.169911,0,-1.6118606,0,-0.26982102,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.8,0,0.46264824,0,0.40000153,0,,0,-0.82346755,0,0
2018-04-12,2315.39826724038,2319.3788946339164,2306.1101366554626,2314.0713914425337,47802.0,-0.005134055904164825,0.6910423,1,107.4349,1,-0.8,1,-0.30462286,1,53.4,0,0.3,1,-2.169911,0,-2.617377,1,-0.26318976,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.5,1,0.4610522,0,0.40000153,0,,0,-0.81674796,0,1
2018-04-13,2319.3788946339164,2332.6476526123715,2307.437012453308,2322.032646229607,26548.0,0.0034403669724771824,0.6858842,0,107.4349,0,-0.8,0,-0.30454448,0,53.4,0,0.3,0,-2.169911,0,-2.5853736,0,-0.25649896,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.5,0,0.45945844,0,0.40000153,0,,0,-0.8100624,0,0
2018-04-16,2315.39826724038,2327.34014942099,2314.0713914425337,2327.34014942099,18056.0,0.0022857142857148904,0.6807462,0,107.4349,0,-0.8,0,-0.3044661,0,53.4,0,0.3,0,-2.169911,0,-2.554626,0,-0.24974559,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.5,0,0.45945844,0,0.40000153,0,,0,-0.8050276,0,0
2018-04-17,2340.3145221283007,2344.3565161216143,2334.9251968038825,2338.9671907971956,250546.0,0.004995849609305214,0.6756279,0,107.4349,0,-0.8,0,-0.30438772,0,53.4,0,0.3,0,-2.169911,0,-2.52507,0,1.4941957,1,,0,53.3,0,51.3,0,0.0,0,,0,-0.5,0,0.45945844,0,2.5,1,,0,-0.8000193,0,0
2018-04-18,2343.009184790509,2348.3985101149274,2336.2725281349876,2337.6198594660923,159022.0,-0.0005760368663589865,0.6705289,0,107.4349,0,-0.8,0,-0.30430937,0,53.4,0,0.3,0,-2.169911,0,-2.4966462,0,1.5001882,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.5,0,0.45945844,0,2.5,0,,0,-0.7950371,0,0
2018-04-19,2343.009184790509,2344.3565161216143,2333.5778654727787,2340.3145221283007,384932.0,0.0011527377521611815,0.6654487,0,107.4349,0,-0.8,0,-0.304231,0,53.4,0,0.3,0,-2.169911,0,-2.4693007,0,1.5062325,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.5,0,0.45945844,0,2.5,0,,0,-0.7900805,0,0
2018-04-20,2340.3145221283007,2352.4405041082387,2340.3145221283007,2347.051178783822,200260.0,0.0028785261945880602,0.6603871,0,107.4349,0,-0.8,0,-0.30415264,0,53.4,0,0.3,0,-2.169911,0,-2.4429848,0,1.5123291,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.5,0,0.45945844,0,2.5,0,,0,-0.78514916,0,0
2018-04-23,2344.3565161216143,2355.135166770448,2344.3565161216143,2347.051178783822,116912.0,0.0,0.65534353,0,107.4349,0,-0.8,0,-0.3040743,0,53.4,0,0.3,0,-2.169911,0,-2.4176526,0,1.5184789,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.5,0,0.45945844,0,2.5,0,,0,-0.78024274,0,0
2018-04-24,2348.3985101149274,2351.093172777135,2340.3145221283007,2343.009184790509,63646.0,-0.001722158438576149,0.6508693,0,107.4349,0,-0.8,0,-0.30378965,0,53.4,0,0.3,0,-2.1405013,0,-2.3878956,0,1.5246828,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.5,0,0.45945844,0,2.5,0,,0,-0.77536076,0,0
2018-04-25,2330.8832028105703,2344.3565161216143,2330.8832028105703,2338.9671907971956,97272.0,-0.0017251293847040383,0.64641124,0,107.4349,0,-0.8,0,-0.30350506,0,53.4,0,0.3,0,-2.111987,0,-2.3591642,0,1.5309415,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.5,0,0.45945844,0,2.5,0,,0,-0.7705029,0,0
2018-04-26,2338.9671907971956,2338.9671907971956,2325.493877486151,2326.8412088172563,90878.0,-0.005184331797234987,0.64196897,0,107.4349,0,-0.8,0,-0.30322057,0,53.4,0,0.3,0,-2.084321,0,-2.3314068,0,1.5372561,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.5,0,0.45945844,0,2.5,0,,0,-0.76566875,0,0
2018-04-27,2326.8412088172563,2334.9251968038825,2321.4518834928404,2332.230534141673,73786.0,0.0023161551823969173,0.6375423,0,107.4349,0,-0.8,0,-0.3029361,0,53.4,0,0.3,0,-2.0574584,0,-2.3045752,0,1.5436274,0,,0,53.3,0,51.3,0,0.0,0,,0,-0.5,0,0.45945844,0,2.5,0,,0,-0.76085794,0,0
2018-05-02,2336.2725281349876,2336.2725281349876,2324.1465461550474,2334.9251968038825,261744.0,0.001155401502022313,0.63313097,0,107.4349,0,-0.8,0,-0.30265173,0,53.0,1,0.3,0,-2.0313585,0,-2.2786248,0,1.5500562,0,,0,52.9,1,50.2,1,-0.40000153,1,,0,-0.5,0,-0.012217377,1,2.5,0,,0,-0.82419324,1,0
2018-05-03,2336.2725281349876,2341.6618534594045,2328.188540148362,2340.3145221283007,231132.0,0.002308136180035003,0.6287347,0,107.4349,0,-0.8,0,-0.3023674,0,53.0,0,0.3,0,-2.005983,0,-2.2535145,0,1.5565436,0,,0,52.9,0,50.2,0,-0.40000153,0,,0,-0.5,0,-0.010341823,0,2.5,0,,0,-0.81891495,0,0
2018-05-04,2340.3145221283007,2344.3565161216143,2332.230534141673,2332.230534141673,108946.0,-0.0034542314335066493,0.62435323,0,107.4349,0,-0.8,0,-0.30208313,0,53.0,0,0.3,0,-1.9812968,0,-2.2292068,0,1.5630906,0,,0,52.9,0,50.2,0,-0.40000153,0,,0,-0.5,0,-0.008464701,0,2.5,0,,0,-0.81366557,0,0
2018-05-07,2337.6198594660923,2343.009184790509,2333.5778654727787,2341.6618534594045,76468.0,0.004043905257077096,0.6199863,0,107.4349,0,-0.8,0,-0.30179894,0,53.0,0,0.3,0,-1.9572663,0,-2.2056663,0,1.569698,0,,0,52.9,0,50.2,0,-0.40000153,0,,0,-0.5,0,-0.0065859887,0,2.5,0,,0,-0.8084446,0,0
2018-05-08,2343.009184790509,2349.7458414460316,2338.9671907971956,2348.3985101149274,51178.0,0.0028768699654779795,0.6156336,0,107.4349,0,-0.8,0,-0.3015148,0,53.0,0,0.3,0,-1.9338608,0,-2.1828604,0,1.5763669,0,,0,52.9,0,50.2,0,-0.40000153,0,,0,-0.5,0,-0.0047056624,0,2.5,0,,0,-0.80325156,0,0
