date,open,high,low,close,volume,returns,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_PMI_level,fac_PMI_level_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_Non_Mfg_PMI_Constr_Expectation_diff,fac_Non_Mfg_PMI_Constr_Expectation_diff_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PPI_diff,fac_PPI_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_Non_Mfg_PMI_Constr_Expectation_zscore,fac_Non_Mfg_PMI_Constr_Expectation_zscore_release,fac_PPIRM_Fuel_Power_YoY_diff,fac_PPIRM_Fuel_Power_YoY_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PPIRM_Fuel_Power_YoY_level,fac_PPIRM_Fuel_Power_YoY_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PPIRM_Fuel_Power_YoY_zscore,fac_PPIRM_Fuel_Power_YoY_zscore_release,fac_PPIRM_diff,fac_PPIRM_diff_release,any_effective_release
2024-12-16,6302.988826255775,6349.463634261247,6238.928955761745,6343.183254801049,839879.0,0.005375273740792608,55.6,0,50.8,0,9168.0,1,-1.5113136,0,0.3999977,0,-0.23921248,0,0.5999999,0,23288.0,1,,1,-0.42480186,0,-0.3000002,0,-0.70000076,0,-6.5,0,-0.256826,0,-0.81236464,0,0.3000002,0,1
2024-12-17,6359.512241397566,6373.329076210005,6309.269205715973,6319.317812852295,626576.0,-0.0037623762376233216,55.6,0,50.8,0,9168.0,0,-1.4972589,0,0.3999977,0,-0.24278249,0,0.5999999,0,23288.0,0,,0,-0.41910326,0,-0.3000002,0,-0.70000076,0,-6.5,0,-0.25572404,0,-0.81286633,0,0.3000002,0,0
2024-12-18,6302.988826255775,6358.256165505526,6296.708446795574,6315.549585176172,583792.0,-0.0005963029218849503,55.6,0,50.8,0,9168.0,0,-1.4834341,0,0.3999977,0,-0.24636988,0,0.5999999,0,23288.0,0,,0,-0.41339165,0,-0.3000002,0,-0.70000076,0,-6.5,0,-0.2546226,0,-0.8133684,0,0.3000002,0,0
2024-12-19,6315.549585176172,6328.110344096572,6233.904652193584,6255.257942358264,541108.0,-0.009546539379474472,55.6,0,50.8,0,9168.0,0,-1.4698317,0,0.3999977,0,-0.24997495,0,0.5999999,0,23288.0,0,,0,-0.4076661,0,-0.3000002,0,-0.70000076,0,-6.5,0,-0.25352177,0,-0.8138708,0,0.3000002,0,0
2024-12-20,6236.416803977666,6284.147687875178,6206.270982568712,6279.123384307019,392248.0,0.003815261044176399,55.6,0,50.8,0,9168.0,0,-1.4564446,0,0.3999977,0,-0.25359794,0,0.5999999,0,23288.0,0,,0,-0.40192556,0,-0.3000002,0,-0.70000076,0,-6.5,0,-0.25242153,0,-0.8143736,0,0.3000002,0,0
2024-12-23,6242.697183437866,6339.415027124927,6242.697183437866,6338.158951232891,244553.0,0.009401880376075367,55.6,0,50.8,0,9168.0,0,-1.4432663,0,0.3999977,0,-0.2572392,0,0.5999999,0,23288.0,0,,0,-0.3961691,0,-0.3000002,0,-0.70000076,0,-6.5,0,-0.25132182,0,-0.8148768,0,0.3000002,0,0
2024-12-24,6323.086040528413,6353.231861937368,6282.8916119831365,6315.549585176172,131610.0,-0.0035671819262786952,55.6,0,50.8,0,9168.0,0,-1.4302902,0,0.3999977,0,-0.26089892,0,0.5999999,0,23288.0,0,,0,-0.39039564,0,-0.3000002,0,-0.70000076,0,-6.5,0,-0.2502227,0,-0.8153804,0,0.3000002,0,0
2024-12-25,6294.196295011496,6328.110344096572,6212.55136202891,6250.233638790103,195818.0,-0.010342084327764178,55.6,0,50.8,0,9168.0,0,-1.4175103,0,0.3999977,0,-0.26436695,0,0.5999999,0,23288.0,0,,0,-0.38460413,0,-0.3000002,0,-0.70000076,0,-6.5,0,-0.24912415,0,-0.8177949,0,0.3000002,0,0
2024-12-26,6225.112120949305,6301.732750363735,6225.112120949305,6243.953259329902,103678.0,-0.001004823151125822,55.6,0,50.8,0,9168.0,0,-1.4049205,0,0.3999977,0,-0.26785156,0,0.5999999,0,23288.0,0,,0,-0.37879342,0,-0.3000002,0,-0.70000076,0,-6.5,0,-0.24802616,0,-0.82021874,0,0.3000002,0,0
2024-12-27,6226.368196841345,6289.171991443338,6210.0392102448295,6222.599969165228,79424.0,-0.0034198350432503855,55.6,0,50.8,0,9168.0,0,-1.3925151,0,0.3999977,0,-0.27135298,0,0.5999999,0,23288.0,0,-0.10351629,0,-0.37296242,0,-0.3000002,0,-0.70000076,0,-6.5,0,-0.2469287,0,-0.822652,0,0.3000002,0,0
2024-12-30,6242.697183437866,6275.355156630901,6218.831741489111,6255.257942358264,89354.0,0.005248284214776078,55.6,0,50.8,0,9168.0,0,-1.3802887,0,0.3999977,0,-0.27487144,0,0.5999999,0,23288.0,0,-0.10322205,0,-0.36710995,0,-0.3000002,0,-0.70000076,0,-6.5,0,-0.24583182,0,-0.82509464,0,0.3000002,0,0
2024-12-31,6213.948780093757,6233.675601617864,6125.178083235275,6160.932947247719,61888.0,-0.015079313431954677,55.6,0,50.8,0,9168.0,0,-1.3682362,0,0.3999977,0,-0.27840722,0,0.5999999,0,23288.0,0,-0.10292784,0,-0.36123478,0,-0.3000002,0,-0.70000076,0,-6.5,0,-0.24473546,0,-0.8275469,0,0.3000002,0,0
2025-01-02,6170.79635800977,6170.79635800977,6096.820777294371,6109.150040746938,25163.0,-0.008405043025815462,57.1,1,51.0,1,9168.0,0,0.056992613,1,1.5,1,-0.28196055,0,0.5999999,0,23288.0,0,-0.10263364,0,0.046791203,1,-0.3000002,0,3.5,1,-6.5,0,-0.7191139,1,-0.8300087,0,0.3000002,0,1
2025-01-03,6115.314672473221,6115.314672473221,5983.391553530754,6001.885448709607,36497.0,-0.017558022199797962,57.1,0,51.0,0,9168.0,0,0.059973095,0,1.5,0,-0.28553176,0,0.5999999,0,23288.0,0,-0.10233947,0,0.052914046,0,-0.3000002,0,3.5,0,-6.5,0,-0.71542025,0,-0.8324802,0,0.3000002,0,0
2025-01-06,5990.789111602295,6027.7769019599955,5990.789111602295,5994.487890638063,20192.0,-0.0012325390304033235,57.1,0,51.0,0,9168.0,0,0.062961616,0,1.5,0,-0.28912103,0,0.5999999,0,23288.0,0,-0.10204531,0,0.059098035,0,-0.3000002,0,3.5,0,-6.5,0,-0.7117411,0,-0.8349614,0,0.3000002,0,0
2025-01-07,5998.186669673834,6022.845196578969,5916.813530886891,5919.279383577407,24857.0,-0.012546277252159066,57.1,0,51.0,0,9168.0,0,0.0659583,0,1.5,0,-0.29272872,0,0.5999999,0,23288.0,0,-0.101751186,0,0.065345176,0,-0.3000002,0,3.5,0,-6.5,0,-0.7080763,0,-0.83745253,0,0.3000002,0,0
2025-01-08,5925.44401530369,5946.4037631730525,5873.661108802907,5892.155003981759,27372.0,-0.004582378671110332,57.1,0,51.0,0,9168.0,0,0.068963274,0,1.5,0,-0.29635507,0,0.5999999,0,23288.0,0,-0.10145707,0,0.07165757,0,-0.3000002,0,3.5,0,-6.5,0,-0.7044257,0,-0.8399536,0,0.3000002,0,0
2025-01-09,5881.058666874448,5993.25496429281,5881.058666874448,5983.391553530754,32450.0,0.015484410964636819,57.1,0,51.0,0,9168.0,0,0.07197667,0,1.5,0,-0.30000037,0,0.5999999,0,23288.0,0,-0.10116298,0,0.07803738,0,-0.3000002,0,3.5,0,-6.5,0,-0.70078915,0,-0.8424646,0,0.3000002,0,0
2025-01-10,5995.72081698332,5998.186669673834,5947.636689518311,5973.5281427687,17179.0,-0.0016484648670926916,57.1,0,51.0,0,9168.0,0,0.0749986,0,1.5,0,-0.21894851,1,0.19999981,1,23288.0,0,-0.1008689,0,0.084486894,0,0.5999999,1,3.5,0,-5.9,1,-0.6971664,0,-0.61835855,1,0.3000002,1,1
2025-01-13,5985.857406221268,6075.861029425007,5980.92570084024,6058.600060591411,22461.0,0.014241486068111486,57.1,0,51.0,0,9168.0,0,0.078029215,0,1.5,0,-0.22281322,0,0.19999981,0,23288.0,0,-0.10057484,0,0.091008484,0,0.5999999,0,3.5,0,-5.9,0,-0.6935574,0,-0.6219008,0,0.3000002,0,0
2025-01-14,6073.395176734494,6121.479304199504,6046.270797138846,6088.190292877573,18427.0,0.004884004884004867,57.1,0,51.0,0,9168.0,0,0.08106863,0,1.5,0,-0.22669865,0,0.19999981,0,23288.0,0,-0.100280814,0,0.097604625,0,0.5999999,0,3.5,0,-5.9,0,-0.68996185,0,-0.6254636,0,0.3000002,0,0
2025-01-15,6078.326882115521,6106.684188056426,6020.379343888453,6104.218335365913,48738.0,0.002632644795464323,57.1,0,51.0,0,5249.0,1,0.08411698,0,1.5,0,-0.23060517,0,0.19999981,0,28537.0,1,0.2040372,1,0.1042779,0,0.5999999,0,3.5,0,-5.9,0,-0.68637973,0,-0.6290472,0,0.3000002,0,1
2025-01-16,6089.423219222833,6168.330505319261,6053.668355210386,6164.631726283491,51611.0,0.00989699050696835,57.1,0,51.0,0,5249.0,0,0.09062817,0,1.5,0,-0.23453315,0,0.19999981,0,28537.0,0,0.20310166,0,0.11536913,0,0.5999999,0,3.5,0,-5.9,0,-0.6819847,0,-0.6326519,0,0.3000002,0,0
2025-01-17,6158.467094557207,6195.454884914906,6122.712230544762,6149.836610140409,34447.0,-0.002400000000000291,57.1,0,51.0,0,5249.0,0,0.09721357,0,1.5,0,-0.23848295,0,0.19999981,0,28537.0,0,0.20216645,0,0.12678662,0,0.5999999,0,3.5,0,-5.9,0,-0.67760706,0,-0.636278,0,0.3000002,0,0
2025-01-20,6136.274420342585,6160.932947247719,6061.065913281927,6114.081746127963,32032.0,-0.005813953488372325,57.1,0,51.0,0,5249.0,0,0.10387574,0,1.5,0,-0.24245496,0,0.19999981,0,28537.0,0,0.20123155,0,0.13855468,0,0.5999999,0,3.5,0,-5.9,0,-0.6732463,0,-0.63992566,0,0.3000002,0,0
2025-01-21,6102.985409020653,6181.892695117084,6102.985409020653,6148.6036837951515,24009.0,0.005646299657189102,57.1,0,51.0,0,5249.0,0,0.11061739,0,1.5,0,-0.24644955,0,0.19999981,0,28537.0,0,0.20029698,0,0.15070023,0,0.5999999,0,3.5,0,-5.9,0,-0.6689024,0,-0.6435953,0,0.3000002,0,0
2025-01-22,6146.137831104638,6151.069536485665,6090.656145568088,6105.451261711167,26688.0,-0.007018247443352776,57.1,0,51.0,0,5249.0,0,0.117441334,0,1.5,0,-0.25046712,0,0.19999981,0,28537.0,0,0.19936271,0,0.16325322,0,0.5999999,0,3.5,0,-5.9,0,-0.6645749,0,-0.64728713,0,0.3000002,0,0
2025-01-23,6102.985409020653,6104.218335365913,5958.733026625621,5969.829363732931,30340.0,-0.02221324717285933,57.1,0,51.0,0,5249.0,0,0.12435051,0,1.5,0,-0.25450808,0,0.19999981,0,28537.0,0,0.19842878,0,0.17624706,0,0.5999999,0,3.5,0,-5.9,0,-0.66026366,0,-0.65100145,0,0.3000002,0,0
2025-01-24,5969.829363732931,6012.981785816915,5947.636689518311,5985.857406221268,15912.0,0.002684840974803926,57.1,0,51.0,0,5249.0,0,0.13134801,0,1.5,0,-0.25857285,0,0.19999981,0,28537.0,0,0.19749513,0,0.18971919,0,0.5999999,0,3.5,0,-5.9,0,-0.6559684,0,-0.6547386,0,0.3000002,0,0
2025-01-27,5985.857406221268,6095.587850949114,5972.295216423445,6080.792734806034,19597.0,0.015859938208032887,57.1,0,51.0,0,5249.0,0,0.13843709,0,1.5,0,-0.2626618,0,0.19999981,0,28537.0,0,0.19656181,0,0.20371167,0,0.5999999,0,3.5,0,-5.9,0,-0.6516889,0,-0.65849894,0,0.3000002,0,0
2025-02-05,6065.997618662955,6065.997618662955,5945.170836827796,5961.198879316134,22987.0,-0.019667477696674873,56.5,1,49.2,1,5249.0,0,-1.5282509,1,-0.5999985,1,-0.26677543,0,0.19999981,0,28537.0,0,0.19562879,0,0.025704151,1,0.5999999,0,-3.9000015,1,-5.9,0,-0.26690307,1,-0.66228265,0,0.3000002,0,1
2025-02-06,5958.733026625621,5990.789111602295,5924.211088958433,5967.363511042417,15832.0,0.0010341261633919352,56.5,0,49.2,0,5249.0,0,-1.517539,0,-0.5999985,0,-0.2697997,0,0.19999981,0,28537.0,0,0.19353496,0,0.038157802,0,0.5999999,0,-3.9000015,0,-5.9,0,-0.26458564,0,-0.6655285,0,0.3000002,0,0
2025-02-07,5967.363511042417,6075.861029425007,5939.006205101512,6040.1061654125615,29746.0,0.012190082644627953,56.5,0,49.2,0,5249.0,0,-1.5070552,0,-0.5999985,0,-0.27283597,0,0.19999981,0,28537.0,0,0.19144134,0,0.05110332,0,0.5999999,0,-3.9000015,0,-5.9,0,-0.26226932,0,-0.6687914,0,0.3000002,0,0
2025-02-10,6035.174460031535,6052.43542886513,5971.0622900781855,6024.078122924225,14469.0,-0.0026536027760767356,56.5,0,49.2,0,5249.0,0,-1.4967963,0,-0.5999985,0,0.07430046,1,0.8000002,1,28537.0,0,0.18934792,0,0.064591415,0,0.7000003,1,-3.9000015,0,-5.2,1,-0.2599541,0,-0.39883834,1,0.5999999,1,1
2025-02-11,6031.475680995767,6098.053703639627,6008.05008043589,6041.339091757819,27024.0,0.002865329512893977,56.5,0,49.2,0,5249.0,0,-1.4867599,0,-0.5999985,0,0.070411876,0,0.8000002,0,28537.0,0,0.18725467,0,0.07868063,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.25763994,0,-0.40295333,0,0.5999999,0,0
2025-02-12,6048.73664982936,6095.587850949114,6017.913491197941,6093.1219982586,15171.0,0.008571428571428452,56.5,0,49.2,0,5249.0,0,-1.4769435,0,-0.5999985,0,0.06651095,0,0.8000002,0,28537.0,0,0.18516153,0,0.09343894,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.25532678,0,-0.4070954,0,0.5999999,0,0
2025-02-13,6089.423219222833,6110.382967092196,5990.789111602295,5998.186669673834,16043.0,-0.015580736543909346,56.5,0,49.2,0,5249.0,0,-1.4673451,0,-0.5999985,0,0.0625974,0,0.8000002,0,28537.0,0,0.18306851,0,0.108945906,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.25301462,0,-0.41126502,0,0.5999999,0,0
2025-02-14,5996.95374332858,6063.53176597244,5982.158627185497,6038.873239067305,15479.0,0.0067831449126412036,56.5,0,49.2,0,5249.0,0,-1.4579631,0,-0.5999985,0,0.058670938,0,0.8000002,0,28537.0,0,0.18097557,0,0.12529537,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.2507034,0,-0.4154626,0,0.5999999,0,0
2025-02-17,6052.43542886513,6096.820777294371,6011.74885947166,6088.190292877573,22357.0,0.008166598611678122,56.5,0,49.2,0,42009.0,1,-1.4487962,0,-0.5999985,0,0.054731254,0,0.8000002,0,70546.0,1,2.5788245,1,0.142599,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.24839304,0,-0.41968867,0,0.5999999,0,1
2025-02-18,6105.451261711167,6115.314672473221,6068.463471353466,6091.8890719133415,16274.0,0.0006075334143376132,56.5,0,49.2,0,42009.0,0,-1.439843,0,-0.5999985,0,0.050778057,0,0.8000002,0,70546.0,0,2.5346205,0,0.16099094,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.24608359,0,-0.42394367,0,0.5999999,0,0
2025-02-19,6091.8890719133415,6111.615893437453,6037.64031272205,6079.559808460777,14954.0,-0.002023881805302108,56.5,0,49.2,0,42009.0,0,-1.4311032,0,-0.5999985,0,0.046811037,0,0.8000002,0,70546.0,0,2.4922373,0,0.18063417,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.24377495,0,-0.42822814,0,0.5999999,0,0
2025-02-20,6079.559808460777,6119.01345150899,6053.668355210386,6098.053703639627,26610.0,0.0030419793145406437,56.5,0,49.2,0,42009.0,0,-1.4225764,0,-0.5999985,0,0.042829882,0,0.8000002,0,70546.0,0,2.4515474,0,0.20172907,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.2414671,0,-0.43254253,0,0.5999999,0,0
2025-02-21,6102.985409020653,6156.001241866691,6070.92932404398,6070.92932404398,15502.0,-0.004448038819247824,56.5,0,49.2,0,42009.0,0,-1.4142624,0,-0.5999985,0,0.038834274,0,0.8000002,0,70546.0,0,2.412436,0,0.22452545,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.23916002,0,-0.43688744,0,0.5999999,0,0
2025-02-24,6074.628103079748,6099.286629984886,6041.339091757819,6067.230545008209,8210.0,-0.0006092607636069003,56.5,0,49.2,0,42009.0,0,-1.4061619,0,-0.5999985,0,0.034823887,0,0.8000002,0,70546.0,0,2.3747988,0,0.24933967,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.23685364,0,-0.44126332,0,0.5999999,0,0
2025-02-25,6068.463471353466,6079.559808460777,6004.351301400118,6006.817154090632,15212.0,-0.009957325746799195,56.5,0,49.2,0,42009.0,0,-1.3937411,0,-0.5999985,0,0.03079839,0,0.8000002,0,70546.0,0,2.3385403,0,0.26273823,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.23577563,0,-0.44567078,0,0.5999999,0,0
2025-02-26,6014.214712162172,6029.009828305252,5964.897658351903,5977.226921804471,13976.0,-0.0049261083743843415,56.5,0,49.2,0,42009.0,0,-1.3815,0,-0.5999985,0,0.026757449,0,0.8000002,0,70546.0,0,2.3035743,0,0.27661905,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.23469813,0,-0.45011035,0,0.5999999,0,0
2025-02-27,5978.459848149727,6016.680564852684,5946.4037631730525,6009.2830067811465,12221.0,0.005363036303630553,56.5,0,49.2,0,42009.0,0,-1.369433,0,-0.5999985,0,0.022700716,0,0.8000002,0,70546.0,0,2.2698214,0,0.29102188,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.23362112,0,-0.4545826,0,0.5999999,0,0
2025-02-28,6021.501627540278,6032.008319019119,5981.809681953545,6000.488244582597,5093.0,-0.0014635293742406574,56.5,0,49.2,0,42009.0,0,-1.3575352,0,-0.5999985,0,0.018627843,0,0.8000002,0,70546.0,0,2.237209,0,0.30599135,0,0.7000003,0,-3.9000015,0,-5.2,0,-0.2325446,0,-0.45908812,0,0.5999999,0,0
2025-03-03,6000.488244582597,6074.035084934484,5993.483783596699,6056.523932469746,7191.0,0.00933852140077751,54.7,1,51.1,1,42009.0,0,0.14183316,1,-1.7999992,1,0.014538473,0,0.8000002,0,70546.0,0,2.205671,0,-0.5497615,1,0.7000003,0,3.4000015,1,-5.2,0,0.14980336,1,-0.4636275,0,0.5999999,0,1
2025-03-04,6058.85875279838,6061.193573127011,5996.986014089648,6005.157885239858,5453.0,-0.008481110254432989,54.7,0,51.1,0,42009.0,0,0.14405549,0,-1.7999992,0,0.010432241,0,0.8000002,0,70546.0,0,2.1751456,0,-0.54512405,0,0.7000003,0,3.4000015,0,-5.2,0,0.14932959,0,-0.46820137,0,0.5999999,0,0
2025-03-05,5988.81414293944,5992.316373432383,5909.430251765971,5916.434712751866,7617.0,-0.014774494556765272,54.7,0,51.1,0,42009.0,0,0.14628239,0,-1.7999992,0,0.00666688,0,0.8000002,0,70546.0,0,2.16879,0,-0.5406026,0,0.7000003,0,3.4000015,0,-5.2,0,0.14885591,0,-0.4715361,0,0.5999999,0,0
2025-03-06,5907.095431437338,5956.1266583386005,5889.584278972605,5947.95478718839,7231.0,0.005327545382794119,54.7,0,51.1,0,42009.0,0,0.14851391,0,-1.7999992,0,0.0028881629,0,0.8000002,0,70546.0,0,2.1624799,0,-0.536212,0,0.7000003,0,3.4000015,0,-5.2,0,0.14838229,0,-0.47488818,0,0.5999999,0,0
2025-03-07,5947.95478718839,5949.122197352704,5909.430251765971,5916.434712751866,6673.0,-0.0052993130520118115,54.7,0,51.1,0,42009.0,0,0.15075012,0,-1.7999992,0,-0.0009041826,0,0.8000002,0,70546.0,0,2.1562145,0,-0.5319699,0,0.7000003,0,3.4000015,0,-5.2,0,0.14790876,0,-0.4782578,0,0.5999999,0,0
2025-03-10,5923.43917373776,5954.959248174283,5866.236075686292,5883.747228151029,5850.0,-0.0055248618784526915,54.7,0,51.1,0,42009.0,0,0.15299106,0,-1.7999992,0,0.17717399,1,0.4000001,1,70546.0,0,2.1499934,0,-0.5278973,0,0.19999981,1,3.4000015,0,-5.0,1,0.1474353,0,-0.399491,1,0.19999981,1,1
2025-03-11,5875.575357000817,5898.92356028713,5854.561974043134,5859.231614700396,4979.0,-0.004166666666667318,54.7,0,51.1,0,42009.0,0,0.15523677,0,-1.7999992,0,0.17295651,0,0.4000001,0,70546.0,0,2.1438162,0,-0.5240195,0,0.19999981,0,3.4000015,0,-5.0,0,0.1469619,0,-0.40312356,0,0.19999981,0,0
2025-03-12,5868.570896014922,5884.914638315341,5785.684774348509,5812.535208127769,7457.0,-0.007969715082685735,54.7,0,51.1,0,42009.0,0,0.1574873,0,-1.7999992,0,0.16872784,0,0.4000001,0,70546.0,0,2.1376822,0,-0.52036685,0,0.19999981,0,3.4000015,0,-5.0,0,0.14648858,0,-0.40677646,0,0.19999981,0,0
2025-03-13,5824.2093097709285,5848.724923221555,5796.191465827351,5835.883411414083,5330.0,0.004016870857602051,54.7,0,51.1,0,42009.0,0,0.15974271,0,-1.7999992,0,0.16448763,0,0.4000001,0,70546.0,0,2.1315908,0,-0.51697654,0,0.19999981,0,3.4000015,0,-5.0,0,0.14601532,0,-0.41045,0,0.19999981,0,0
2025-03-14,5834.716001249768,5884.914638315341,5809.032977634823,5874.407946836503,5547.0,0.006601320264053134,54.7,0,51.1,0,42009.0,0,0.16200307,0,-1.7999992,0,0.16023552,0,0.4000001,0,70546.0,0,2.1255414,0,-0.51389426,0,0.19999981,0,3.4000015,0,-5.0,0,0.14554214,0,-0.41414452,0,0.19999981,0,0
2025-03-17,5872.073126507868,5890.75168913692,5834.716001249768,5870.905716343554,7056.0,-0.0005961844197140964,54.7,0,51.1,0,-48215.0,1,0.16426839,0,-1.7999992,0,0.15597117,0,0.4000001,0,22331.0,1,-0.27947,1,-0.51117665,0,0.19999981,0,3.4000015,0,-5.0,0,0.14506903,0,-0.4178603,0,0.19999981,0,1
2025-03-18,5863.90125535766,5869.73830617924,5804.363336977561,5814.8700284564,10554.0,-0.009544641081726146,54.7,0,51.1,0,-48215.0,0,0.16653875,0,-1.7999992,0,0.1516942,0,0.4000001,0,22331.0,0,-0.27284274,0,-0.5088946,0,0.19999981,0,3.4000015,0,-5.0,0,0.144596,0,-0.42159766,0,0.19999981,0,0
2025-03-19,5816.0374386207195,5831.213770756823,5790.354415005772,5824.2093097709285,4204.0,0.0016061031921306146,54.7,0,51.1,0,-48215.0,0,0.1680339,0,-1.7999992,0,0.14740424,0,0.4000001,0,22331.0,0,-0.26615685,0,-0.50617665,0,0.19999981,0,3.4000015,0,-5.0,0,0.14377354,0,-0.42535692,0,0.19999981,0,0
2025-03-20,5828.8789504281895,5858.064204536082,5811.367797963457,5828.8789504281895,2019.0,0.0008017638805368765,54.7,0,51.1,0,-48215.0,0,0.1695309,0,-1.7999992,0,0.14310093,0,0.4000001,0,22331.0,0,-0.2594093,0,-0.50346446,0,0.19999981,0,3.4000015,0,-5.0,0,0.14295125,0,-0.42913842,0,0.19999981,0,0
2025-03-21,5832.381180921137,5845.222692728609,5804.363336977561,5820.707079277979,2326.0,-0.0014019627478472074,54.7,0,51.1,0,-48215.0,0,0.17102976,0,-1.7999992,0,0.13878387,0,0.4000001,0,22331.0,0,-0.25259694,0,-0.5007581,0,0.19999981,0,3.4000015,0,-5.0,0,0.14212911,0,-0.43294248,0,0.19999981,0,0
2025-03-24,5824.19292029433,5986.620611298553,5813.751140158343,5985.460413505665,1229251.0,0.02830469425513904,54.7,0,51.1,0,-48215.0,0,0.1725305,0,-1.7999992,0,0.13445267,0,0.4000001,0,22331.0,0,-0.24571636,0,-0.49805745,0,0.19999981,0,3.4000015,0,-5.0,0,0.1413071,0,-0.43676946,0,0.19999981,0,0
2025-03-25,5986.620611298553,5999.382787020315,5930.931117239961,5948.334084133273,729289.0,-0.00620275247140889,54.7,0,51.1,0,-48215.0,0,0.17403312,0,-1.7999992,0,0.13010694,0,0.4000001,0,22331.0,0,-0.238764,0,-0.49536246,0,0.19999981,0,3.4000015,0,-5.0,0,0.14048526,0,-0.44061968,0,0.19999981,0,0
2025-03-26,5948.334084133273,5962.256457647919,5913.528150346651,5937.892303997287,546195.0,-0.0017554125219426675,54.7,0,51.1,0,-48215.0,0,0.17553765,0,-1.7999992,0,0.12495396,0,0.4000001,0,22331.0,0,-0.23173608,0,-0.49267307,0,0.19999981,0,3.4000015,0,-5.0,0,0.13966355,0,-0.44423953,0,0.19999981,0,0
2025-03-27,5937.892303997287,5969.217644405244,5922.8097326897505,5950.654479719046,589259.0,0.0021492770613518175,54.7,0,51.1,0,-48215.0,0,0.1770441,0,-1.7999992,0,0.11977283,0,0.4000001,0,22331.0,0,-0.22462854,0,-0.48998916,0,0.19999981,0,3.4000015,0,-5.0,0,0.13884199,0,-0.44788,0,0.19999981,0,0
2025-03-28,5955.295270890595,5977.339028955456,5921.649534896864,5937.892303997287,543491.0,-0.0021446675765254275,54.7,0,51.1,0,-48215.0,0,0.17855245,0,-1.7999992,0,0.11456267,0,0.4000001,0,22331.0,0,-0.21743712,0,-0.48731077,0,0.19999981,0,3.4000015,0,-5.0,0,0.13802056,0,-0.4515413,0,0.19999981,0,0
2025-03-31,5943.693292961723,5943.693292961723,5860.159051873836,5892.644590074679,737226.0,-0.007620164126612372,54.7,0,51.1,0,-48215.0,0,0.18006277,0,-1.7999992,0,0.109322585,0,0.4000001,0,22331.0,0,-0.21015723,0,-0.48463774,0,0.19999981,0,3.4000015,0,-5.0,0,0.13719928,0,-0.4552238,0,0.19999981,0,0
2025-04-01,5893.804787867566,5942.533095168835,5885.683403317358,5915.848545932428,546295.0,0.003937783028155506,55.3,1,51.8,1,-48215.0,0,0.49322212,1,0.5999985,1,0.104051635,0,0.4000001,0,22331.0,0,-0.20278399,0,-0.11150056,1,0.19999981,0,0.70000076,1,-5.0,0,-0.15669352,1,-0.45892778,0,0.19999981,0,1
2025-04-02,5914.688348139539,5914.688348139539,5863.639645252496,5884.523205524468,615867.0,-0.005295155912924621,55.3,0,51.8,0,-48215.0,0,0.49344486,0,0.5999985,0,0.098748855,0,0.4000001,0,22331.0,0,-0.20452105,0,-0.110517435,0,0.19999981,0,0.70000076,0,-5.0,0,-0.15633707,0,-0.46265352,0,0.19999981,0,0
2025-04-03,5893.804787867566,5968.057446612355,5868.2804364240465,5881.042612145807,1019665.0,-0.0005914826498421011,55.3,0,51.8,0,-48215.0,0,0.49366766,0,0.5999985,0,0.093413256,0,0.4000001,0,22331.0,0,-0.20626098,0,-0.10953439,0,0.19999981,0,0.70000076,0,-5.0,0,-0.15598065,0,-0.4664014,0,0.19999981,0,0
2025-04-07,5684.96918514785,5759.221843892641,5570.109603652007,5718.614921141581,845196.0,-0.02761885973564826,55.3,0,51.8,0,-48215.0,0,0.49389052,0,0.5999985,0,0.088043824,0,0.4000001,0,22331.0,0,-0.20800383,0,-0.10855142,0,0.19999981,0,0.70000076,0,-5.0,0,-0.15562429,0,-0.4701717,0,0.19999981,0,0
2025-04-08,5726.736305691795,5820.712326915666,5657.124438118554,5693.090569698063,936919.0,-0.004463379995942041,55.3,0,51.8,0,-48215.0,0,0.49411345,0,0.5999985,0,0.082639486,0,0.4000001,0,22331.0,0,-0.20974964,0,-0.10756853,0,0.19999981,0,0.70000076,0,-5.0,0,-0.15526797,0,-0.47396472,0,0.19999981,0,0
