date,open,high,low,close,volume,returns,fac_Non_Mfg_PMI_Constr_New_Orders_level,fac_Non_Mfg_PMI_Constr_New_Orders_level_release,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_非制造业PMI_建筑业_全国_当期值_月_level,fac_非制造业PMI_建筑业_全国_当期值_月_level_release,fac_GDP_Contribution_2nd_Industry_YoY_diff,fac_GDP_Contribution_2nd_Industry_YoY_diff_release,fac_Non_Mfg_PMI_Constr_Expectation_zscore,fac_Non_Mfg_PMI_Constr_Expectation_zscore_release,fac_GDP_Contribution_2nd_Industry_YoY_zscore,fac_GDP_Contribution_2nd_Industry_YoY_zscore_release,fac_PPI_非金属矿物制品业_全国_当期同比增长率_月_level,fac_PPI_非金属矿物制品业_全国_当期同比增长率_月_level_release,fac_Non_Mfg_PMI_Constr_Expectation_diff,fac_Non_Mfg_PMI_Constr_Expectation_diff_release,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_New_Orders_level,fac_PMI_New_Orders_level_release,fac_制造业采购经理指数PMI_生产_level,fac_制造业采购经理指数PMI_生产_level_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_非制造业PMI_建筑业_全国_当期值_月_zscore,fac_非制造业PMI_建筑业_全国_当期值_月_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_diff,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_diff_release,fac_Non_Mfg_PMI_Constr_New_Orders_zscore,fac_Non_Mfg_PMI_Constr_New_Orders_zscore_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_diff,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_diff_release,fac_PPI_金属制品业_全国_当期同比增长率_月_level,fac_PPI_金属制品业_全国_当期同比增长率_月_level_release,fac_PMI_Raw_Material_Inventory_zscore,fac_PMI_Raw_Material_Inventory_zscore_release,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_level,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_level_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff_release,any_effective_release
2016-04-12,938.4649486190308,943.3645648166402,925.2736742408514,941.4800970483287,643480.0,0.0064464141821114485,,0,,0,,0,,0,,0,,0,,0,-4.3,1,,0,-10.2106,1,-10.9,1,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,1,,0,,0,5.299999,1,-3.6,1,,0,-13.1,1,5.300001,1,1
2016-04-13,941.8569906019909,956.1789456411566,926.0274613481764,929.4195033311358,838978.0,-0.01281024819855936,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-04-14,927.158142009163,944.118351923964,926.0274613481764,926.7812484555001,436084.0,-0.0028386050283859543,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-04-15,927.158142009163,930.5501839921235,912.4592934163343,912.836186969997,282602.0,-0.015046766978445869,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-04-18,911.3286127553475,948.2641810142493,906.8058901114007,937.711161511706,320998.0,0.02725020644095766,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-04-19,939.595629280017,981.8077072901903,939.595629280017,981.8077072901903,268656.0,0.047025723472668535,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-04-20,979.923239521879,1019.1201691027542,979.923239521879,1019.1201691027542,251048.0,0.03800383877159308,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-04-21,1028.9194014979728,1097.1371347108425,1024.0197853003638,1089.5992636375968,383600.0,0.06915680473372765,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-04-22,1066.6087568641992,1081.3076054570276,1033.0652305882581,1036.457272571218,300990.0,-0.04877205119335859,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-04-25,1032.6883370345963,1088.4685829766108,1032.6883370345963,1052.2868018250333,189236.0,0.015272727272727549,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-04-26,1040.6031016615032,1053.4174824860204,1007.0595753855615,1021.0046368710658,103214.0,-0.029727793696274873,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-04-27,1020.2508497637418,1028.542507944311,979.923239521879,993.1145139000586,83170.0,-0.027316352897748142,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-04-28,998.767917204993,1008.9440431538736,974.6467297706076,999.1448107586549,69000.0,0.006072106261859833,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-04-29,1037.6562369166993,1055.1060680420096,1031.163276497979,1051.4537778064791,27766.0,0.05235373940250554,,0,,0,,0,,0,,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.4,0,52.3,0,48.2,0,,0,0.20000076,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-05-03,1048.6131076232894,1048.6131076232894,990.1764638548085,1003.5681947184188,20758.0,-0.04554226167502884,,0,,0,,0,,0,-6.5,1,,0,,1,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.0,1,52.2,1,47.4,1,,0,-0.79999924,1,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,1,-13.1,0,5.300001,0,1
2016-05-04,1000.3217145090591,1001.9449546137391,969.0743424939691,975.1614928865182,18898.0,-0.028305701577032272,,0,,0,,0,,0,-6.5,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-05-05,968.6685324677981,985.3067435407692,940.6676406620684,945.131550949938,22646.0,-0.030794839783603867,,0,,0,,0,,0,-6.5,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-05-06,945.5373609761083,954.8709915780187,931.3340100601581,952.8419414471687,28332.0,0.008158007728639616,,0,,0,,0,,0,-6.5,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-05-09,954.0593715256781,960.5523319443986,887.100717207628,887.100717207628,34890.0,-0.06899488926746178,,0,,0,,0,,0,-6.5,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-05-10,875.7380364748681,885.4774771029475,852.6068649831772,878.9845166842281,30878.0,-0.00914913083257074,,0,,0,,0,,0,-6.5,0,,0,,0,-4.3,0,,0,-10.2106,0,-10.9,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,2.6893997,0,,0,,0,5.299999,0,-3.6,0,,0,-13.1,0,5.300001,0,0
2016-05-11,880.2019467627377,890.7530074431581,866.8102158991275,878.1728966318876,28740.0,-0.0009233610341649046,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,1,,0,-6.3875,1,-2.4,1,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,1,,0,,0,5.6000004,1,-2.6,1,,0,-7.5,1,8.5,1,1
2016-05-12,878.5787066580567,884.260047024438,848.5487647214776,850.1720048261576,22288.0,-0.03188539741219942,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-13,848.5487647214776,852.2010549570075,819.7362528634076,831.9105536485075,24456.0,-0.021479713603818507,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-16,828.6640734391472,854.6359151140272,823.794353125107,843.2732343812673,28026.0,0.013658536585365422,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-17,842.8674243550975,867.2160259252978,836.7802739625475,865.9985958467876,26802.0,0.02694898941289714,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-18,865.5927858206177,872.4915562655078,832.7221737008472,840.8383742242472,24346.0,-0.029053420805998265,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-19,846.5197145906275,850.1720048261576,829.4756934914873,836.7802739625475,21712.0,-0.004826254826254428,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-20,832.7221737008472,851.3894349046676,827.0408333344676,844.8964744859469,17376.0,0.0096993210475258,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-23,844.8964744859469,847.3313346429677,790.5179309791675,799.4457515549074,19428.0,-0.053794428434196906,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-24,798.9680374120277,807.1836470512261,787.4661839171501,804.3081836775068,6755808.0,0.006082254003029197,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-25,806.3620860873062,810.4698909069053,785.4122815073508,787.0554034351908,6905020.0,-0.021450459652706533,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-26,788.69852536303,804.3081836775068,783.3583790975515,802.2542812677073,7416702.0,0.019311064718162463,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-27,807.1836470512261,841.2784270538988,791.1632082547897,835.1167198245001,11215608.0,0.040962621607782745,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-30,835.1167198245001,843.7431099456583,778.0182328320724,817.4531591002238,10207570.0,-0.021151008362026658,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-05-31,815.3992566904249,833.0628174147002,810.4698909069053,812.5237933167052,7125598.0,-0.0060301507537684484,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-06-01,811.2914518708255,815.3992566904249,796.5033545202683,803.075842231627,5423698.0,-0.01162790697674454,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,51.0,0,52.2,0,47.4,0,,0,-0.79999924,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-06-02,796.9141350022285,813.3453542806247,796.0925740383085,802.6650617496675,4834340.0,-0.0005115089514060589,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,50.7,1,52.3,1,47.6,1,,0,0.19999695,1,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,1,-7.5,0,8.5,0,0
2016-06-03,801.8435007857477,822.7933053657028,801.0219398218273,816.6315981363047,5065658.0,0.017400204708290845,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-06-06,825.2579882574624,855.2449634405351,814.1669152445448,845.797012355458,7362346.0,0.035714285714285365,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-06-07,848.2616952472167,863.8713535616941,844.1538904276176,853.1910610307363,6342670.0,0.008742107819329492,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-06-08,852.7802805487762,868.800719345213,837.1706222342993,862.2282316338549,7473444.0,0.01059220028887875,,0,,0,,0,,0,-6.5,0,,0,,0,-3.6,0,,0,-6.3875,0,-2.4,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,3.8231,0,,0,,0,5.6000004,0,-2.6,0,,0,-7.5,0,8.5,0,0
2016-06-13,859.3527682601348,899.1984750102465,858.5312072962149,891.3936458530078,6223922.0,0.03382563125297655,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,1,,0,-4.1,1,1.7,1,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,1,,0,,0,3.3000002,1,-2.0,1,,0,-4.2,1,4.1000004,1,1
2016-06-14,891.3936458530078,897.1445726004467,850.7263781389776,851.1371586209367,8418904.0,-0.04516129032258043,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-06-15,847.0293538013377,863.0497925977745,843.3323294636987,849.0832562111372,5505990.0,-0.0024131274131273805,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-06-16,855.2449634405351,870.0330607910927,849.4940366930972,851.9587195848561,5954174.0,0.0033865505563612786,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-06-17,849.9048171750574,854.4234024766158,833.0628174147002,851.9587195848561,5880856.0,0.0,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-06-20,851.1371586209367,862.2282316338549,844.5646709095782,847.0293538013377,4848484.0,-0.0057859209257467015,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-06-21,843.3323294636987,868.800719345213,841.2784270538988,855.2449634405351,5592902.0,0.009699321047525578,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-06-22,854.4234024766158,880.3025728400906,852.3695000668162,880.3025728400906,6999164.0,0.029298751200769635,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-06-23,882.3564752498903,887.6966215153691,875.3732070565713,879.4810118761708,5478706.0,-0.0009332711152589823,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-06-24,884.4103776596901,890.5720848890877,862.639012115814,873.3193046467718,5838818.0,-0.007006071929005486,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-06-27,872.908524164812,931.6501330850791,872.4977436828516,931.6501330850791,7599160.0,0.06679209783631213,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-06-28,931.6501330850791,939.8657427242778,917.6835966984415,930.4177916391997,5887680.0,-0.001322751322751059,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-06-29,930.0070111572395,936.5794988685984,914.3973528427631,920.5590600721616,5861356.0,-0.010596026490066413,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-06-30,918.9159381443219,963.2802301959923,917.2728162164825,959.9939863403131,7704152.0,0.042838018741633066,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-07-01,961.6371082681527,975.1928641728294,948.4921328454358,964.9233521238319,7083518.0,0.005134788189987027,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.7,0,52.3,0,47.6,0,,0,0.19999695,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-07-04,964.9233521238319,1013.8062294770622,964.9233521238319,995.7318882708258,9112380.0,0.03192848020434291,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.5,1,52.5,1,47.0,1,,0,-0.5999985,1,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,1,-4.2,0,4.1000004,0,0
2016-07-05,998.1965711625843,1008.0553027296229,949.3136938093555,986.6947176677077,7311714.0,-0.009075907590759158,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.5,0,52.5,0,47.0,0,,0,-0.5999985,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-07-06,982.9976933300682,997.7857906806252,955.4754010387544,976.8359861006701,8042726.0,-0.0099916736053286,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.5,0,52.5,0,47.0,0,,0,-0.5999985,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-07-07,973.5497422449903,1008.8768636935425,964.9233521238319,980.5330104383089,8375194.0,0.003784693019343699,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.5,0,52.5,0,47.0,0,,0,-0.5999985,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-07-08,980.5330104383089,1005.1798393559037,971.4958398351912,1004.3582783919833,8376194.0,0.024298282362797963,,0,,0,,0,,0,-6.5,0,,0,,0,-2.8,0,,0,-4.1,0,1.7,0,,0,50.5,0,52.5,0,47.0,0,,0,-0.5999985,0,,0,2.2875,0,,0,,0,3.3000002,0,-2.0,0,,0,-4.2,0,4.1000004,0,0
2016-07-11,1012.1631075492222,1020.3787171884195,969.8527179073504,998.1965711625843,7469210.0,-0.006134969325153672,,0,,0,,0,,0,-6.5,0,,0,,0,-2.2,1,,0,-4.1,1,-1.3,1,,0,50.5,0,52.5,0,47.0,0,,0,-0.5999985,0,,0,0.0,1,,0,,0,-1.6000004,1,-2.0,1,,0,-5.8,1,-3.0,1,1
2016-07-12,1000.2504735723851,1052.8303752632537,992.4456444151458,1050.7764728534537,7774606.0,0.05267489711934226,,0,,0,,0,,0,-6.5,0,,0,,0,-2.2,0,,0,-4.1,0,-1.3,0,,0,50.5,0,52.5,0,47.0,0,,0,-0.5999985,0,,0,0.0,0,,0,,0,-1.6000004,0,-2.0,0,,0,-5.8,0,-3.0,0,0
2016-07-13,1043.3824241781754,1063.5106677942113,1031.880570683298,1033.5236926111377,6880472.0,-0.01641907740422177,,0,,0,,0,,0,-6.5,0,,0,,0,-2.2,0,,0,-4.1,0,-1.3,0,,0,50.5,0,52.5,0,47.0,0,,0,-0.5999985,0,,0,0.0,0,,0,,0,-1.6000004,0,-2.0,0,,0,-5.8,0,-3.0,0,0
2016-07-14,1036.3991559848569,1044.2039851420952,1017.9140342966602,1036.8099364668174,5581728.0,0.0031796502384742187,,0,,0,,0,,0,-6.5,0,,0,,0,-2.2,0,,0,-4.1,0,-1.3,0,,0,50.5,0,52.5,0,47.0,0,,0,-0.5999985,0,,0,0.0,0,,0,,0,-1.6000004,0,-2.0,0,,0,-5.8,0,-3.0,0,0
2016-07-15,1033.112912129177,1049.9549118895336,1018.3248147786205,1038.0422779126966,6070020.0,0.0011885895404115665,,0,,0,,0,,0,-6.5,0,,0,,0,-2.2,0,,0,-4.1,0,-1.3,0,,0,50.5,0,52.5,0,47.0,0,,0,-0.5999985,0,,0,0.0,0,,0,,0,-1.6000004,0,-2.0,0,,0,-5.8,0,-3.0,0,0
2016-07-18,1038.4530583946562,1041.3285217683763,970.2634983893109,970.2634983893109,7009522.0,-0.065294815987337,,0,,0,,0,,0,-6.5,0,,0,,0,-2.2,0,,0,-4.1,0,-1.3,0,,0,50.5,0,52.5,0,47.0,0,,0,-0.5999985,0,,0,0.0,0,,0,,0,-1.6000004,0,-2.0,0,,0,-5.8,0,-3.0,0,0
