date,open,high,low,close,volume,returns,fac_CPI-PPI_差值_当月_level,fac_CPI-PPI_差值_当月_level_release,fac_PPI_翘尾因素_当月_level,fac_PPI_翘尾因素_当月_level_release,fac_制造业采购经理指数PMI_进口_zscore,fac_制造业采购经理指数PMI_进口_zscore_release,fac_制造业采购经理指数PMI_采购量_zscore,fac_制造业采购经理指数PMI_采购量_zscore_release,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_level,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_level_release,fac_PPIRM_化工原料类_全国_当期同比增长率_月_diff,fac_PPIRM_化工原料类_全国_当期同比增长率_月_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_New_Orders_zscore,fac_PMI_New_Orders_zscore_release,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_zscore,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_zscore_release,fac_GDP_Cumulative_YoY_level,fac_GDP_Cumulative_YoY_level_release,fac_PPI_石油和天然气开采业_全国_当期同比增长率_月_diff,fac_PPI_石油和天然气开采业_全国_当期同比增长率_月_diff_release,fac_制造业采购经理指数PMI_生产_diff,fac_制造业采购经理指数PMI_生产_diff_release,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_diff,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_diff_release,any_effective_release
2020-08-24,245.83360449737555,248.66651901059743,243.70893662361374,247.32874648592028,12790.0,0.0028717100000379414,5.1,0,-0.0002,0,0.6236052,0,0.50943774,0,-7.4,0,0.5,0,1.8136959,0,0.44843927,0,-1.1623837,0,-1.6,0,11.299999,0,0.099998474,0,0.4000001,0,0
2020-08-25,247.8795996466398,251.65680298768692,247.17137702205258,250.79121089923217,9672.0,0.013999441886586306,5.1,0,-0.0002,0,0.6217782,0,0.50794125,0,-7.4,0,0.5,0,1.7946142,0,0.44704893,0,-1.153753,0,-1.6,0,11.299999,0,0.099998474,0,0.4000001,0,0
2020-08-26,251.57813026318985,252.60111583038548,250.2403577385125,251.49943352381945,8288.0,0.0028239531283726915,5.1,0,-0.0002,0,0.61995506,0,0.506447,0,-7.4,0,0.5,0,1.775946,0,0.44566032,0,-1.1452222,0,-1.6,0,11.299999,0,0.099998474,0,0.4000001,0,0
2020-08-27,251.02727710247018,252.44372235164442,250.9485803630998,251.97158994516852,5344.0,0.001877365744858972,5.1,0,-0.0002,0,0.61813575,0,0.50495505,0,-7.4,0,0.5,0,1.7576753,0,0.44427344,0,-1.1367896,0,-1.6,0,11.299999,0,0.099998474,0,0.4000001,0,0
2020-08-28,251.1846705812109,252.83718203362332,249.3747416351848,250.9485803630998,8258.0,-0.004060019553360439,5.1,0,-0.0002,0,0.6163202,0,0.5034653,0,-7.4,0,0.5,0,1.7397865,0,0.4428883,0,-1.1284534,0,-1.6,0,11.299999,0,0.099998474,0,0.4000001,0,0
2020-08-31,251.57813026318985,255.27663686486653,251.02727710247018,253.93888835506237,8240.0,0.011916018762233582,5.1,0,-0.0002,0,0.61450845,0,0.50197774,0,-7.4,0,0.5,0,1.7222651,0,0.44150484,0,-1.1202121,0,-1.6,0,11.299999,0,0.099998474,0,0.4000001,0,0
2020-09-01,253.62410139758106,254.56841424027934,250.7125141598617,251.65680298768692,7154.0,-0.008986750245927655,5.1,0,-0.0002,0,0.5916726,1,0.3892433,1,-7.4,0,0.5,0,1.7530278,1,0.48867306,1,-1.1120641,0,-1.6,0,11.299999,0,-0.5,1,0.4000001,0,0
2020-09-02,251.97158994516852,252.36504962714736,249.6108318532958,249.84689805653377,7925.0,-0.007191957100566415,5.1,0,-0.0002,0,0.58999485,0,0.3883279,0,-7.4,0,0.5,0,1.7351742,0,0.48703894,0,-1.1040082,0,-1.6,0,11.299999,0,-0.5,0,0.4000001,0,0
2020-09-03,249.53213511392525,249.76820131716343,244.1810690300899,245.20407861215858,16012.0,-0.018582657941683345,5.1,0,-0.0002,0,0.5883202,0,0.38741323,0,-7.4,0,0.5,0,1.7176865,0,0.4854073,0,-1.0960428,0,-1.6,0,11.299999,0,-0.5,0,0.4000001,0,0
2020-09-04,243.5515431448731,245.83360449737555,242.52855757767756,243.86630608748152,10344.0,-0.005455751520320518,5.1,0,-0.0002,0,0.58664876,0,0.38649926,0,-7.4,0,0.5,0,1.7005513,0,0.48377818,0,-1.0881667,0,-1.6,0,11.299999,0,-0.5,0,0.4000001,0,0
2020-09-07,244.653225451439,244.653225451439,235.2888898233183,235.2888898233183,18865.0,-0.035172617331917344,5.1,0,-0.0002,0,0.58498037,0,0.385586,0,-7.4,0,0.5,0,1.6837553,0,0.48215154,0,-1.0803787,0,-1.6,0,11.299999,0,-0.5,0,0.4000001,0,0
2020-09-08,235.36758656268893,237.02012202997435,232.14121236748827,232.84943499207523,11266.0,-0.010367913389684014,5.1,0,-0.0002,0,0.58331513,0,0.38467345,0,-7.4,0,0.5,0,1.6672863,0,0.48052734,0,-1.0726776,0,-1.6,0,11.299999,0,-0.5,0,0.4000001,0,0
2020-09-09,225.0589380918698,228.12791880832984,216.3241283489659,216.3241283489659,36889.0,-0.07096992373493094,5.1,0,-0.0002,0,0.58165294,0,0.38376158,0,-7.4,0,0.5,0,1.6511326,0,0.47890562,0,-1.0650625,0,-1.6,0,11.299999,0,-0.5,0,0.4000001,0,0
2020-09-10,218.84227991957954,221.67519443280148,216.08806214572806,217.58320413427276,34243.0,0.005820320622190511,4.38,1,0.0999,1,0.57999384,0,0.38285044,0,-8.0,1,0.5,1,1.6352829,0,0.47728634,0,-1.2416661,1,-1.6,0,2.5999985,1,-0.5,0,-0.099999905,1,0
2020-09-11,216.16675888509835,219.70789602290742,214.0420669964636,214.59292015718322,29833.0,-0.01374317465811481,4.38,0,0.0999,0,0.5783378,0,0.38194,0,-8.0,0,0.5,0,1.6197268,0,0.47566944,0,-1.2329992,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-14,213.41254111124678,218.13405729499237,212.2321620653104,215.77329920311948,22844.0,0.005500549808780564,4.38,0,0.0999,0,0.5766848,0,0.38103026,0,-8.0,0,0.5,0,1.604454,0,0.474055,0,-1.2244592,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-15,214.7502896210508,216.48152182770676,213.72730405385525,215.06505256365918,15599.0,-0.0032823646024598974,4.38,0,0.0999,0,0.57439524,0,0.3794032,0,-8.0,0,0.5,0,1.5887744,0,0.47237536,0,-1.2160445,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-16,217.18974445229398,223.01294294260543,215.77329920311948,221.67519443280148,31097.0,0.030735546246806855,4.38,0,0.0999,0,0.57211095,0,0.37777796,0,-8.0,0,0.5,0,1.5733787,0,0.4706983,0,-1.207754,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-17,221.43910421469027,224.03595252467423,220.4161186474947,221.43910421469027,23706.0,-0.0010650276803197967,4.38,0,0.0999,0,0.56983197,0,0.37615457,0,-8.0,0,0.5,0,1.5582571,0,0.46902376,0,-1.1995865,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-18,222.14732683927747,227.89185260509177,221.5178009540608,227.02623650176375,27850.0,0.025231010154632028,4.38,0,0.0999,0,0.56755817,0,0.37453297,0,-8.0,0,0.5,0,1.5434003,0,0.46735173,0,-1.1915407,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-21,225.3737010344783,229.3869945936366,224.2720187279123,226.31801387717653,22677.0,-0.003119562899426054,4.38,0,0.0999,0,0.56528956,0,0.37291318,0,-8.0,0,0.5,0,1.5287994,0,0.46568218,0,-1.1836159,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-22,225.53109451321896,226.31801387717653,212.46822826854853,217.66190087364308,43418.0,-0.03824756525227879,4.38,0,0.0999,0,0.563026,0,0.37129518,0,-8.0,0,0.5,0,1.5144459,0,0.46401513,0,-1.1758114,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-23,218.13405729499237,220.73088159010302,215.77329920311948,217.66190087364308,23566.0,0.0,4.38,0,0.0999,0,0.5607676,0,0.36967894,0,-8.0,0,0.5,0,1.5003318,0,0.46235055,0,-1.1681263,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-24,219.2357396015582,221.28173475082266,214.27813319970147,215.53720898500845,36183.0,-0.009761432203369669,4.38,0,0.0999,0,0.5585142,0,0.36806446,0,-8.0,0,0.5,0,1.4864491,0,0.4606884,0,-1.1601801,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-25,214.986379839162,220.6521848507327,214.986379839162,219.2357396015582,27729.0,0.017159592229882836,4.38,0,0.0999,0,0.55626583,0,0.36645174,0,-8.0,0,0.5,0,1.4727907,0,0.4590287,0,-1.1523451,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-28,218.3701234982302,220.6521848507327,215.3798395211407,216.3241283489659,35371.0,-0.013280732684752494,4.38,0,0.0999,0,0.5540224,0,0.36484075,0,-8.0,0,0.5,0,1.4593493,0,0.45737138,0,-1.1446204,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-29,218.84227991957954,220.10135570488626,216.56021856707707,218.52751697697107,29887.0,0.01018558884217824,4.38,0,0.0999,0,0.55178386,0,0.36323145,0,-8.0,0,0.5,0,1.4461182,0,0.4557165,0,-1.1370056,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-09-30,218.76358318020905,219.2357396015582,209.55661701595605,209.79270723406722,49564.0,-0.03997121215551236,4.38,0,0.0999,0,0.5495502,0,0.36162388,0,-8.0,0,0.5,0,1.4330909,0,0.45406398,0,-1.1294998,0,-1.6,0,2.5999985,0,-0.5,0,-0.099999905,0,0
2020-10-09,218.76358318020905,219.78656874740457,215.77329920311948,217.97666381625154,23372.0,0.039009728651117515,4.38,0,0.0999,0,0.8376568,1,0.6601423,1,-8.0,0,0.5,0,1.463903,1,0.580644,1,-1.1221027,0,-1.6,0,2.5999985,0,0.5,1,-0.099999905,0,0
2020-10-12,217.2684411916643,219.4718058047963,214.120763735834,216.56021856707707,40553.0,-0.006498150877143893,4.38,0,0.0999,0,0.83344215,0,0.6568673,0,-8.0,0,0.5,0,1.4506049,0,0.57828295,0,-1.114814,0,-1.6,0,2.5999985,0,0.5,0,-0.099999905,0,0
2020-10-13,216.08806214572806,216.953678249056,211.9173751078289,213.9633702570932,51382.0,-0.011991345073285142,4.38,0,0.0999,0,0.8292485,0,0.65360326,0,-8.0,0,0.5,0,1.4375126,0,0.57592756,0,-1.1076337,0,-1.6,0,2.5999985,0,0.5,0,-0.099999905,0,0
2020-10-14,214.51422341781276,215.1437493030296,211.05178301937408,212.15346532593995,54362.0,-0.008458947571159059,4.38,0,0.0999,0,0.8250755,0,0.65035,0,-8.0,0,0.5,0,1.42462,0,0.57357776,0,-1.1005616,0,-1.6,0,2.5999985,0,0.5,0,-0.099999905,0,0
2020-10-15,213.49121383574402,216.7175880309447,213.41254111124678,214.7502896210508,64280.0,0.012240310527670273,4.38,0,0.0999,0,0.82092303,0,0.6471074,0,-8.0,0,0.5,0,1.4119209,0,0.57123345,0,-1.0935978,0,-1.6,0,2.5999985,0,0.5,0,-0.099999905,0,0
2020-10-16,210.89438954063323,218.21273001948947,207.1958589240833,213.56991057511436,138129.0,-0.005496518994313471,3.82,1,-1e-04,1,0.8167907,0,0.64387536,0,-7.5,1,0.5999994,1,1.3994095,0,0.56889457,0,-0.9230119,1,-1.6,0,-1.0,1,0.5,0,0.6999998,1,0
2020-10-19,213.64860731448482,217.18974445229398,212.38953152917804,213.72730405385525,107620.0,0.0007369646703370147,3.82,0,-1e-04,0,0.8126783,0,0.6406538,0,-7.5,0,0.5999994,0,1.3870802,0,0.56656116,0,-0.91677254,0,-1.6,0,-1.0,0,0.5,0,0.6999998,0,0
2020-10-20,213.17645089313558,216.08806214572806,210.65832333739522,213.01908142926794,103743.0,-0.0033136740657564445,3.82,0,-1e-04,0,0.8085855,0,0.6374426,0,-7.5,0,0.5999994,0,1.3749276,0,0.56423306,0,-0.9106059,0,0.7,1,-1.0,0,0.5,0,0.6999998,0,0
2020-10-21,212.7829912111569,214.27813319970147,211.28784922261198,212.31083478980761,94296.0,-0.0033248037439100875,3.82,0,-1e-04,0,0.80486155,0,0.6349488,0,-7.5,0,0.5999994,0,1.3644085,0,0.5624563,0,-0.9045125,0,0.7,0,-1.0,0,0.5,0,0.6999998,0,0
2020-10-22,211.76000564396125,213.56991057511436,207.51064588156487,209.8714039734377,135217.0,-0.011489902617475956,3.82,0,-1e-04,0,0.80115414,0,0.6324617,0,-7.5,0,0.5999994,0,1.3540254,0,0.5606829,0,-0.8984932,0,0.7,0,-1.0,0,0.5,0,0.6999998,0,0
2020-10-23,210.18616691604603,211.13045574387127,208.2188685061521,208.7696976519985,99199.0,-0.005249435133042879,3.82,0,-1e-04,0,0.79746306,0,0.6299814,0,-7.5,0,0.5999994,0,1.3437749,0,0.5589128,0,-0.8925488,0,0.7,0,-1.0,0,0.5,0,0.6999998,0,0
2020-10-26,209.8714039734377,209.8714039734377,200.9005160198592,201.29397570183795,126336.0,-0.035808462790524076,3.82,0,-1e-04,0,0.79378814,0,0.6275077,0,-7.5,0,0.5999994,0,1.3336538,0,0.557146,0,-0.8866804,0,0.7,0,-1.0,0,0.5,0,0.6999998,0,0
2020-10-27,201.29397570183795,202.71043295844896,199.40536202387773,201.76612011575068,108578.0,0.0023455466675867953,3.82,0,-1e-04,0,0.79012924,0,0.6250406,0,-7.5,0,0.5999994,0,1.3236587,0,0.55538255,0,-0.8808893,0,0.7,0,-1.0,0,0.5,0,0.6999998,0,0
2020-10-28,201.1365942305338,203.89081200438528,196.25768456804758,198.30367971731187,124164.0,-0.01716066303129815,3.82,0,-1e-04,0,0.7864861,0,0.62258005,0,-7.5,0,0.5999994,0,1.3137866,0,0.5536223,0,-0.8751768,0,0.7,0,-1.0,0,0.5,0,0.6999998,0,0
2020-10-29,193.26740059095792,194.68384584013228,185.39820695138198,187.05073041123111,173441.0,-0.05674604385618154,3.82,0,-1e-04,0,0.7828586,0,0.620126,0,-7.5,0,0.5999994,0,1.3040346,0,0.55186534,0,-0.86887985,0,0.7,0,-1.0,0,0.5,0,0.6999998,0,0
2020-10-30,180.2553546065024,182.72367104560547,172.50760506690847,176.21006926349187,7310.0,-0.057955727432371096,3.82,0,-1e-04,0,0.7792465,0,0.61767834,0,-7.5,0,0.5999994,0,1.2943996,0,0.5501116,0,-0.86264044,0,0.7,0,-1.0,0,0.5,0,0.6999998,0,0
2020-11-02,178.4041329702817,178.88407002079418,170.0392886278054,171.616267993784,6697.0,-0.026070027035961507,3.82,0,-1e-04,0,0.8568214,1,0.53728634,1,-7.5,0,0.5999994,0,1.3470931,1,0.54836106,1,-0.85645866,0,0.7,0,-1.0,0,-0.099998474,1,0.6999998,0,0
2020-11-03,173.3303737259191,179.4325964095629,173.3303737259191,177.78703816739937,4561.0,0.03595679037746513,3.82,0,-1e-04,0,0.8525976,0,0.53531384,0,-7.5,0,0.5999994,0,1.336803,0,0.54661375,0,-0.85033476,0,0.7,0,-1.0,0,-0.099998474,0,0.6999998,0,0
2020-11-04,182.44941831329228,185.46624021702158,179.77541755598986,185.12341907059462,6638.0,0.04126499309970799,3.82,0,-1e-04,0,0.8483953,0,0.5333451,0,-7.5,0,0.5999994,0,1.3266425,0,0.54486954,0,-0.8442689,0,0.7,0,-1.0,0,-0.099998474,0,0.6999998,0,0
2020-11-05,186.22045092398943,186.56327207041647,179.50114389953447,180.52960733881554,4025.0,-0.02481486002604183,3.82,0,-1e-04,0,0.84421414,0,0.53138024,0,-7.5,0,0.5999994,0,1.3166088,0,0.54312855,0,-0.83826166,0,0.7,0,-1.0,0,-0.099998474,0,0.6999998,0,0
2020-11-06,182.38084989917837,184.50634519185442,175.52442697063785,178.8155016066804,3241.0,-0.009494873208903187,3.82,0,-1e-04,0,0.8400539,0,0.52941906,0,-7.5,0,0.5999994,0,1.3066983,0,0.54139066,0,-0.8323135,0,0.7,0,-1.0,0,-0.099998474,0,0.6999998,0,0
2020-11-09,177.924174995627,184.57491360596816,176.89571155634607,181.76377602043812,11722.0,0.01648780104223113,3.82,0,-1e-04,0,0.8359144,0,0.5274617,0,-7.5,0,0.5999994,0,1.2969084,0,0.53965586,0,-0.8264249,0,0.7,0,-1.0,0,-0.099998474,0,0.6999998,0,0
2020-11-10,188.68876736309255,193.96820046358343,185.19198748470845,189.23727282771895,6611.0,0.04111653581866892,3.82,0,-1e-04,0,0.8317952,0,0.525508,0,-7.5,0,0.5999994,0,1.2872359,0,0.5379242,0,-0.82059675,0,0.7,0,-1.0,0,-0.099998474,0,0.6999998,0,0
2020-11-11,190.608557413427,196.6422012208857,188.96302009540577,196.4365169026865,6083.0,0.0380434782608694,2.6,1,-0.1,1,0.8276962,0,0.523558,0,-5.5,1,0.8000002,1,1.277678,0,0.5361956,0,-0.084765285,1,0.7,0,-4.199999,1,-0.099998474,0,0.9000001,1,0
2020-11-12,196.98502236731278,198.356306953021,191.97984199913512,193.7625161453841,7479.0,-0.01361254414130686,2.6,0,-0.1,0,0.8236171,0,0.5216117,0,-5.5,0,0.8000002,0,1.268232,0,0.53447,0,-0.07708632,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-11-13,191.97984199913512,195.7508746098324,190.19716785288614,190.88281014574022,6386.0,-0.014862038628168817,2.6,0,-0.1,0,0.81955767,0,0.519669,0,-5.5,0,0.8000002,0,1.2588952,0,0.5327475,0,-0.06929087,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-11-16,190.19716785288614,192.18552631733436,188.34594621666557,190.81424173162634,5348.0,-0.0003592173337217952,2.6,0,-0.1,0,0.81535125,0,0.5173491,0,-5.5,0,0.8000002,0,1.24871,0,0.53043264,0,-0.061372917,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-11-17,193.89963204946955,194.4481584382382,190.06005194880066,190.951378559854,5147.0,0.0007186928343667631,2.6,0,-0.1,0,0.8111653,0,0.51503396,0,-5.5,0,0.8000002,0,1.2386457,0,0.52812266,0,-0.053326055,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-11-18,190.40287309522776,191.84270517090744,188.55163053486484,190.6771258275408,4819.0,-0.0014362437934807293,2.6,0,-0.1,0,0.8069995,0,0.5127236,0,-5.5,0,0.8000002,0,1.2286993,0,0.5258176,0,-0.04514341,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-11-19,194.31102161001047,194.31102161001047,189.23727282771895,191.4998840244804,4762.0,0.004314928669963969,2.6,0,-0.1,0,0.80285376,0,0.51041794,0,-5.5,0,0.8000002,0,1.2188677,0,0.5235173,0,-0.03681761,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-11-20,191.36276812039495,193.21398975661558,190.6771258275408,191.84270517090744,3437.0,0.0017901898383563264,2.6,0,-0.1,0,0.7987277,0,0.5081169,0,-5.5,0,0.8000002,0,1.2091482,0,0.5212218,0,-0.028340738,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-11-23,192.45979997378987,196.02512734214568,191.29419970628112,196.02512734214568,5196.0,0.02180130939830227,2.6,0,-0.1,0,0.79462105,0,0.5058205,0,-5.5,0,0.8000002,0,1.1995378,0,0.5189311,0,-0.019704275,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-11-24,196.50508531680032,204.25283485639423,194.24245319589662,204.25283485639423,11575.0,0.04197271862952423,2.6,0,-0.1,0,0.79053366,0,0.50352865,0,-5.5,0,0.8000002,0,1.1900339,0,0.5166451,0,-0.0127456635,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-11-25,204.04715053819487,214.60603766331892,201.92165524551896,212.34342646655742,20244.0,0.03961066986341466,2.6,0,-0.1,0,0.7864652,0,0.5012414,0,-5.5,0,0.8000002,0,1.1806339,0,0.51436377,0,-0.0057006325,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-11-26,212.5491107847567,216.86864886008036,209.46372046691354,211.72633166367498,15759.0,-0.0029061168181705455,2.6,0,-0.1,0,0.78241557,0,0.49895856,0,-5.5,0,0.8000002,0,1.1713352,0,0.51208705,0,0.0014343904,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-11-27,209.60085729514117,213.5775742240378,208.16100429531926,211.7949000777889,8703.0,0.00032385397496437207,2.6,0,-0.1,0,0.7783844,0,0.49668023,0,-5.5,0,0.8000002,0,1.1621356,0,0.5098149,0,0.008663167,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-11-30,212.89193193118373,214.74317449154668,205.69268785621625,208.09243588120526,15536.0,-0.017481366148211164,2.6,0,-0.1,0,0.77437145,0,0.49440628,0,-5.5,0,0.8000002,0,1.1530324,0,0.5075473,0,0.015989669,0,0.7,0,-4.199999,0,-0.099998474,0,0.9000001,0,0
2020-12-01,209.18946773460033,214.6746060774328,208.57239385586007,211.65778417370345,10949.0,0.017133483383958925,2.6,0,-0.1,0,0.7901199,1,0.58467674,1,-5.5,0,0.8000002,0,1.8832784,1,0.67790234,1,0.023418088,0,0.7,0,-4.199999,0,0.79999924,1,0.9000001,0,0
2020-12-02,212.5491107847567,212.5491107847567,206.58401446726964,209.46372046691354,9011.0,-0.010366090315815035,2.6,0,-0.1,0,0.78599316,0,0.5818838,0,-5.5,0,0.8000002,0,1.8617151,0,0.6745959,0,0.030952854,0,0.7,0,-4.199999,0,0.79999924,0,0.9000001,0,0
2020-12-03,210.14936275976757,213.9203953704649,209.39515205279957,211.38351051724797,11283.0,0.009165262824774922,2.6,0,-0.1,0,0.78188556,0,0.5790982,0,-5.5,0,0.8000002,0,1.8406656,0,0.67130095,0,0.038598657,0,0.7,0,-4.199999,0,0.79999924,0,0.9000001,0,0
2020-12-04,210.62932073442227,221.32532376363173,207.6124779065507,216.6629645418811,20755.0,0.02497571362929163,2.6,0,-0.1,0,0.77779686,0,0.57631993,0,-5.5,0,0.8000002,0,1.8201077,0,0.6680173,0,0.046360467,0,0.7,0,-4.199999,0,0.79999924,0,0.9000001,0,0
2020-12-07,215.7716379308277,218.5827545922155,214.26321651689196,216.4572802236817,9515.0,-0.0009493284587622774,2.6,0,-0.1,0,0.7737268,0,0.5735489,0,-5.5,0,0.8000002,0,1.8000207,0,0.66474485,0,0.054243546,0,0.7,0,-4.199999,0,0.79999924,0,0.9000001,0,0
2020-12-08,215.7030695167139,217.96568071347528,208.22957270943314,209.66940478511285,13003.0,-0.031358961137987196,2.6,0,-0.1,0,0.7696752,0,0.570785,0,-5.5,0,0.8000002,0,1.7803849,0,0.6614834,0,0.06225349,0,0.7,0,-4.199999,0,0.79999924,0,0.9000001,0,0
2020-12-09,210.35504707796693,212.411973956529,207.201109270152,209.60085729514117,11992.0,-0.00032693129473004845,2.6,0,-0.1,0,0.7656418,0,0.5680282,0,-5.5,0,0.8000002,0,1.7611821,0,0.658233,0,0.070396245,0,0.7,0,-4.199999,0,0.79999924,0,0.9000001,0,0
2020-12-10,210.35504707796693,213.0976162493832,207.81818314889213,208.09243588120526,10701.0,-0.007196637615903834,1.0,1,0.0,1,0.7616264,0,0.5652784,0,-2.9,1,2.4,1,1.7423946,0,0.65499336,0,1.1939096,1,0.7,0,0.6000004,1,0.79999924,0,3.0,1,0
2020-12-11,210.9721418808494,218.7884598345571,209.9436784415683,212.20628963832965,28491.0,0.019769357495881712,1.0,0,0.0,0,0.7576287,0,0.5625356,0,-2.9,0,2.4,0,1.7240059,0,0.65176445,0,1.2034706,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-14,211.38351051724797,215.01742722385976,211.17782619904858,214.46890083509118,13983.0,0.0106623192018378,1.0,0,0.0,0,0.7536485,0,0.5597996,0,-2.9,0,2.4,0,1.7060007,0,0.6485461,0,1.2131802,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-15,214.60603766331892,217.89711229936154,208.16100429531926,211.7949000777889,21802.0,-0.012468011664583334,1.0,0,0.0,0,0.7523724,0,0.5578241,0,-2.9,0,2.4,0,1.6885709,0,0.64646596,0,1.2230426,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-16,212.68624761298446,214.6746060774328,210.90357346673545,212.34342646655742,15034.0,0.002589894225814904,1.0,0,0.0,0,0.75109845,0,0.5558525,0,-2.9,0,2.4,0,1.6714901,0,0.6443908,0,1.2330625,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-17,212.96050034529756,221.11963944543243,212.1377212242159,220.09117600615127,23217.0,0.03648688197472438,1.0,0,0.0,0,0.7498267,0,0.5538849,0,-2.9,0,2.4,0,1.6547455,0,0.6423207,0,1.2432444,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-18,218.92557573864258,222.76517676345372,217.55429115293447,219.88549168795205,20414.0,-0.0009345414111171513,1.0,0,0.0,0,0.7485572,0,0.55192125,0,-2.9,0,2.4,0,1.638325,0,0.64025545,0,1.2535932,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-21,219.54267054152496,224.13646134916178,214.0575321986926,216.18300656722639,30055.0,-0.01683824199724826,1.0,0,0.0,0,0.7472898,0,0.5499615,0,-2.9,0,2.4,0,1.6222167,0,0.6381951,0,1.264114,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-22,215.29167995617294,216.320143395454,206.3783301490703,206.99540402781045,36659.0,-0.04249918939192321,1.0,0,0.0,0,0.7460246,0,0.5480057,0,-2.9,0,2.4,0,1.6064097,0,0.6361397,0,1.2748121,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-23,209.8065416133406,211.52064734547568,201.167444538551,204.25283485639423,34477.0,-0.013249420605723872,1.0,0,0.0,0,0.7447615,0,0.5460537,0,-2.9,0,2.4,0,1.5908934,0,0.63408905,0,1.285693,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-24,206.44689856318402,216.04589066314088,206.03550900264327,215.29167995617294,36619.0,0.0540450031331996,1.0,0,0.0,0,0.74350065,0,0.5441056,0,-2.9,0,2.4,0,1.5756578,0,0.63204324,0,1.2861763,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-25,212.75479510295602,217.00578568830804,211.58921575958954,216.25157498134013,22908.0,0.00445857928816662,1.0,0,0.0,0,0.74224186,0,0.5421612,0,-2.9,0,2.4,0,1.5606934,0,0.6300022,0,1.28666,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-28,216.59439612776734,218.3085018599023,212.27485805244356,214.0575321986926,23123.0,-0.01014578868540883,1.0,0,0.0,0,0.7409852,0,0.5402207,0,-2.9,0,2.4,0,1.5459911,0,0.6279659,0,1.287144,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-29,215.977322249027,217.96568071347528,210.62932073442227,213.23475307761086,29688.0,-0.0038437288920906143,1.0,0,0.0,0,0.7397307,0,0.5382839,0,-2.9,0,2.4,0,1.531542,0,0.6259343,0,1.2876282,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
2020-12-30,213.9203953704649,215.49736427437216,210.21793117388145,213.3718899058385,25247.0,0.0006431260676242889,1.0,0,0.0,0,0.7384783,0,0.53635085,0,-2.9,0,2.4,0,1.517338,0,0.6239074,0,1.2881128,0,0.7,0,0.6000004,0,0.79999924,0,3.0,0,0
